last_traded_time,bid_ask_diff,bid_ask_pr_diff
2024-12-10 09:15:00,28500,-0.09999999999999432
2024-12-10 09:20:00,12850,-1.4210854715202004e-14
2024-12-10 09:25:00,6100,0.05000000000001137
2024-12-10 09:30:00,8050,-0.04999999999999716
2024-12-10 09:35:00,7900,-0.04999999999999716
2024-12-10 09:40:00,30100,1.4210854715202004e-14
2024-12-10 09:45:00,19650,-0.09999999999999432
2024-12-10 09:50:00,31175,-0.05000000000001137
2024-12-10 09:55:00,12400,-0.09999999999999432
2024-12-10 10:00:00,15950,0.0
2024-12-10 10:05:00,19375,-0.04999999999999716
2024-12-10 10:10:00,4825,0.0
2024-12-10 10:15:00,4325,0.0
2024-12-10 10:20:00,3075,0.04999999999998295
2024-12-10 10:25:00,13500,0.09999999999999432
2024-12-10 10:30:00,34050,0.0
2024-12-10 10:35:00,6400,-0.04999999999999716
2024-12-10 10:40:00,5975,-0.05000000000001137
2024-12-10 10:45:00,13975,0.10000000000000853
2024-12-10 10:50:00,11550,0.0
2024-12-10 10:55:00,13625,-0.04999999999999716
2024-12-10 11:00:00,39475,-0.04999999999999716
2024-12-10 11:05:00,13800,0.10000000000000853
2024-12-10 11:10:00,9800,-0.14999999999999147
2024-12-10 11:15:00,7275,0.0
2024-12-10 11:20:00,10100,0.0
2024-12-10 11:25:00,7025,0.0
2024-12-10 11:30:00,2675,-0.15000000000000568
2024-12-10 11:35:00,7375,-0.04999999999999716
2024-12-10 11:40:00,17850,0.04999999999999716
2024-12-10 11:45:00,19000,0.0
2024-12-10 11:50:00,7050,0.20000000000000284
2024-12-10 11:55:00,13125,-0.09999999999999432
2024-12-10 12:00:00,8425,0.04999999999999716
2024-12-10 12:05:00,30775,0.09999999999999432
2024-12-10 12:10:00,32450,-0.10000000000000853
2024-12-10 12:15:00,2375,0.04999999999999716
2024-12-10 12:20:00,9475,-0.05000000000001137
2024-12-10 12:25:00,4425,-0.05000000000001137
2024-12-10 12:30:00,16700,0.10000000000000853
2024-12-10 12:35:00,20225,-0.04999999999999716
2024-12-10 12:40:00,3825,-7.105427357601002e-15
2024-12-10 12:45:00,28675,1.4210854715202004e-14
2024-12-10 12:50:00,3850,-0.05000000000001137
2024-12-10 12:55:00,6150,0.05000000000001137
2024-12-10 13:00:00,14950,-0.04999999999998295
2024-12-10 13:05:00,4800,0.0
2024-12-10 13:10:00,9150,-0.05000000000001137
2024-12-10 13:15:00,10375,-0.04999999999999005
2024-12-10 13:20:00,5600,-0.05000000000000426
2024-12-10 13:25:00,12000,-0.04999999999999005
2024-12-10 13:30:00,3675,0.04999999999999005
2024-12-10 13:35:00,3350,-0.05000000000000426
2024-12-10 13:40:00,10950,-0.05000000000000426
2024-12-10 13:45:00,21050,-0.14999999999999858
2024-12-10 13:50:00,3500,0.05000000000000426
2024-12-10 13:55:00,3725,-0.05000000000000426
2024-12-10 14:00:00,3925,7.105427357601002e-15
2024-12-10 14:05:00,9150,0.0
2024-12-10 14:10:00,5875,-7.105427357601002e-15
2024-12-10 14:15:00,22800,0.05000000000000426
2024-12-10 14:20:00,6475,-0.04999999999999716
2024-12-10 14:25:00,5450,-0.05000000000000426
2024-12-10 14:30:00,12325,7.105427357601002e-15
2024-12-10 14:35:00,8150,-0.04999999999999716
2024-12-10 14:40:00,14425,0.0
2024-12-10 14:45:00,27600,-0.05000000000000426
2024-12-10 14:50:00,16200,-7.105427357601002e-15
2024-12-10 14:55:00,5550,7.105427357601002e-15
2024-12-10 15:00:00,20625,-0.14999999999999147
2024-12-10 15:05:00,15625,-0.05000000000001137
2024-12-10 15:10:00,33350,0.15000000000000568
2024-12-10 15:15:00,4475,1.4210854715202004e-14
2024-12-10 15:20:00,12875,0.04999999999999716
2024-12-10 15:25:00,104225,-0.04999999999999716
