last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
02-01-2025 14:17,24242.25,673825,349175,125,75,02-01-2025 14:17,260.7,33407100,94575,750,300,02-01-2025 14:17,2.2,26794350,2046375,113175,67425
02-01-2025 14:17,24241.25,671375,349125,4425,150,02-01-2025 14:17,259.95,33399750,93975,750,1050,02-01-2025 14:17,2.2,26869500,2032875,107625,80400
02-01-2025 14:17,24240,672125,348225,4600,25,02-01-2025 14:17,259.55,33403650,96075,375,1500,02-01-2025 14:17,2.2,26833350,2037750,95100,85650
02-01-2025 14:17,24244,671900,347450,4100,2125,02-01-2025 14:17,263.15,33345150,91575,750,675,02-01-2025 14:17,2.2,26906475,2090625,144150,99600
02-01-2025 14:18,24243.8,672175,347275,100,1875,02-01-2025 14:18,262.4,33342750,91425,450,1200,02-01-2025 14:18,2.1,26906400,1955100,133650,61575
02-01-2025 14:18,24240.95,671400,347700,3450,50,02-01-2025 14:18,258.8,33338850,94200,600,450,02-01-2025 14:18,2.1,26747700,2004600,121500,72750
02-01-2025 14:18,24241.25,670100,355350,3125,8075,02-01-2025 14:18,261.55,33339450,92025,1125,450,02-01-2025 14:18,1.95,26648475,2058450,111150,81150
02-01-2025 14:18,24243.75,670325,354475,225,6375,02-01-2025 14:18,262,33337950,97500,525,600,02-01-2025 14:18,1.95,26615250,2092350,101175,76725
02-01-2025 14:18,24243.9,671000,346650,250,1025,02-01-2025 14:18,264.1,33340875,90075,825,675,02-01-2025 14:18,1.85,26539875,2106450,87150,77925
02-01-2025 14:18,24244.95,671850,347025,450,1275,02-01-2025 14:18,263.05,33342525,88050,750,300,02-01-2025 14:18,1.85,26518725,2108625,86250,73725
02-01-2025 14:19,24244,670375,344250,75,1225,02-01-2025 14:19,263.05,33280875,89850,750,750,02-01-2025 14:19,1.8,26541975,2090925,80550,74250
02-01-2025 14:19,24245.4,669275,344825,500,650,02-01-2025 14:19,263,33284700,91800,525,675,02-01-2025 14:19,1.75,26620575,2128725,86475,88500
02-01-2025 14:19,24244.1,668375,345050,175,1025,02-01-2025 14:19,261.25,33281850,90525,1050,825,02-01-2025 14:19,1.75,26658000,2084100,88950,84600
02-01-2025 14:19,24242.5,668900,345700,50,1175,02-01-2025 14:19,262.95,33284550,90900,450,600,02-01-2025 14:19,1.85,26757525,2167275,105375,82950
02-01-2025 14:19,24247.3,670975,347300,500,1325,02-01-2025 14:19,270.3,33290250,90975,750,825,02-01-2025 14:19,1.8,26702550,1985250,70425,80325
