last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
13-05-2025 09:16,25027.4,562500,268425,13-05-2025 09:16,278.25,503700,149025,13-05-2025 09:16,130.1,2879475,376425
13-05-2025 09:17,25015.9,558750,274050,13-05-2025 09:17,274.35,494850,158775,13-05-2025 09:17,135.4,2898075,371100
13-05-2025 09:17,25010,544875,279825,13-05-2025 09:17,268.5,487500,167175,13-05-2025 09:17,138,2910375,361950
13-05-2025 09:17,25010.6,550350,286050,13-05-2025 09:17,271.4,482925,170475,13-05-2025 09:17,139.5,2915175,368325
13-05-2025 09:17,25011.9,557475,287775,13-05-2025 09:17,273.9,494100,169800,13-05-2025 09:17,137.9,2919075,375075
13-05-2025 09:17,25007.9,544800,293025,13-05-2025 09:17,268.3,496500,167475,13-05-2025 09:17,141,2907300,390450
13-05-2025 09:17,25000,556650,307575,13-05-2025 09:17,266,488625,170925,13-05-2025 09:17,142.2,2901600,396525
13-05-2025 09:18,24975,516525,303225,13-05-2025 09:18,249.7,2427225,183525,13-05-2025 09:18,153.15,2921850,372450
13-05-2025 09:18,24951.4,482925,304800,13-05-2025 09:18,235.8,2877600,200025,13-05-2025 09:18,168.3,2923725,322875
13-05-2025 09:18,24943.7,460950,306450,13-05-2025 09:18,234.5,2986725,192525,13-05-2025 09:18,169.1,2921475,296175
13-05-2025 09:18,24946.2,433275,296025,13-05-2025 09:18,232.5,2997900,185700,13-05-2025 09:18,167,2903400,312150
13-05-2025 09:18,24940,415350,301050,13-05-2025 09:18,231.6,3006600,188250,13-05-2025 09:18,168.35,2905200,327750
13-05-2025 09:18,24925,430500,299400,13-05-2025 09:18,224.25,2999475,195000,13-05-2025 09:18,177.95,2944200,326550
13-05-2025 09:19,24927.2,405600,298500,13-05-2025 09:19,222.55,2999175,201825,13-05-2025 09:19,177.3,2952675,286650
13-05-2025 09:19,24930,407850,317325,13-05-2025 09:19,221.8,3003450,204375,13-05-2025 09:19,176.35,2968050,292500
13-05-2025 09:19,24938.9,439725,309525,13-05-2025 09:19,225,3024000,204375,13-05-2025 09:19,173.4,2934225,305625
13-05-2025 09:19,24932,450075,310800,13-05-2025 09:19,225.65,3042975,210675,13-05-2025 09:19,175.3,2947650,341550
13-05-2025 09:19,24932.2,455475,316125,13-05-2025 09:19,228.55,3059250,207000,13-05-2025 09:19,172.9,2964225,373650
13-05-2025 09:19,24940.6,464775,303450,13-05-2025 09:19,232.45,3056400,207825,13-05-2025 09:19,164.35,2948925,400125
13-05-2025 09:20,24941,460575,312975,13-05-2025 09:20,225,3099825,213825,13-05-2025 09:20,166.8,2919150,418275
13-05-2025 09:20,24916,434550,325800,13-05-2025 09:20,213.7,3089550,216450,13-05-2025 09:20,182,2923425,404925
13-05-2025 09:20,24917,453375,316950,13-05-2025 09:20,219.45,3068475,212700,13-05-2025 09:20,177.2,2927925,366300
13-05-2025 09:20,24924.4,451800,317625,13-05-2025 09:20,218.2,3089100,230625,13-05-2025 09:20,177.55,2942550,399600
13-05-2025 09:20,24926.1,481575,319425,13-05-2025 09:20,221.7,3103650,226050,13-05-2025 09:20,174.9,2952675,435525
13-05-2025 09:20,24923,478350,331500,13-05-2025 09:20,213.25,3110625,236250,13-05-2025 09:20,179.75,2974875,459525
13-05-2025 09:21,24915.9,466200,328725,13-05-2025 09:21,210.9,3092700,245025,13-05-2025 09:21,181.35,2983950,426975
13-05-2025 09:21,24893.4,434550,334500,13-05-2025 09:21,200.5,3073425,263625,13-05-2025 09:21,188.8,3020250,390750
13-05-2025 09:21,24890.7,428025,327225,13-05-2025 09:21,198.75,3039075,272325,13-05-2025 09:21,188.35,3034200,305025
13-05-2025 09:21,24891.3,424125,331050,13-05-2025 09:21,199.6,3052950,288900,13-05-2025 09:21,193.45,3033450,325125
13-05-2025 09:21,24889.8,433500,331350,13-05-2025 09:21,197.85,3076350,270525,13-05-2025 09:21,195.15,3049875,307725
13-05-2025 09:21,24887.7,444000,347250,13-05-2025 09:21,195.75,3088725,269550,13-05-2025 09:21,194,3055050,316725
13-05-2025 09:22,24871,429150,339600,13-05-2025 09:22,187.3,3070575,279075,13-05-2025 09:22,203.1,3098025,308025
13-05-2025 09:22,24870,434775,343425,13-05-2025 09:22,185.25,3060900,284400,13-05-2025 09:22,204,3100725,250425
13-05-2025 09:22,24876.3,443925,349425,13-05-2025 09:22,188.25,3062850,284775,13-05-2025 09:22,201.95,3086850,269400
13-05-2025 09:22,24884.1,455025,349650,13-05-2025 09:22,193.6,3091050,278925,13-05-2025 09:22,197.3,3050925,293925
13-05-2025 09:22,24880,457200,341400,13-05-2025 09:22,190.75,3100500,296625,13-05-2025 09:22,200.7,3024675,301500
13-05-2025 09:22,24880.1,474150,355425,13-05-2025 09:22,189.8,3132375,315600,13-05-2025 09:22,200.5,3060075,325950
13-05-2025 09:23,24881.2,472125,338025,13-05-2025 09:23,191.4,3117150,337725,13-05-2025 09:23,196.85,3054000,335325
13-05-2025 09:23,24880,467475,352875,13-05-2025 09:23,189.85,3122250,333975,13-05-2025 09:23,197.75,3068400,356250
13-05-2025 09:23,24886.6,460425,333525,13-05-2025 09:23,192.55,3118800,337575,13-05-2025 09:23,193.95,3062325,381900
13-05-2025 09:23,24888.7,480675,343050,13-05-2025 09:23,197.45,3146550,331425,13-05-2025 09:23,192.15,3046425,391350
13-05-2025 09:23,24903.4,484950,333375,13-05-2025 09:23,202.15,3150375,331425,13-05-2025 09:23,185.25,3041400,417675
13-05-2025 09:23,24909.9,478800,332025,13-05-2025 09:23,204.75,3155850,332625,13-05-2025 09:23,184.2,2972250,420075
13-05-2025 09:24,24906,462450,340575,13-05-2025 09:24,196.8,3172425,330600,13-05-2025 09:24,184.95,2943375,423975
13-05-2025 09:24,24881.2,452550,344700,13-05-2025 09:24,189.8,3101850,363825,13-05-2025 09:24,193.6,2995875,415350
13-05-2025 09:24,24877,460875,333075,13-05-2025 09:24,187,3050025,378825,13-05-2025 09:24,197.35,3055425,398325
13-05-2025 09:24,24878.3,469575,340875,13-05-2025 09:24,186.4,3073725,393300,13-05-2025 09:24,196.8,3054825,424800
13-05-2025 09:24,24866.7,475125,350100,13-05-2025 09:24,181,3064650,395100,13-05-2025 09:24,200.7,3075450,443625
13-05-2025 09:24,24868.1,457350,359700,13-05-2025 09:24,177.85,2999700,397350,13-05-2025 09:24,200.55,3090450,377400
13-05-2025 09:25,24861.8,441825,356250,13-05-2025 09:25,174.7,3013500,414825,13-05-2025 09:25,201,3104850,383025
13-05-2025 09:25,24871.1,461250,341550,13-05-2025 09:25,176.4,3049650,402525,13-05-2025 09:25,202.95,3081075,413700
