last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
15-05-2025 10:05,-7.2,-10.9,-8.7,42150,-1163.9,41475,15150,N,-27675,Y,-2.24,24634.6,24627.4,-0.75,-0.85,-0.8,63825,-50.65,121650,-47475,Y,207600,N,-0.4,12.9,12.7,12.75,-23475,-292.1,53400,-261000,N,-30225,YES,2.65,9,0.4,9,209730,-4221.4,17910,8880,N,-240,Y,-2.89,54705.2,54714.2
15-05-2025 10:10,28.5,24.8,23.5,41925,-1207.9,37950,36600,Y,69825,YES,-0.68,24621.2,24650,14.7,14.4,14.4,33675,-56.4,114075,302850,Y,-620100,Y,0.02,-20.7,-19.25,-19.35,-6000,-272.05,54975,62550,YES,22425,Y,1.1,14.4,18.2,18.8,9420,-3237.8,16470,-20520,YES,7770,N,-0.11,54714.2,54728.6
15-05-2025 10:15,-9.9,-10.7,-14,38025,-1285.5,47250,-41925,YES,-21300,Y,-0.18,24645.1,24635.2,-6.1,-5.75,-5.75,-96150,-75.9,88275,-237375,YES,-270000,YES,0.76,9.8,9.35,9.4,34875,-276.6,60825,-36525,Y,67800,Y,1.06,-19,-19,-25.8,11820,-3845.2,11220,-540,N,8340,N,-0.55,54728,54709
15-05-2025 10:20,18.1,20.2,20.9,67350,-1574.7,39000,23550,Y,-22575,Y,-0.53,24635.2,24654.2,5.7,5.05,5.05,-39000,-63.65,91725,245625,Y,9225,YES,0,-17.3,-16.25,-16.55,4050,-291.3,58725,6675,YES,6225,N,1.02,27.2,23.2,25.2,14670,-2706,16530,-20760,YES,15990,N,-1.12,54707.8,54735
15-05-2025 10:25,-5.2,-5.2,-6.5,-47775,-1208.8,40950,65325,Y,7575,YES,-0.13,24654.2,24649,2.2,2.1,2.2,-71925,-74.45,81075,-3949275,YES,15225,N,0.31,7.35,7.35,7.3,-3000,-271.15,59100,-1936200,Y,12825,N,0.59,-8,-14,-8.6,11160,-2878.6,17190,-720,Y,3900,N,-0.29,54735,54727
15-05-2025 10:30,50.6,55.1,55.4,-81525,-1314.7,43350,23325,N,-47700,Y,2.75,24649,24704.9,22.1,22.5,22.5,67725,-91.4,85275,70200,Y,-722025,Y,1.89,-49.05,-48.6,-48.7,51600,-248.7,64350,-125325,YES,125775,Y,0.06,89.4,96.2,89.8,6360,-3253.6,19380,-5760,YES,-5820,Y,4.22,54727,54816.4
15-05-2025 10:35,98.6,102.2,105.9,-157350,-1316.5,42900,-5250,YES,-210075,Y,12,24704.9,24815,62.7,61.1,61.2,49500,-112.15,68400,36600,N,-943125,Y,3.65,-54.65,-55.15,-55.25,10425,-186.05,64875,-147225,Y,139575,N,-2.78,143.2,139,138,-23490,-2689.8,16350,10680,N,-41610,Y,11.67,54816.8,54960
15-05-2025 10:40,-1.2,-3.2,-1,-77025,-1182.1,43950,13950,N,102225,YES,29.28,24816,24814.8,0.95,1.9,2.05,-27600,-198.7,53775,-805650,YES,143475,YES,6.66,5.05,5.1,5.05,-44850,-117,58275,582375,YES,41625,N,-11.02,7,12,7,360,-4018.2,17580,1230,YES,38220,YES,48.21,54964,54971
15-05-2025 10:45,-12.6,-13.6,-14.2,40725,-1610.7,41475,20175,N,30975,N,6.23,24811.6,24794.4,-23.9,-22.3,-22.45,12000,-178.8,60150,134850,Y,144450,N,3.02,1.1,1.75,1.75,-21225,-151.65,64500,96375,N,213450,Y,-6.73,-34.6,-34.6,-28.6,22020,-4894.2,20940,9600,N,3840,N,7.38,54970,54935.4
15-05-2025 10:50,-10.2,-16.4,-14.6,-19500,-1153.4,35550,66225,Y,73875,YES,1.63,24795.2,24783,-10.95,-11.3,-11.35,-13575,-171.2,65625,37575,N,221475,YES,1.6,8.35,8.8,8.9,41325,-159.65,63525,215550,YES,70350,N,-2.59,-45.4,-44.4,-47.2,-19860,-4269.4,16830,23340,N,-2940,Y,2.4,54935.4,54890
15-05-2025 10:55,62,59.3,60,-98925,-1573.9,47550,-21375,YES,-41700,Y,6.54,24783,24845,52.25,51.8,51.85,-22125,-190.55,64650,-509625,YES,-372975,Y,3.02,-23.75,-23.55,-23.5,81975,-144.05,68325,-206175,Y,173850,Y,-3.7,124.6,117.4,116.8,-37350,-4118.2,20010,-5940,YES,11250,N,4.37,54895.2,55019.8
15-05-2025 11:00,-67.3,-67,-66.9,47025,-1539.4,46050,-14250,N,9150,YES,3.18,24846.4,24779.1,-55.35,-55.5,-55.65,-28950,-183,62400,-121725,Y,221550,YES,1.53,21.9,22.7,22.7,-25425,-136.6,66825,328725,YES,-144450,YES,-3.47,-128.4,-110.2,-116.4,12870,-4425.4,19860,-5400,N,9180,N,3.61,55019.4,54891
15-05-2025 11:05,-11.8,-11.4,-11.6,30825,-1481,49275,1275,N,-76050,Y,1.46,24779.8,24767.2,-8.6,-8.6,-8.55,19050,-137.75,68925,74775,Y,217125,N,1.37,4.1,4.1,4.1,1800,-156.6,64275,218100,N,-184350,YES,-1.87,-13.2,-6.8,-3.8,-8730,-4485.2,19050,-3510,N,6450,N,1.29,54891,54877.8
15-05-2025 11:10,-62.3,-63.9,-61.8,119475,-1378.7,49275,-52650,YES,52425,YES,-0.15,24767.2,24704.9,-31.95,-31.95,-31.95,-120225,-96.3,71250,450,YES,356775,YES,0.29,48.25,48.2,48.4,29250,-200.75,65175,-125325,Y,-366075,YES,0.82,-81.2,-81.8,-86.4,-37950,-5798.4,18750,-1500,N,8610,N,-0.57,54877.8,54796.6
15-05-2025 11:15,32.1,26.8,28.7,29700,-1631.7,47325,-7950,Y,141450,YES,0.22,24704.6,24735,8.75,9.85,9.95,-69375,-107.9,71250,60375,Y,-4050,Y,0.51,-28.4,-29.3,-29.35,-18825,-191.55,72075,-15825,YES,73875,Y,0.11,34.8,33,34.6,-29610,-4715.8,19890,5250,N,3570,N,-0.12,54796.6,54831.4
15-05-2025 11:20,-34,-34,-32.9,25725,-1824.7,44850,40350,Y,19800,N,-0.26,24735,24705.3,-10.15,-11,-11,-11400,-98.5,72000,241800,Y,287175,YES,-0.08,30.4,30.55,30.55,-60300,-209,64725,14325,YES,-74925,YES,0.44,-39.4,-51,-54.8,5760,-4628.6,19200,-4050,YES,-13950,Y,-0.44,54831.4,54792
15-05-2025 11:25,19.5,17.7,16.7,-29550,-1444.8,33075,-48150,YES,50100,YES,0.07,24705.3,24727.1,13.9,13.55,13.55,75975,-108.65,69000,429000,Y,-206475,Y,0.26,-8.8,-9.1,-9.25,29100,-199,65100,2700,Y,-750,Y,0.15,37.6,20.2,13,-43380,-4991.8,16200,13080,N,3390,N,-0.07,54782,54819.6
15-05-2025 11:30,-19.5,-17.1,-19.9,-24675,-1605.3,43650,-8625,Y,75075,YES,-0.13,24727,24705,-9.8,-10.3,-10.25,53850,-97.3,78075,287250,N,226950,YES,0.02,9.65,9.45,9.55,-16425,-199.8,60450,-126900,Y,-30975,YES,0.32,-4,-2.8,-14.8,-10800,-4904.4,21660,1890,YES,3870,N,-0.47,54805,54801
15-05-2025 11:35,4.3,7.1,8.7,-5400,-1774.7,49125,-8550,N,30075,N,-0.4,24705,24708.4,7.9,8.25,8.2,9375,-99.55,73800,119625,N,-81675,Y,0.05,-2.1,-2.25,-2.3,-29100,-215.9,58050,-43125,YES,-40875,YES,0.47,-15.6,-20,-19.8,-13770,-3829.8,19110,-2040,YES,1770,Y,-0.56,54801,54785.4
15-05-2025 11:40,9.8,9.9,12.8,49800,-1390.9,53100,21525,Y,68625,YES,-0.14,24710.2,24715,6.8,7.15,7.2,-82650,-109.4,74550,16875,N,-254925,Y,0.22,-2.25,-2.25,-2.3,7275,-209.7,62025,-55350,Y,26775,Y,0.29,34,30.4,34.4,-8730,-4308,22320,6360,N,10830,N,-0.26,54785.4,54819.4
15-05-2025 11:45,-10,-5.1,-8.9,-2400,-1438.2,42975,-2250,YES,27375,N,0.06,24720.4,24706.9,-10.4,-11.05,-11.05,70725,-116.25,78975,-168600,YES,129225,YES,0.32,-4.05,-2.3,-2.35,-48975,-199.6,63975,57075,YES,38700,N,0.15,-11.4,-5.8,-16.8,8340,-2879.4,12330,-6690,YES,6900,N,-0.04,54811.4,54800
15-05-2025 11:50,2.8,3.8,0.7,11625,-1199.1,35475,9450,N,33900,N,-0.1,24706.9,24709.7,5.7,5.7,5.75,139425,-103.05,81225,123225,Y,78300,N,0.01,1,0.2,0.2,-52200,-210.1,62775,-11100,Y,3075,N,0.23,3,5.6,0.2,16620,-4221.4,16260,8820,N,-8130,Y,-0.16,54801.2,54804.2
15-05-2025 11:55,-0.8,-4,-4.3,-9525,-1695.5,36975,-225,YES,-7575,Y,-0.01,24710.8,24706,-5.15,-5.95,-5.9,75975,-103.2,71700,-50700,YES,104250,YES,0.16,1,1.5,1.25,-97425,-175.6,61875,37200,YES,-9225,YES,0.09,-13.6,-11.2,-2.2,-1140,-3604.6,12630,-1890,YES,1800,N,-0.05,54804.2,54790.6
15-05-2025 12:00,17.5,19,20.1,57300,-1356.9,41175,-1725,YES,10425,N,-0.09,24706,24726,13.7,13.5,13.55,22725,-102.1,74475,108975,Y,-222900,Y,0.07,-7.6,-7.9,-7.8,-45600,-198.45,59625,-39225,Y,-34725,YES,0.21,41.6,41.6,31.8,20100,-3916,16050,1830,N,2130,N,-0.05,54790.6,54832.2
15-05-2025 12:05,44.3,43.2,44.3,-22125,-1442.4,42750,-17775,YES,-1125,Y,0.7,24727,24771.3,30.8,33.05,33.2,29775,-139.6,69900,-100875,YES,-462000,Y,1.25,-27.9,-28.3,-28.2,-16575,-177.7,65625,-6450,YES,170250,Y,-0.25,92.4,78.6,88.4,-9540,-3069.8,14640,-18180,YES,11820,N,1.35,54832.2,54924.6
15-05-2025 12:10,-27.5,-32.1,-29.5,33825,-1513.4,41625,57825,Y,11025,N,0.3,24771.2,24744.9,-23.2,-23.4,-23.55,71400,-131.6,74250,41625,Y,225600,YES,0.61,16.8,17.4,17.5,-25950,-174.4,64800,103050,YES,-7575,YES,-0.2,-37.8,-24,-34.4,5340,-3711.2,18690,9480,Y,-10620,Y,1.16,54924.6,54886.8
15-05-2025 12:15,22.5,26.9,23.5,-6225,-1772.8,49950,-38100,YES,16500,N,1.83,24744.9,24767,6.45,7.05,6.95,-38775,-164.05,66600,-175425,YES,-94050,Y,1.39,-26.7,-27,-27,-1350,-145.95,72150,126300,YES,201375,Y,-1.48,3,0.8,-3.8,19470,-4635.6,18000,-6270,YES,-6060,N,2.86,54886.8,54889.8
15-05-2025 12:20,-31.6,-33,-32.9,42600,-1519.8,50925,53325,Y,33150,N,0.16,24767,24735.4,-24.85,-25.95,-26.05,62250,-116.35,72525,265125,Y,213750,YES,0.24,19.95,20.55,20.6,-15300,-178.35,65625,-180450,Y,-185475,YES,-0.46,-29.8,-30,-35.2,38610,-4744,16140,240,N,-3180,N,0.33,54880,54850.2
15-05-2025 12:25,-20.5,-19.3,-24.8,36450,-1442.3,46800,-8325,YES,50625,N,-0.02,24735.5,24715,-14.55,-14.2,-14.25,-64575,-91.55,69675,-8100,YES,300075,YES,-0.2,5.45,5.45,5.35,3975,-185.85,65850,40800,YES,29175,Y,-0.06,-30,-12.6,-16.8,48810,-4523.2,24660,1410,N,-4950,Y,0.02,54850,54820
15-05-2025 12:30,11.2,9,5.5,-4575,-1236.6,30975,7500,N,33075,N,-0.03,24715.8,24727,7.7,8.85,8.9,-8100,-98.25,78075,238800,Y,-70575,Y,-0.11,2.3,1.25,1.4,-19275,-195.95,66750,22200,N,-71100,YES,0.03,44.2,50,42.2,19290,-4572.4,18990,-600,YES,-1830,N,0.1,54821.8,54866
15-05-2025 12:35,37.1,39,41.8,-44325,-1349.4,36975,54675,Y,-11700,Y,0.51,24726,24762,25.15,25.55,25.55,-13050,-124.55,71925,-18600,YES,-281400,Y,0.38,-26.25,-26.7,-26.8,1350,-166.35,64650,205875,YES,129000,Y,-0.44,28.6,28.4,32,-39540,-3802.6,22290,-10380,YES,11430,N,1.31,54871.8,54900.4
15-05-2025 12:40,-38,-41,-38.1,71100,-1345.4,34350,51375,N,-79500,Y,0.08,24762,24724,-33.85,-34.4,-34.45,124425,-110.55,70200,77025,Y,177150,YES,-0.03,15.25,15.8,15.9,21000,-170,65025,-105825,Y,-95700,YES,-0.47,-65.4,-72.2,-65.2,18450,-3978,16350,-6930,N,-6900,Y,0.44,54900.4,54835
15-05-2025 12:45,6.9,0.9,4.8,-14100,-1257.9,37425,21450,N,52275,YES,-0.01,24721.6,24728,2.95,2.85,2.85,56625,-93.85,77100,184350,Y,287700,YES,-0.19,0.45,0.55,0.5,-34350,-168,62400,-9675,YES,42525,Y,-0.1,29.8,23.6,24.8,39060,-5077.6,20880,7170,N,7200,N,0.08,54835,54864.8
15-05-2025 12:50,24.4,24.5,23.5,34350,-1354.5,37275,-525,YES,71025,N,0.07,24727.7,24752.5,19.35,18.75,18.75,-9825,-111.55,72150,-136875,YES,-297225,Y,0.07,-12.15,-11.95,-12.05,39825,-174.65,65325,84900,YES,31125,N,-0.22,15.8,27,24,22440,-3647,19350,1650,YES,-630,Y,0.14,54864.8,54880.6
15-05-2025 12:55,10.5,3,5.7,17625,-1418.8,31950,-16275,YES,26025,N,0.16,24752.5,24761.3,5,5.15,5.2,-23625,-135.35,67950,-149025,YES,-46350,YES,0.33,-2.35,-2.3,-2.25,-15075,-161.15,68175,295500,YES,161925,Y,-0.48,-2.8,8.2,8.6,31470,-4253.6,13830,8190,N,-25650,Y,0.32,54890,54887.2
15-05-2025 13:00,35.1,38.3,39.9,-47625,-1680,47700,-4725,N,-51075,Y,1.91,24762.9,24799,31.35,30.55,30.7,24150,-160,58800,-115650,Y,-356250,Y,1.31,-21.9,-22.4,-22.35,-52575,-129.15,70050,-58725,Y,313125,Y,-2.24,54,54,54.8,-17550,-4656,21660,-10380,YES,-7680,N,3.77,54887.2,54941.2
15-05-2025 13:05,62,63.4,65.1,-331200,-1534.3,51600,21375,Y,-206100,Y,9.95,24798,24860,57.35,56,56.15,20100,-298.75,63450,-656400,YES,-501750,Y,2.33,-23.4,-23.3,-23.35,-33600,-91.15,64500,-232875,Y,236550,N,-4.19,86.2,75.4,67.4,12450,-3617.2,22620,-900,N,-6810,N,10.2,54939.2,55025.4
15-05-2025 13:10,52.3,59.2,53.4,-1738425,-2034.4,57150,21225,N,-34725,YES,8.22,24867.7,24920,55.55,57.25,57.55,-18600,-353.2,60300,-515550,Y,-69750,YES,1.24,-21.35,-21.2,-21.2,37875,-74.45,71250,-30000,YES,304575,Y,-3.85,111.2,125.2,115.6,20970,-3691.4,22200,2070,N,-12480,Y,15.88,55038.8,55150
15-05-2025 13:15,5.3,-0.6,4.3,-569775,-1704,54450,-75,YES,-42525,Y,10.07,24921,24926.5,-6.6,-6.45,-6.9,12600,-393.4,61050,-1804500,YES,-8100,YES,1.11,-3.3,-3.25,-3.25,12825,-55.6,71100,555450,YES,92550,N,-4.91,-24.6,-4,-6.4,-5430,-4936.4,21360,7260,N,23400,YES,20.67,55175,55150.4
15-05-2025 13:20,-6.5,-4.6,-8.2,-26475,-1350.9,44400,-19725,YES,47775,YES,3.17,24926.5,24916.7,-1.35,-0.7,-0.8,57525,-326.3,61950,-516375,Y,8100,N,0.48,5.15,4.8,4.85,-74850,-56.5,73200,145875,N,-6975,YES,-2.32,10.6,3.6,-3.4,-32520,-4289.8,21420,4320,N,11580,N,5.92,55161,55171.6
15-05-2025 13:25,23.3,21.3,20.9,-153900,-1362.4,45675,3525,Y,3375,N,2.47,24916.7,24942,20.85,19.65,19.7,27675,-347.9,63150,-242250,Y,-36450,Y,0.41,-0.35,0.2,0.2,6750,-63.6,90375,-82800,Y,-57750,YES,-1.96,46.4,37,35,-30960,-3895.8,20190,-1770,YES,-840,Y,6.77,55165,55211.4
15-05-2025 13:30,42.8,42.7,43.7,-182400,-1315.2,54750,-1725,YES,-18975,Y,10.29,24942.4,24985.2,53.9,54.95,54.8,-4500,-421.95,59175,-1260675,YES,-7575,YES,0.98,-12,-12,-12.05,24825,-44.8,95475,57450,YES,-104775,YES,-4.42,62,61.6,61.4,-43410,-3522.2,23250,-5670,YES,17970,N,25.94,55211.4,55273.4
15-05-2025 13:35,19.4,18.1,19.3,-260700,-1487.9,49200,2175,N,25500,YES,6.76,24988.6,25006.2,15.95,18.7,18.4,22875,-452.25,55275,-1198800,Y,-10425,Y,0.5,-3.25,-3.45,-3.45,-515700,-43.45,107325,-695250,Y,38625,Y,-2.46,38.4,38.8,38.8,-19890,-3760.2,24240,-10200,YES,20670,N,10.2,55273.4,55311.8
15-05-2025 13:40,4.8,5,3.7,-33525,-902.3,47550,-900,YES,8775,N,5.44,25006.2,25015.5,-2.9,-2.7,-2.75,54450,-418.25,53400,-888150,Y,-25050,Y,0.32,-1.4,-1.2,-1.2,189075,-37.55,132750,73275,YES,54000,N,-1.94,-6,-19.8,-18.2,-15360,-2766.2,14970,2700,N,8700,N,6.01,55306,55300
15-05-2025 13:45,51.8,50.5,54,-71550,-1242.4,68550,-2475,YES,-41025,Y,13.74,25016,25071.2,53.7,52.35,53,52500,-503.85,70950,-1265550,YES,-9600,N,0.72,-1.15,-1.05,-1.05,-34275,-30.7,141675,-333450,Y,-348525,YES,-3.52,55.2,55.6,61.6,-47730,-2717.4,17370,-6000,YES,-20700,Y,18.45,55300,55355.2
15-05-2025 13:50,22.3,20,20.9,-116250,-1229.8,58350,15075,N,-7725,YES,7.91,25075,25097.3,13.05,12.1,11.85,58275,-504.15,60225,-1525875,YES,-15450,Y,0.32,-1.9,-1.8,-1.85,148575,-33,149850,113775,YES,211800,Y,-1.62,12.2,20.2,21.4,-43920,-3342.4,15870,3480,N,1470,YES,7.98,55356.8,55369
15-05-2025 13:55,12,14.9,16.5,-126075,-1450.4,52800,8100,N,-45900,Y,10.82,25098,25110,7.45,5.2,5.4,104175,-441.6,69900,-469800,Y,-4350,N,0.28,-1.35,-1.35,-1.35,570900,-30.15,169875,174600,YES,-133575,YES,-2.42,15.8,14.8,12.2,-44970,-3219.4,17970,-3120,YES,-7800,Y,9.82,55369,55384.8
15-05-2025 14:00,-8.3,-9.2,-12.2,19425,-1250.4,61650,27450,N,-5700,YES,10.08,25110,25101.7,-5.3,-5.75,-6.05,-5175,-494.75,59325,-56100,Y,14250,N,0.29,-0.85,-0.8,-0.8,-830475,-31.75,183525,-136950,Y,209475,Y,-2.07,3,12,14.8,-2490,-3362.4,16200,3810,N,-3420,N,9.13,55397,55400
15-05-2025 14:05,-6.7,-11.2,-6.5,-7650,-1101.2,56775,7800,N,16350,YES,10.12,25101.7,25090,-12.9,-15.45,-15.15,-18300,-496.05,60600,-491775,YES,17475,N,0.19,-0.75,-0.7,-0.7,-1304625,-31.95,181350,-170475,Y,16875,N,-1.16,-19,-13.8,-19.2,-570,-3262.6,12750,-1110,YES,-7770,Y,3.95,55409,55390
15-05-2025 14:10,27.8,28.2,27.8,-124200,-1447,46200,-24300,YES,15375,N,6.29,25092.9,25120.7,20.55,20.85,20.8,4500,-523.35,51300,-113025,Y,-18750,Y,0.28,-1.5,-1.55,-1.55,484425,-28.45,178125,690225,YES,-293025,YES,-2.35,66.4,70,68.4,-3930,-3249.6,22080,-15060,YES,-1830,N,16.24,55393.6,55460
15-05-2025 14:15,8.8,11.8,11.2,-91425,-1145.9,55575,-17775,N,-13875,Y,7.85,25120,25128.8,1.5,1.3,0.7,151725,-522.4,54000,-933600,YES,450,N,0.24,-1.3,-1.35,-1.35,315000,-28.25,179100,-321375,Y,324900,Y,-1.86,12.8,14.4,16.4,-51120,-3652.8,17670,-7410,N,-750,N,15.07,55462.4,55475.2
15-05-2025 14:20,-10.4,-10.5,-11.1,-241200,-1275.1,52875,52200,Y,31500,YES,5.68,25127,25120,-5.65,-6.35,-6.05,83925,-462.15,52800,-855600,Y,-2550,Y,0.15,-0.7,-0.7,-0.7,-11937075,-27.35,189450,123300,YES,1425,YES,-2.15,-30.2,-33,-36.6,8550,-3304.4,17220,-4470,N,-11460,Y,8.03,55475.2,55445
15-05-2025 14:25,16.4,10,15.9,-14325,-1736,51075,22875,N,-18450,Y,4.5,25120,25130,11.95,10.5,10.9,114675,-478.55,52725,-2867475,YES,-600,N,0.15,-0.1,-0.05,-0.1,-2396325,-26.5,169725,-570900,Y,-350250,YES,-1.29,40,38.6,40.4,-74460,-3841.6,19140,-3780,N,2610,N,7.44,55445,55485
15-05-2025 14:30,-35.2,-38.8,-43.8,57075,-2011.4,49425,-17250,YES,8475,YES,3.83,25129.9,25094.7,-47.95,-48.25,-48.15,30075,-490.35,56625,-897750,Y,12825,N,0.24,0.7,0.65,0.7,-1236075,-27.9,166125,77850,YES,-304875,Y,-1.87,-93.4,-101.6,-95,5550,-3908,19530,-10680,YES,9690,N,6.92,55481.4,55388
15-05-2025 14:35,9.4,8.9,9.5,87225,-1347.6,57750,55275,Y,16875,N,2.81,25095,25104.4,10.8,12.1,11.85,39000,-391.35,47700,-2569275,YES,-900,Y,0.17,-0.9,-0.9,-0.9,3630825,-24.9,150525,198975,YES,259200,Y,-1.22,-8.6,-8.2,-7.6,-13230,-2436,19290,11130,Y,1350,Y,8.23,55379.4,55370.8
15-05-2025 14:40,13.5,16.6,15.7,-32550,-1267.7,41925,25350,N,-12450,Y,1.79,25104,25117.5,21.4,20.25,20.5,101625,-321.75,45675,-915900,Y,-6075,Y,0.14,-0.6,-0.6,-0.6,7357125,-22.6,134850,-697725,Y,306825,Y,-0.83,30.2,30.8,25.6,-45690,-2225.6,19170,2130,YES,-330,Y,8.79,55370.8,55401
15-05-2025 14:45,-20,-16.9,-21,108600,-1000.1,74850,27000,N,-2025,N,2.65,25120,25100,-16.4,-15.5,-15.75,65775,-417.65,47625,-1680975,YES,7875,N,0.09,-0.45,-0.45,-0.45,50311500,-26.15,188550,607500,YES,283425,N,-1.57,-1,-0.8,3,-17370,-3875.4,18330,1050,YES,6090,N,2.62,55401,55400
15-05-2025 14:50,0.1,1.4,3.4,14025,-975.3,54225,-5550,YES,34650,YES,3.4,25100,25100.3,-5.4,-6.9,-6.7,14250,-423.6,57300,-4485300,YES,3000,N,0.1,-0.1,-0.05,-0.05,19477425,-25.2,186000,-799725,Y,-291750,YES,-0.99,-7,-7,-6.2,-25290,-3939.8,15900,3090,N,4560,N,1.38,55400,55393
