last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
08-05-2025 09:15,-39.4,-35.6,-38.4,91050,-969,38925,-44850,N,77925,N,-6.69,24509.4,24470,-23.5,-23.95,-24.15,-11775,-118.95,47625,5046600,N,243075,N,-15.16,2.1,2.8,2.75,115050,-32.1,76275,5603475,N,496725,N,1.67
08-05-2025 09:20,13.5,13.8,14.5,164175,-994.6,42900,85125,Y,27450,N,-8.52,24470,24483.5,6.25,5.4,5.45,81450,-128.15,63600,914625,N,129150,N,-10.05,-3.75,-3.8,-3.8,664725,-37.7,119175,1276050,N,816750,Y,0.63
08-05-2025 09:25,-20,-16.2,-15.8,-73200,-908.8,47025,5325,N,49125,YES,-0.91,24488,24473,-12.65,-12.9,-12.75,13875,-137.55,60450,-74400,YES,205350,YES,-0.64,1.8,2,2,922425,-30.3,136875,786600,N,370500,N,-0.51
08-05-2025 09:30,-18.6,-13.2,-18,190800,-1281.3,43350,36225,Y,24225,N,-4.6,24473,24453.8,-9.2,-9.45,-9.55,36525,-111.35,64725,2156625,Y,234375,YES,-5.16,1.55,1.7,1.65,527250,-38.5,135150,441975,N,456225,Y,0.27
08-05-2025 09:35,8.4,9.9,10,-105975,-953.2,60600,-7500,YES,9000,N,-2.89,24455,24464.9,7.35,7,6.95,8700,-109.1,68850,252150,N,19125,N,-1.95,-4,-3.85,-3.85,-616050,-33.95,130500,-256575,Y,587700,Y,-0.32
08-05-2025 09:40,-0.2,-3.9,-1.2,-58500,-985.2,54450,17400,Y,-24675,Y,-1.49,24465,24464.8,-2.15,-2.15,-2.15,-73125,-111.65,74700,171375,N,112425,YES,-1.8,-0.25,-0.25,-0.25,455550,-32.3,151425,-38850,YES,290700,N,-0.22
08-05-2025 09:45,-13.3,-10,-10.3,99900,-1385.8,55650,25800,N,12150,YES,-1.43,24463.4,24457.3,-8.6,-9.8,-9.8,139275,-104.9,66450,30900,N,256425,YES,-1.62,0.65,0.9,0.9,290325,-31.1,170025,431925,YES,474375,Y,-0.25
08-05-2025 09:50,5.5,4.9,1.6,38325,-1266.2,42975,6900,N,3000,N,-0.91,24450.5,24457.4,4.05,4.45,4.5,174675,-101.45,69525,119775,Y,-80775,Y,-1.08,-2,-2.05,-2.05,1712775,-31.05,172200,-397350,Y,368100,N,-0.26
08-05-2025 09:55,-4.1,-2.8,-5.5,-44625,-690.2,39075,23775,N,1575,Y,-0.75,24457.4,24453.3,-4.1,-3.6,-3.7,124425,-102.05,72000,122475,N,110100,YES,-0.93,0.2,0.15,0.15,1310775,-29.45,148425,-29100,YES,303975,N,-0.23
08-05-2025 10:00,21.7,19.4,19.9,-34350,-665.2,41925,9450,N,3675,N,-0.63,24452.2,24470.1,15.4,15.8,15.85,-3450,-113.4,71625,-750,YES,-272550,Y,-0.55,-1.5,-1.45,-1.45,-1805700,-30.3,163650,540825,YES,43200,N,-0.41
08-05-2025 10:05,-3.5,-3.5,-3.7,-82425,-727.2,34950,10275,N,12375,N,-0.15,24470.5,24467,-6.4,-6.15,-6.05,-31275,-119.35,69150,-82725,YES,168300,YES,-0.12,-0.1,-0.05,-0.05,-498600,-27.85,156000,330825,N,-133950,YES,-0.17
08-05-2025 10:10,-8.2,-4.5,-5.6,35625,-642.6,21675,4725,N,-1725,Y,-0.13,24470.2,24462,-3.15,-3.15,-3.1,-11325,-63,39150,-41175,Y,47175,N,-0.21,-0.05,0,0,-531525,-16.3,99825,-91350,Y,9825,Y,-0.11
08-05-2025 10:15,0,0,0,0,0,0,0,YES,0,N,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,0,YES,0,YES,0
08-05-2025 10:20,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,N,0,N,0
08-05-2025 10:25,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,N,0,N,0,0,0,0,0,0,0,0,N,0,N,0
08-05-2025 10:30,7.5,8.6,9.6,-42300,-745.4,30075,-3150,YES,150,N,0.08,24477,24485.1,4.95,5.2,5.2,75675,-100.45,63975,1650,N,23925,YES,0.23,-0.3,-0.35,-0.35,-3673200,-23.65,128850,-356550,Y,81675,Y,-0.17
08-05-2025 10:35,-9.2,-9.2,-8.6,11700,-1016.7,35775,3375,N,10575,N,0.07,24485.2,24476,-4.5,-4.4,-4.4,64650,-117.9,83475,-2175,YES,41025,N,0.14,0.4,0.45,0.45,12208500,-30.25,179775,761025,YES,-325275,YES,-0.11
08-05-2025 10:40,-1.1,-0.1,-1,-5175,-916.7,40125,150,YES,-5025,Y,0.02,24478,24476.9,-0.45,-0.25,-0.25,-187125,-110.2,69825,-6900,YES,98325,YES,0.06,-0.05,-0.05,-0.05,-4168650,-27.6,141525,-140025,Y,-10650,Y,-0.05
08-05-2025 10:45,-1.8,-1.1,0.1,-9900,-827.6,39525,-5475,YES,-2925,N,-0.02,24476.8,24475,-1,-1.05,-1.05,-251400,-111.35,72375,-89475,YES,-13875,Y,0.02,-0.25,-0.2,-0.2,6018675,-28.2,163050,-96525,YES,29850,Y,-0.11
08-05-2025 10:50,0,0.5,-2,-39450,-399.6,26175,2175,N,-38250,Y,-0.01,24475,24475,-0.6,-1,-1.15,-167700,-106.25,75525,225675,Y,21825,YES,0.03,-0.35,-0.35,-0.35,6338700,-29.8,173325,-145575,Y,361950,Y,-0.08
08-05-2025 10:55,-3,-2.2,-1.1,-89775,-647.2,32400,4800,N,4350,YES,-0.03,24475,24472,-1.85,-1.85,-1.75,-14550,-106.4,76425,2850,YES,10800,N,-0.01,-0.05,0,0,-1239900,-28.4,160875,249000,YES,-145125,YES,-0.09
08-05-2025 11:00,-1,-0.9,-0.4,-89775,-894.9,79575,-2100,YES,18075,N,-0.02,24472,24471,-0.85,-1,-0.95,16950,-105.5,73800,45600,Y,169200,YES,-0.01,0.05,0,0,4470000,-29.4,157275,-61650,Y,-30825,Y,-0.07
08-05-2025 11:05,5,4.4,4,-167700,-1080.5,70725,10350,N,-9525,Y,-0.02,24471,24476,2.5,2.9,2.85,-4298775,-104.35,77475,-75450,YES,-204750,Y,0.02,-0.3,-0.3,-0.3,1542750,-28.85,185850,-137175,Y,190050,Y,-0.08
08-05-2025 11:10,-1.5,-4.7,-3.9,49725,-1407.2,59400,-6900,YES,16650,YES,0.02,24476,24474.5,-1,-0.85,-0.85,2517525,-106,69300,-2850,Y,-12825,YES,0.04,0.2,0.25,0.25,-467250,-27.45,155475,326250,YES,-91500,YES,-0.05
08-05-2025 11:15,5.6,6.1,9.2,-99900,-1932.3,79650,1650,N,3075,N,0.05,24474.5,24480.1,6.25,6.3,6.35,-373350,-102.05,77700,74400,Y,-154950,Y,0.08,-0.05,-0.05,-0.05,-1621125,-28.1,154725,-339750,Y,-20925,Y,-0.06
08-05-2025 11:20,3.2,3.3,1,-44475,-807,28275,2625,N,4275,N,0.08,24480.1,24483.3,0.9,1.05,1,-57000,-117.85,75900,-44025,YES,36750,YES,0.15,-0.1,-0.15,-0.15,678450,-27.4,159075,-2550,YES,185175,Y,-0.05
08-05-2025 11:25,1.8,1.8,3,-78375,-664.8,31125,-4125,YES,-9375,Y,0.23,24483.3,24485.3,2.8,2.8,2.8,13725,-125.5,67725,-4500,Y,-143550,Y,0.3,0.1,0.1,0.1,12594525,-28.6,156075,1425,N,-334725,YES,-0.08
08-05-2025 11:30,-0.7,-4.5,-1.4,2925,-798,25350,675,N,-2625,N,0.26,24485.3,24484,-2.15,-1.95,-1.85,-43950,-118.25,77475,12900,N,26850,YES,0.16,-0.2,-0.2,-0.2,9888300,-28.4,156675,-147000,Y,221550,Y,-0.06
08-05-2025 11:35,-3,-1.6,-0.1,-11700,-854.3,25500,5700,N,1650,N,0.05,24484,24481.1,-0.7,-0.6,-0.55,-94050,-116.05,77025,19275,N,-13875,Y,0.09,-0.05,-0.05,-0.05,1262925,-28.85,177900,-244050,Y,-45300,YES,-0.05
08-05-2025 11:40,1,1,1.3,-675,-1151.8,27075,-675,YES,675,Y,0.04,24481,24481.5,0.85,1,1,-32250,-108.9,75300,-31350,YES,-7050,N,0.06,-0.3,-0.3,-0.3,-2217750,-28.85,180750,-59325,YES,397950,Y,-0.05
08-05-2025 11:45,-1.5,-1.4,-3.6,82950,-1184.5,32850,825,N,-825,Y,0.07,24481.5,24480.2,0.2,0.25,0.25,-128250,-110.9,82800,-131625,YES,-95550,Y,0.12,-0.15,-0.15,-0.15,-3452925,-28.75,186975,336675,YES,-183300,YES,-0.07
08-05-2025 11:50,0,0,4.5,-196200,-1026.5,52350,-525,YES,-1200,Y,0.12,24480.2,24480.2,0.5,0.2,0.2,-137775,-117.4,75150,33075,Y,9225,YES,0.08,-0.25,-0.2,-0.2,2847450,-28.55,176400,-67650,Y,-30000,Y,-0.08
08-05-2025 11:55,0.2,0.3,-0.4,44550,-854.9,30225,-8925,YES,-4125,Y,0.06,24480.2,24480.6,0.9,0.65,0.6,-68925,-100.95,85725,35250,N,2475,Y,0.07,-0.35,-0.35,-0.35,-6787725,-28.4,180375,2925,YES,-179175,YES,-0.1
08-05-2025 12:00,2.5,-0.4,-1.4,29250,-948.8,36600,3450,N,1500,N,0.04,24480.6,24480.3,0.1,0.25,0.2,-49950,-101.25,75900,62100,Y,-54150,Y,0.07,-0.15,-0.2,-0.2,2296800,-28.2,164700,-254475,Y,204675,Y,-0.07
08-05-2025 12:05,-1.5,-1.5,-3,15225,-705,35850,1725,YES,3300,N,0.04,24480.3,24478.8,-1.6,-1.75,-1.75,-31875,-111.35,79125,-98025,YES,-375,YES,0.1,0.1,0.15,0.15,10249725,-28.75,174525,490650,YES,-435150,YES,-0.06
08-05-2025 12:10,1.9,-0.2,0,17400,-657.3,28275,-3375,YES,150,Y,0.06,24480,24482,2.75,2.75,2.7,-54375,-105.85,71625,-8025,Y,-26100,Y,0.06,-0.05,0,0,12382500,-28.05,153150,-139575,Y,-139350,Y,-0.05
08-05-2025 12:15,-0.2,0.7,-0.1,7275,-740.6,38625,-7800,YES,2925,N,0.1,24482,24481.8,-0.1,-0.3,-0.35,-85050,-126,74100,6900,N,-44250,Y,0.42,0.25,0.3,0.3,8745600,-28.75,180750,266175,YES,-240075,YES,-0.09
08-05-2025 12:20,2,2,2,66375,-403.4,23025,7350,N,-1125,Y,0.04,24481.9,24483.9,2.2,2.05,1.95,-79200,-106.25,66150,26775,N,-12900,YES,0.08,-0.05,-0.1,-0.1,3281850,-25.6,153675,-232575,Y,154425,Y,-0.05
08-05-2025 12:25,3.1,2,4,20250,-62.9,2625,600,YES,225,N,0,24483.9,24487,0.75,0.85,0.75,-11025,-14.7,8325,4800,N,-5100,N,0.03,0.05,0.05,0.05,-1058400,-2.95,15225,92700,YES,-77250,YES,0
08-05-2025 12:30,0.6,0.5,-1.8,-3000,-157.7,13275,-1425,YES,-9825,Y,0.05,24482.2,24482.8,-0.1,-0.2,-0.25,-31050,-37.45,22575,-4725,YES,39450,YES,0.01,0,0,0,4434450,-10.35,55575,131100,YES,-73650,N,-0.02
08-05-2025 12:35,0.1,-0.2,0,-22500,-588.2,33675,-975,N,675,N,0.07,24482.8,24482.9,0.25,0.4,0.45,-318150,-85.05,72600,-17775,YES,-38400,Y,0.04,0.2,0.25,0.25,1832550,-26.55,134400,402975,YES,-407400,YES,-0.03
08-05-2025 12:40,-6.9,-6.5,-3,-6525,-751.3,29475,2400,N,2475,N,0.04,24482.9,24479.9,-4.15,-4.15,-4.1,28275,-96.25,68100,-119250,YES,-26325,N,0.07,0.05,0.05,0.05,12721425,-27.05,162825,221325,N,-76275,Y,-0.03
08-05-2025 12:45,-4.7,-0.5,-4,10950,-262.5,27375,-600,YES,1875,Y,0,24479.9,24475.6,1.65,1.6,1.7,-324750,-92.25,80175,125925,Y,25875,YES,0.07,-0.3,-0.3,-0.3,14666100,-27.35,170325,-671475,Y,467625,Y,-0.04
08-05-2025 12:50,2.9,1.6,2.9,12900,-195.3,27225,-3375,YES,-1650,Y,-0.01,24475.6,24478.5,1.6,1.8,1.75,-80175,-98,69675,109200,N,-14400,Y,0.04,0.15,0.1,0.1,9468225,-26.7,139125,238650,YES,-123150,YES,-0.04
