last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
14-05-2025 09:16,24681.7,301125,426150,172,2862375,306900,75.25,3938175,273525
14-05-2025 09:16,24685,306975,441225,174.2,2879250,313650,71.7,3900450,287700
14-05-2025 09:16,24685,315075,447000,172.95,2878125,313800,72,3925350,274650
14-05-2025 09:17,24692.4,322575,437625,182.2,2889450,307875,69.25,3941850,330150
14-05-2025 09:17,24689.4,331350,440100,178.5,2906775,292200,73.6,3952725,338175
14-05-2025 09:17,24694,334725,436575,182.8,2922750,299700,75.5,4012725,296475
14-05-2025 09:17,24690.5,378600,442575,184.4,2936925,299325,74.65,4029750,316950
14-05-2025 09:17,24693,394125,445500,182.7,2941425,294525,72.3,4020375,346950
14-05-2025 09:17,24696,431325,453600,183.35,2944575,310200,73.75,4064475,354075
14-05-2025 09:18,24700,443925,442575,189.35,2955675,307875,70.25,4067025,454050
14-05-2025 09:18,24702,452925,447825,186.55,2961450,301875,68.6,4071375,463950
14-05-2025 09:18,24709,459450,449625,192,2964675,305250,67.35,4067700,484500
14-05-2025 09:18,24715.1,459750,442125,198.85,2971500,297750,63.8,4048500,510525
14-05-2025 09:18,24719.6,476400,441900,205.6,2982000,299175,63.45,3987600,563175
14-05-2025 09:18,24723.9,473775,443700,205,2999175,281925,64.25,4003050,577650
14-05-2025 09:19,24724.7,478350,429675,205.95,2999325,285375,64,4023000,548625
14-05-2025 09:19,24722.3,485250,423900,206.25,2995800,280725,63,4087875,565050
14-05-2025 09:19,24721.3,480825,423675,205.6,2989125,288300,63.65,4094475,580575
14-05-2025 09:19,24722,482925,445875,206,2991000,306600,62.1,4106775,569100
14-05-2025 09:19,24720.3,488850,447300,204.55,2985975,315075,61.2,4157625,585075
14-05-2025 09:19,24721.3,489075,453300,205.05,2983650,326925,63.4,4213800,566775
14-05-2025 09:20,24721.3,494850,455250,205.5,2965950,335475,62.5,4234275,570225
14-05-2025 09:20,24733.2,495600,450150,218.95,2978025,323550,60.8,4227750,583125
14-05-2025 09:20,24736.5,493425,416700,217.7,2991675,279075,62.5,4252575,589125
14-05-2025 09:20,24737.4,495675,416925,224.95,3004500,286425,63,4263750,598425
14-05-2025 09:20,24748,495825,404700,234.25,3019800,203850,61.85,4272975,636375
14-05-2025 09:20,24749,497025,391950,232.9,3024075,190575,60.65,4244775,573300
14-05-2025 09:21,24757,496500,387525,239.45,3009750,213600,59.65,4145550,584850
14-05-2025 09:21,24752,489300,390375,237.7,3005775,195675,60.3,4189425,621225
14-05-2025 09:21,24733.8,492675,397200,224.15,2999850,207375,63.25,4234725,595725
14-05-2025 09:21,24735.8,490725,401025,225.5,2953875,213825,62.85,4255800,567750
14-05-2025 09:21,24744.5,497775,403500,233.05,2971350,218625,60.75,4266825,612000
14-05-2025 09:21,24748.8,499200,407100,233.4,2963850,242250,60.65,4296075,614625
14-05-2025 09:22,24745.9,501225,412950,232,2965650,248025,62.05,4340325,616650
14-05-2025 09:22,24738.6,498975,432600,226.7,2960250,256500,64.35,4362600,622200
14-05-2025 09:22,24746,510675,434025,232.6,2965650,258450,62.55,4372500,615525
14-05-2025 09:22,24743.1,513375,439650,230.85,2964900,262650,62.15,4369575,621000
14-05-2025 09:22,24742.9,506325,444525,231.25,2963175,270075,62.6,4384800,629700
14-05-2025 09:22,24750.1,513600,442950,236.8,2964450,266925,61.3,4385025,652650
14-05-2025 09:23,24756.3,512550,417075,240.05,2969400,244425,60.9,4386150,646050
14-05-2025 09:23,24749.2,510975,422400,234.15,2970000,238425,65.05,4438350,646500
14-05-2025 09:23,24747,515475,423450,234.75,2963400,238800,64.15,4421475,598200
14-05-2025 09:23,24749,512400,427650,236.85,2964825,246150,62.6,4440600,627675
14-05-2025 09:23,24750,519750,426225,238.85,2973375,250275,62.1,4452000,639975
14-05-2025 09:23,24752,519750,425400,236.9,2975025,256500,61.4,4462800,646575
14-05-2025 09:24,24748,516300,428700,234,2971800,266850,63.3,4471425,655950
14-05-2025 09:24,24751.8,523425,429300,238.35,2970525,268050,60.75,4474500,673125
14-05-2025 09:24,24752,520500,431700,239,2977350,260700,60.35,4458750,682275
