last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
13-05-2025 10:05,82.6,80.7,82.8,-69150,-1566.4,42150,16200,N,-96600,Y,-2.5,24770,24858.8,36.85,35.35,35.45,-30150,-150.1,63225,7275,N,-318000,Y,-1.34,-51.65,-50.2,-50.15,23250,-364.6,54900,-21600,Y,23625,Y,0.98,106.4,93.6,92,-8880,-4899.4,17670,32970,Y,-18450,Y,-1.82,55215.6,55322
13-05-2025 10:10,0.7,-8.6,-4.8,-50475,-1418.5,46125,-12600,YES,113100,YES,-0.48,24860.1,24855,-6.5,-6,-5.9,44100,-166.45,56400,-14775,YES,81600,YES,-0.04,1,-0.45,-0.55,-17475,-321.8,49725,17775,YES,6000,N,0.62,-9.2,-6.6,-2.4,5790,-5206.8,18030,-3870,YES,26460,YES,-0.19,55325,55315.8
13-05-2025 10:15,-31.9,-33.3,-29.6,-46050,-1677.4,41775,51150,N,-31275,N,-0.16,24856.9,24826,-0.35,-0.85,-0.75,-51750,-163.1,58350,-8925,N,4950,N,-0.1,19.45,19.95,19.95,750,-290.1,52050,10725,N,-6600,YES,0.41,-15.6,-31.2,-27.4,6360,-5732,18660,120,N,-900,Y,-0.41,55315.8,55300.2
13-05-2025 10:20,-5.9,-5.6,-0.5,-45825,-1628,40425,12075,N,18750,YES,-0.58,24827.9,24822,0.75,0.2,0.2,56850,-152.5,56100,18000,Y,21750,N,-0.28,2,4.25,4.2,5250,-312.85,49125,525,Y,-5775,N,0.59,-10.2,4,-1.2,24660,-3511.8,18090,-18180,YES,8160,N,-1.28,55300.2,55290
13-05-2025 10:25,-82.4,-80.8,-82.1,224250,-1356.5,44700,-145200,YES,38025,N,-6.57,24822.5,24740.1,-24.05,-23.85,-23.85,-31350,-135.1,59925,-45975,YES,87600,YES,-1.07,73.35,74.15,74.35,-1950,-354.85,53100,-675,Y,-76275,YES,2.57,-84,-82.4,-81.4,45540,-3130.8,19950,-16470,N,6930,N,-3.46,55290,55206
13-05-2025 10:30,11.8,10.1,6.6,-5250,-1447.9,49125,52725,Y,40950,N,-7.64,24731.7,24743.5,1.2,1.5,1.5,26625,-127.65,59475,15450,Y,82875,N,-1.67,-1.25,-2.95,-3.5,5250,-446,49950,-3075,Y,31950,Y,3.01,-25.2,-23.4,-20.6,5490,-3554.8,19380,4200,Y,-4170,Y,-15.11,55206.2,55181
13-05-2025 10:35,31.2,26.5,31.5,-31275,-1487.3,47325,4125,N,28500,N,-2.75,24738.8,24770,10.6,10.85,10.9,-60600,-133.25,70575,60750,Y,-47400,Y,-0.69,-24.1,-22.25,-22.45,2175,-411.5,51075,-8025,Y,8100,N,0.8,35,20.2,30.6,-1080,-3772.8,18150,-11670,YES,390,N,-4.8,55180,55215
13-05-2025 10:40,11.1,10.7,11,-32775,-1615.5,43425,-19950,YES,47625,N,-1.71,24766.6,24777.7,2.2,2.35,2.45,24300,-144.55,61425,19350,N,-900,YES,-0.56,-11.9,-13.6,-13.65,14250,-393.15,51600,1650,N,8250,N,0.69,20,33.2,26.8,9630,-3416.2,14460,-11040,N,-5580,Y,-1.39,55215,55235
13-05-2025 10:45,8,10.2,9,-29775,-1343.9,50325,54000,Y,-9525,Y,-1.2,24777,24785,-1.55,-1.35,-1.3,-103425,-140.85,58275,43275,Y,10575,N,-0.4,-13.2,-13.45,-13.7,28500,-382.65,49200,13425,N,14700,N,0.56,5,9.4,9.2,17340,-3447.8,17880,26190,Y,11280,N,-1.37,55235,55240
13-05-2025 10:50,12.9,12.9,15.4,-90975,-1383.9,47100,-1200,YES,102225,YES,-0.86,24787.7,24800.6,4.3,5.25,4.9,-57300,-160.05,59775,-39150,YES,-65625,Y,-0.32,-8.8,-8.9,-9.4,-19650,-361.25,52725,3150,N,39225,Y,0.53,25.8,18.4,21.4,-5370,-2771.4,14370,150,YES,13920,N,-0.65,55245,55270.8
13-05-2025 10:55,30.5,26.4,30.5,-63150,-1377.9,51375,-6525,YES,-13950,Y,-0.82,24798.5,24829,12,11.85,11.9,3750,-156.4,60900,20475,Y,-33825,YES,-0.33,-18,-17.4,-17.4,-17700,-342.95,53925,-6600,Y,-1650,YES,0.49,29.2,33,29.2,16620,-2156.8,14400,2430,N,-2160,Y,-0.51,55269.4,55298.6
13-05-2025 11:00,41.3,42.2,40.1,-113625,-1462,49275,27075,Y,-157500,Y,0.82,24824.5,24865.8,17.6,17.4,17.35,-675,-176.55,56025,-29250,YES,-235875,Y,0.6,-26.1,-24.45,-24.45,-9975,-320.45,51900,9525,N,5775,N,0.2,54.4,60.8,58.6,-6000,-3323.2,15630,12630,N,-4350,Y,2.73,55298.6,55353
13-05-2025 11:05,-51.1,-52,-52,-31725,-1443.6,46275,46950,N,32625,YES,-0.1,24865.8,24813.8,-25.3,-25.55,-25.6,-34125,-173.05,61800,-16875,N,73350,YES,-0.02,32.3,33.55,33.4,-42300,-335.1,55350,7200,N,-10725,YES,0.36,-37.6,-47,-41.8,12600,-3207.4,13290,5640,N,1470,N,0.31,55350.2,55312.6
13-05-2025 11:10,-26.3,-26.3,-31.8,-25950,-1391.9,48075,9750,N,-7575,Y,-1.53,24811.2,24784.9,-6.5,-6.25,-6.25,-55350,-146.2,63225,65475,Y,60225,N,-0.42,24.25,24,23.85,11325,-367.75,54300,-18150,Y,5250,N,0.99,-62,-65.6,-68.4,9300,-2572.2,15210,4710,N,690,Y,-0.83,55312.6,55250.6
13-05-2025 11:15,57.3,58.8,57.8,-108300,-1577.1,51450,22200,N,-3300,N,-0.93,24784.9,24837.3,19.35,20.4,20.5,2550,-158.35,64275,-4125,YES,-58875,Y,-0.16,-37.55,-38.05,-38.05,-5925,-347.7,57150,9825,YES,8250,N,0.38,95.6,112.4,103.2,72690,-2722.8,18930,-20880,YES,-90,Y,0.21,55252.8,55348.4
13-05-2025 11:20,-38.6,-35.5,-36.8,3150,-1454.9,41850,7425,N,-6525,Y,-0.15,24834.6,24797.8,-16.35,-16.65,-16.5,-14700,-158.85,60825,52275,Y,71700,YES,-0.14,20.2,21.6,21.6,-16650,-332.6,49575,17850,N,-4800,YES,0.3,-48.6,-40,-45.4,2430,-4207.2,13560,12330,Y,-16050,Y,0.45,55348.4,55299.8
13-05-2025 11:25,54.2,49.9,53.9,-10050,-1635.6,39450,46800,Y,50250,YES,-0.04,24797.8,24851.8,21.05,21.85,21.85,-10575,-169,62250,-2325,YES,-51675,Y,0,-29.05,-31.1,-31.1,-32850,-319.15,52875,-5775,Y,10650,N,0.19,80.2,70.8,59.2,1470,-4105.8,15690,9690,N,-10200,N,0.49,55299.8,55380
13-05-2025 11:30,-3,-6.7,-4.2,-24825,-1543.9,39975,12900,N,-7950,Y,0.01,24852.5,24848.1,-0.05,-0.1,-0.05,22575,-174.3,62625,-33300,YES,-17475,YES,0.07,1.6,1.3,1.15,-16050,-302.1,56400,-6150,Y,1875,YES,0.15,15.2,20.4,15.2,32160,-4158.6,18690,-1020,YES,-17970,Y,1.09,55380,55395.2
13-05-2025 11:35,-43.7,-37.8,-40.9,-21825,-1346.1,37650,13050,N,10650,N,-0.18,24848.1,24804.4,-15.75,-15.3,-15.35,25500,-160.15,61125,23625,Y,88125,YES,-0.08,26.1,25.05,24.75,-5475,-303.9,54975,14625,YES,-6225,YES,0.24,-63.8,-63.8,-66.6,5430,-4290.6,17490,-9030,YES,630,N,0.42,55385.2,55321.4
13-05-2025 11:40,-13.4,-14,-13.5,-47475,-1351.7,38625,20025,N,-16575,Y,-0.46,24804.4,24791,-4.45,-4.35,-4.3,19950,-159.7,64875,-33300,YES,33750,N,-0.15,7.35,7.7,8.05,-10800,-334.45,54075,-825,Y,-1650,N,0.34,-32.4,-23.2,-28,19980,-4383.2,21630,9480,N,-25620,Y,0.23,55326.6,55294.2
13-05-2025 11:45,-0.7,-2.4,1.3,300,-1346.9,39450,69825,Y,-6375,N,-0.41,24791,24790.5,-2.05,-2.65,-2.65,-9450,-159.3,65325,61275,Y,65100,YES,-0.24,1.15,0.45,0.65,3600,-349.65,48750,-44175,Y,-4725,YES,0.35,-16.8,-21.8,-15,21870,-4849.6,16650,-28440,YES,30450,YES,0.02,55299.8,55283
13-05-2025 11:50,0,6.3,6.6,-243375,-1637.6,36450,12150,N,7875,N,-0.4,24790.5,24795,0.4,1.05,1.1,-18225,-141.95,57900,-17775,YES,57375,N,-0.22,-7.55,-7.75,-7.8,-29100,-331.25,46500,825,YES,1125,N,0.35,11.6,10.6,9.2,40500,-3489.6,17160,28200,Y,-23430,Y,-0.2,55275,55286.6
13-05-2025 11:55,-8,-1.8,-5.3,-64950,-1473,41925,-11625,YES,4425,N,-0.59,24795,24787.7,-5.85,-5.8,-5.75,20025,-137.95,63150,-28875,YES,56400,N,-0.35,4.3,3.8,3.85,5700,-342.3,47025,-4950,Y,-62775,YES,0.45,-13.6,-9,-13.4,10920,-4325.2,16260,900,YES,600,YES,-0.32,55286.6,55273
13-05-2025 12:00,3.3,1.3,2.3,39600,-1575.3,44625,13800,Y,17250,N,-0.52,24787.7,24788.7,-5.6,-5.6,-5.6,36375,-131.55,64050,-58875,YES,1350,Y,-0.52,-6.45,-6.05,-6.2,12675,-360.9,48825,2175,N,6075,Y,0.42,0.2,3.2,-2.8,30240,-2837.8,21450,-2580,YES,1350,N,-0.45,55273,55273.2
13-05-2025 12:05,32.6,38.8,37,26400,-1473.3,43575,-2325,YES,-16275,Y,-0.2,24788.7,24819,14.65,14.4,14.45,14550,-146.9,62100,5550,Y,-115575,Y,-0.38,-24.5,-26.25,-26.35,-14175,-339.1,53475,-2625,Y,12675,N,0.2,48.2,48.2,46.4,-20250,-3034,14430,3060,N,7530,N,0,55273.2,55321.4
13-05-2025 12:10,16.2,16,13.4,149625,-1276.6,51150,78300,Y,1350,N,-0.02,24819,24835.2,1.35,1.55,1.55,42900,-149.3,62850,10800,N,11400,YES,-0.18,-4.85,-5.55,-5.5,-50325,-283.15,54975,5325,N,9150,N,0.07,6,4,1.4,-51930,-2368.8,12960,9870,N,-1830,Y,0.08,55321.4,55327.4
13-05-2025 12:15,-15.8,-20.7,-16.1,315750,-1136.1,43800,19950,N,67200,YES,-0.03,24835.8,24820,-12.75,-12.75,-12.8,-29925,-150.7,61500,-22125,YES,40425,YES,-0.25,2.95,3.6,3.55,-18375,-294.05,55200,525,Y,2775,YES,0.05,-36.2,-25.8,-38,-2970,-2183.4,13470,3690,N,6750,N,0.05,55327.4,55291.2
13-05-2025 12:20,-20.2,-11.2,-16.4,192225,-1476.5,59625,49200,Y,54075,N,-0.29,24821.3,24802.4,-6.45,-5.7,-5.65,-83400,-134.3,65925,44775,Y,62250,YES,-0.43,15.7,13.65,13.8,22425,-329.85,52050,4275,N,-7275,YES,0.14,-26.2,-25,-24.8,900,-2487.6,16050,-11460,YES,120,Y,-0.37,55291.2,55265
13-05-2025 12:25,-5.5,-8,-6.4,169725,-1270.5,58200,51150,N,-5325,Y,-0.32,24800.4,24794.9,-6.25,-6.45,-6.4,-11850,-124.5,67050,-68775,YES,44250,N,-0.67,-2.6,-2.15,-1.9,-18975,-316.75,57975,-2100,Y,8700,N,0.14,-1.2,-6,-9.8,27750,-1751,23670,12900,Y,-14760,Y,-1.17,55264.8,55263.6
13-05-2025 12:30,-42,-39.1,-40.8,106650,-1394.6,62400,-52050,YES,22350,YES,-1.56,24792,24750,-13.75,-13.7,-13.7,-39000,-118.35,66900,-83775,YES,38625,N,-0.93,31.2,31.95,31.65,-23250,-339.25,51825,7350,N,-27450,YES,0.4,-41.2,-42,-46.6,120210,-1757.2,17940,-20940,YES,2970,N,-2.04,55255.2,55214
13-05-2025 12:35,-2.4,-7,-2.5,-99750,-1561.7,54225,3225,Y,40200,N,-1.75,24754.2,24751.8,2.25,2.1,2.1,10050,-110,65550,53175,Y,19800,N,-0.69,2.2,4,3.8,25800,-380.8,55275,2625,Y,-3150,Y,0.67,-0.4,-4.6,-1.4,37170,-2137.6,20010,960,Y,-9570,Y,-2.66,55214,55213.6
13-05-2025 12:40,-21.8,-21.8,-25.2,-2250,-1589.5,45750,-675,YES,20175,N,-1.2,24746.8,24727,-3.6,-3,-2.95,14100,-108.4,63000,12900,N,42075,YES,-0.46,19.25,16.45,16.2,-8550,-379.75,50625,3150,N,-13425,YES,0.51,-31.6,-31.2,-37.6,32190,-2407.4,18870,-420,YES,-8310,N,-1.68,55213.6,55182
13-05-2025 12:45,13,10.3,13,167850,-1462.6,61500,6150,N,4950,N,-2.45,24727,24740,-0.7,0.05,0.05,-27675,-101.25,64125,2325,YES,3825,N,-0.39,-0.75,-0.5,-0.5,-7725,-328.8,48675,-900,Y,975,N,0.31,22.2,22.8,22.2,316800,-2252.2,20790,6630,N,-1980,N,-2.09,55180.8,55203
13-05-2025 12:50,-31,-30,-29,243750,-1741.6,66300,-126975,N,3150,N,-2.59,24740,24700,-6.75,-5.9,-5.85,55200,-99.15,61800,-99900,YES,24675,YES,-0.47,38.5,39.2,39.4,-6000,-331.65,42000,-7650,Y,-21750,YES,0.39,-57,-57.2,-56.2,2430,-1619.8,14400,480,YES,-6240,Y,-2,55203,55146
13-05-2025 12:55,-5.9,-9.8,-10.2,73650,-1391.3,56325,22575,Y,11400,N,-3.37,24690.9,24683.4,-4.55,-4.65,-4.7,-147975,-97.85,68775,33375,Y,56325,YES,-0.84,7.3,7.7,7.55,20100,-404.05,48975,-4200,N,225,Y,0.78,-30.2,-26.8,-20.8,-8580,-2136.4,16050,-12720,YES,9240,N,-4.17,55140.2,55110
13-05-2025 13:00,26.6,25.8,26.8,-30750,-1423.3,53925,71175,Y,13200,N,-2.58,24683.4,24710,3.85,3.35,3.5,-26400,-103.15,74625,-14925,YES,-31725,Y,-0.8,-28.3,-28.85,-28.95,-225,-404.2,47100,-17700,Y,12150,N,0.54,42.8,40.6,34.2,-5430,-2507,16170,8040,Y,-8340,Y,-2.7,55110,55152.8
13-05-2025 13:05,-12,-10.5,-11,41775,-1057,44850,-8100,YES,22875,N,-1.27,24710,24698,-4.45,-4.45,-4.4,-75825,-101.45,69000,450,N,14025,YES,-0.56,6.05,4.4,4.25,-3450,-378.7,47175,600,N,-1050,YES,0.28,-12.8,-16,-18.2,31020,-2018.6,14070,-9300,YES,11430,N,-1.93,55152.8,55140
13-05-2025 13:10,16,16.7,16,47775,-1482.2,47025,-65325,YES,8625,N,-1,24698,24711.5,0.5,0.4,0.45,-114375,-97,69975,10425,N,-4950,Y,-0.53,-18.6,-19.2,-18.95,-9825,-365.1,46725,-6750,Y,-450,N,0.21,35.8,34,39.6,39150,-2856.8,21150,3630,N,9030,N,-1.35,55137.4,55173.2
13-05-2025 13:15,-32,-36,-35.5,10650,-1451.2,63075,-126750,YES,34125,YES,-1.99,24711.5,24679.4,-11.05,-11,-11.1,-24450,-94,71700,-77775,YES,37725,YES,-0.93,29.75,29.4,29.85,18675,-394.05,47400,14775,YES,-3675,YES,0.37,-63.2,-56,-63.4,18570,-3076,16710,11460,N,-20010,Y,-1.23,55178.8,55115.6
13-05-2025 13:20,10.6,10.5,10.4,191775,-1428.2,47700,63150,Y,1050,Y,-1.28,24679.4,24688.1,1.6,1.45,1.45,-100950,-85.25,73650,23700,Y,-21900,Y,-0.56,-9.55,-11.6,-11.65,9150,-370.05,49500,-12450,Y,6900,N,0.3,14.4,17.4,16.8,14880,-2264.4,20370,4830,N,7830,YES,-2.11,55115.6,55130
13-05-2025 13:25,-20,-23.4,-23,-135000,-1107,50700,-30300,YES,90675,YES,-2.05,24690,24666,-2.3,-2.4,-2.45,-196875,-83.4,68625,-5475,YES,28575,YES,-0.45,17.7,20.3,20.4,-33975,-367.6,52050,4950,N,-11175,YES,0.38,-34.8,-36.2,-38.8,45240,-1842.2,22590,-8400,YES,18480,N,-2.8,55132.6,55097.8
13-05-2025 13:30,6.1,6.7,4.6,-11775,-1386.1,61875,8025,Y,4200,N,-1.28,24666,24672.1,-2.8,-2.8,-2.8,-123075,-79.7,70425,-14550,YES,37875,N,-0.55,-7.65,-5.4,-5.35,1800,-370.85,51375,-675,Y,-4800,N,0.27,20,17.2,25,24690,-1902.2,15480,-23790,YES,-8070,Y,-2.34,55095,55115
13-05-2025 13:35,4.1,3.9,3.9,-3300,-1226.9,49875,150,YES,4350,N,-1.11,24673.1,24675.9,-1.9,-1.95,-1.85,14850,-78.2,78450,14700,Y,-20100,Y,-0.66,-6.65,-6.5,-6.55,24225,-388.75,55575,-7425,Y,2550,N,0.23,25.6,23,18.8,1140,-1573.4,11340,-570,Y,26040,YES,-1.27,55115,55140.6
13-05-2025 13:40,17.7,20.2,18.9,41250,-1865.5,52200,33225,Y,-825,Y,-1.24,24675.9,24690.1,3.05,2.95,2.9,-225750,-80.3,82500,20175,N,-1050,N,-0.69,-13.45,-12.35,-12.2,-20100,-361.7,44250,-750,N,5025,N,0.21,5.2,6.8,10.6,15210,-1924.4,13500,1590,N,240,Y,-1.32,55140.6,55145.8
13-05-2025 13:45,-1.6,-1,-1.5,52800,-1368.1,52800,-9150,YES,15225,N,-0.85,24693,24691.4,-1.55,-1.55,-1.55,-208575,-81.2,81150,14850,N,-11250,Y,-0.46,1,0.3,0.25,-1425,-334.2,55425,-3375,Y,-1500,YES,0.21,-4.4,-1.8,-4.2,17940,-3036.2,15600,660,YES,-18570,Y,-0.83,55154.4,55150
13-05-2025 13:50,-7.4,-6.2,-1.6,-26775,-1156.3,51450,3225,N,100200,YES,-0.84,24690.1,24686.1,-3.15,-3.2,-3.2,-41850,-80,89775,-6600,YES,-53400,Y,-0.64,4.35,4.7,4.75,-52350,-318.6,49350,3225,N,900,N,0.2,-22,-32.4,-39.8,25650,-1610.4,12810,2430,N,12180,YES,-1.38,55141.8,55119.8
13-05-2025 13:55,-15.6,-15.5,-17.5,4575,-1032.3,48075,-16500,YES,7575,N,-1.14,24686.2,24670.6,-0.5,-0.65,-0.65,-5475,-68.55,72375,-16950,YES,47175,YES,-0.58,18.75,18.75,19.05,-13350,-347.5,49950,5925,N,-6150,YES,0.29,-29.2,-31.6,-33,-1200,-1832.8,12630,-4290,YES,1590,Y,-1.92,55119.8,55090.6
13-05-2025 14:00,7.4,6.1,7.9,-20925,-1160.8,67500,-6225,N,6525,N,-1.53,24670.6,24678,0.15,0,0.05,21000,-69.6,75600,16350,Y,-17250,Y,-0.48,-11.05,-10.85,-10.9,52350,-341.2,56625,-2625,Y,-900,N,0.34,19.2,23.6,21.8,31140,-3072,15150,5190,N,-17940,Y,-2.05,55090.6,55109.8
13-05-2025 14:05,10,11.2,10,-54375,-791.6,56325,-13050,YES,4950,N,-1.02,24680,24688,2.75,2.85,2.85,-19050,-75.9,72075,4800,N,-18150,Y,-0.36,-10.05,-8.3,-8.2,-31575,-323.05,42975,-5625,Y,1200,N,0.15,40.2,47.6,42.8,89700,-2804,17400,-1590,YES,-2850,N,-1.65,55109.8,55150
13-05-2025 14:10,-23.4,-27.6,-23.2,29400,-921.4,45000,-23625,YES,7725,N,-0.71,24688,24660,-4.85,-4.95,-4.95,-206025,-74.15,69300,-26250,YES,33450,YES,-0.35,27.3,27.2,27.2,-15900,-336.2,42450,5250,N,-6000,YES,0.14,-45.4,-42.2,-38.2,21630,-2013.2,17250,2850,N,6120,N,-0.69,55150,55104.6
13-05-2025 14:15,-23.7,-27.7,-29.6,95550,-1364.7,57225,-59850,YES,-44625,Y,-3.29,24658.2,24634.5,-4.8,-5.15,-5.05,-308550,-68.2,73350,-42450,YES,-15900,Y,-1.14,24.85,26.05,26.1,-18300,-451.5,51750,-8250,Y,-6900,YES,0.57,-48,-52.4,-56,8820,-2102.2,20670,-11370,YES,-15270,Y,-2.45,55107.8,55059.8
13-05-2025 14:20,42.8,35.6,41.9,117000,-958.8,55875,-8250,Y,1500,YES,-1.65,24635,24677.8,8.15,8.15,8.2,-164700,-68.75,86625,57150,Y,-67425,Y,-0.68,-31,-32.45,-32.35,15600,-406.05,45075,525,N,6900,N,0.39,86.8,86.2,82.6,79560,-1538.4,14280,2850,N,-5520,N,-2.21,55059.8,55146.6
13-05-2025 14:25,5.6,3.3,3.7,31350,-1151.9,51150,24450,Y,75,Y,-0.95,24672.6,24675,0.05,0,0.05,12750,-80.2,78300,20025,N,11775,YES,-0.55,3,2.9,2.85,450,-340.95,42225,1800,N,975,YES,0.31,-26,-29.8,-25.6,4440,-2286,17490,-7620,YES,20190,YES,-2.07,55146,55120
13-05-2025 14:30,0,0.6,1.3,-87525,-994.5,45900,21150,N,12750,N,-0.64,24675,24675.5,-1.7,-1.5,-1.55,-77775,-76.05,75375,2850,YES,33600,YES,-0.41,-8.2,-7.5,-7.5,52200,-287.8,41850,600,Y,3000,N,0.21,2.6,1.6,-2.2,392790,-1758.4,19860,9150,N,4380,N,-1.93,55114.8,55117.4
13-05-2025 14:35,20.9,19.9,19.3,-65250,-1265.7,49575,-10050,YES,-13350,Y,-0.95,24676.1,24697,4.7,4.75,4.7,-101400,-76.4,75750,30600,Y,-28950,Y,-0.39,-13.3,-14.25,-14.3,300,-299.95,36525,-5925,Y,1275,YES,0.14,27.4,28.2,29.6,2310,-1719.8,16140,2730,YES,-5610,Y,-1.26,55117.4,55144.8
13-05-2025 14:40,-13,-13,-12.3,3750,-959.9,47625,-24375,YES,8025,YES,-0.58,24697,24684,-5.2,-5,-4.95,-17250,-81,74850,-68175,YES,93000,YES,-0.38,10.2,8.8,8.75,-10425,-325,47025,5400,N,2325,N,0.16,-15.8,-14.8,-16.6,19770,-2342.2,15810,-30240,YES,-2070,N,-0.59,55146.8,55131
13-05-2025 14:45,8.5,8.9,10.5,-125025,-1075.4,54225,15825,Y,-7500,Y,-1.15,24683,24691.5,1.9,1.85,1.85,107400,-82.55,66525,22650,Y,-30975,Y,-0.5,-10.4,-10.1,-10.15,4425,-329.95,43200,-825,Y,-1500,YES,0.22,37,32.2,36.4,42840,-2612.6,22020,2640,Y,13110,N,-0.82,55131,55168
13-05-2025 14:50,-2.2,-3.7,-7,-55650,-1031.9,46650,-3150,YES,-17325,Y,-0.53,24693.7,24691.5,-2.1,-2.3,-2.3,145425,-82.85,76200,-14850,YES,6450,YES,-0.33,2,3.1,2.85,-18825,-304.5,36225,2175,N,-1950,YES,0.12,7.8,5.8,5.8,-8610,-2254.2,20430,-2010,YES,5100,N,-0.92,55168,55175.8
