last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
20-05-2025 09:15,-14,-11.5,-17.5,-15225,-803.7,37050,91575,N,50700,N,-5.71,25045,25031.4,-9.9,-8.5,-8.6,-41925,-93.15,49200,-1792800,N,645075,N,-6.56,8.4,8.7,8.3,56475,-119,43050,-55200,N,268425,N,6.83,-80.2,-88.2,-105.2,6990,-2238.6,17670,11550,N,31680,N,-19.02
20-05-2025 09:20,-17.1,-14.3,-15.4,22500,-1222.3,51000,26625,N,-52050,Y,-11.4,25031.4,25014.3,-6.7,-6.85,-6.8,53550,-115.2,55350,-18975,Y,368175,N,-6.22,11.55,11.45,11.45,10425,-137.75,57900,-24975,YES,84600,N,7.25,-61.4,-69,-61.8,-17130,-1772.8,17490,25290,N,12030,N,-34.61
20-05-2025 09:25,-18.1,-18.2,-21.1,100275,-898.1,37050,50400,Y,21675,YES,-5.33,25010.1,24990,-14.25,-14,-14,-36975,-89.5,62625,-147450,YES,340200,N,-3.79,10.7,10.8,10.75,-65175,-134.65,48300,109425,YES,62250,N,2.8,-99.8,-93.2,-87.2,-27930,-2903.8,21810,1350,YES,3390,N,-62.78
20-05-2025 09:30,2,4,2.7,8550,-1056.6,37725,62400,N,-9750,Y,-8.51,24988,24990,-2.85,-2.45,-2.45,-80025,-100.9,61950,-87075,Y,219150,N,-4.08,-3.1,-3.35,-3.4,-39600,-158.05,52500,-36075,Y,59925,N,2.93,9.4,9.4,10,8940,-2806.8,18750,17970,N,-21960,Y,-26.96
20-05-2025 09:35,19.3,22,20.1,57225,-710.8,31650,17850,N,25350,YES,-2.62,24991.7,25005.8,7,7,7.05,9300,-89.4,48825,146925,Y,94650,N,-1.44,-12.9,-12.85,-12.9,-9525,-129.25,45900,-28725,N,174375,Y,0.1,33.2,38.6,33.2,12090,-1784.4,12030,14760,N,1590,YES,-5.28
20-05-2025 09:40,-27.4,-22,-24.7,74850,-752.4,33900,1500,YES,53325,YES,-4.09,25005.8,24975.1,-10.4,-9.85,-9.9,95850,-92.05,61125,-38550,YES,281100,YES,-2.07,22.35,22.6,22.7,-69225,-134.35,58275,71925,YES,-136125,YES,1.74,-103.2,-97.6,-94.2,15180,-2742,16230,-990,YES,1890,N,-25.53
20-05-2025 09:45,-15,-16.7,-18.5,-825,-1203,37950,15975,N,-975,Y,-5.88,24975,24959.9,-4.2,-4.2,-4.2,-25350,-75.15,60450,-18300,Y,83175,N,-2.68,12.45,11.85,12,-20250,-145.95,49575,-23025,Y,-105525,Y,4.1,2.6,-7.6,-5.6,480,-2564.2,34650,10290,N,11910,N,-14.71
20-05-2025 09:50,-17.9,-24.8,-18,24750,-971.9,37575,19425,N,9600,N,-7.48,24957.8,24933.3,-1.3,-1.4,-1.6,-41400,-72.45,62025,-47250,YES,39225,N,-1.88,20.8,20.5,20.75,-21975,-184.6,49725,-80550,Y,-205200,YES,4.79,-20.6,-13,-17.8,59070,-2429.4,16080,1890,YES,22410,N,-8.38
20-05-2025 09:55,16.3,19.9,16.3,213600,-1269.4,58050,33450,N,43800,YES,-3.33,24939.7,24956,5.5,5.5,5.55,21450,-83.7,60675,95100,Y,-22875,Y,-1.03,-16.05,-15.9,-16.05,-78600,-178.25,56550,-28950,YES,134850,Y,1.86,44.8,36.4,40.2,6690,-1559.2,14010,720,YES,-1050,Y,-3.93
20-05-2025 10:00,-2.9,-2.4,-3,-89175,-865.8,58575,27300,N,-22200,Y,-2.85,24955.9,24953,1.3,1.5,1.4,-28275,-78.75,59175,61575,N,30600,YES,-0.6,0,-0.7,-0.85,-42525,-177.05,54675,-42975,Y,41400,N,1,-25.6,-8,-15.2,2370,-2324.2,14340,14400,N,6570,N,-3.85
20-05-2025 10:05,10.8,6.1,10.3,-52350,-1018.6,52350,-15300,YES,8700,YES,-1.13,24953,24959,-1.1,-0.6,-0.7,-27225,-87.15,59175,-72300,YES,24375,N,-0.65,-6.35,-7.15,-7.3,-3075,-155.3,50325,-43950,Y,28500,N,0.8,8.6,10.6,10.2,3960,-1929.6,11760,-990,YES,2250,Y,-2.92
20-05-2025 10:10,1.7,2.7,1.1,45900,-910.8,32250,1425,N,-2250,Y,-0.34,24959,24963.8,-2.85,-2.7,-2.65,-3825,-69,58125,-93525,YES,132000,YES,-0.67,-9.3,-8.2,-7.3,35325,-165.15,53925,-27225,N,26550,N,0.47,31.4,25.2,24.4,11370,-1711,8370,12150,N,-2670,Y,-1.82
20-05-2025 10:15,-7.8,-12.2,-9.8,67500,-1260.3,37050,2025,N,-61350,Y,-0.88,24963.8,24956.8,-3.15,-2.95,-3,-23775,-83.25,64350,2625,Y,52725,N,-0.88,4.65,5.15,5.15,1275,-164.35,55500,54750,YES,11325,N,0.65,-44.6,-41.2,-47.2,-8970,-1884.8,14850,-2970,YES,2010,N,-2.57
20-05-2025 10:20,-1.8,3.1,0.4,-9525,-818.3,35325,5025,N,-3525,YES,-0.37,24956.8,24955,0.8,0.6,0.6,-40875,-71.9,63525,74700,Y,20025,N,-0.32,0.55,0.2,0.25,-3675,-154.7,47925,22500,N,56325,Y,0.18,10.4,17.6,15.2,-2940,-1997.2,11250,26640,Y,-210,Y,-1.68
20-05-2025 10:25,-1.3,-0.3,-5.4,-58125,-605.1,36450,600,YES,-6150,Y,-1.17,24953,24946.4,0.45,0.3,0.35,72675,-80.5,67575,33825,N,57900,YES,-0.42,5.9,5.5,5.5,25050,-158.95,50475,-36525,Y,-47250,YES,0.35,24.8,20.2,19.6,390,-2280.6,10740,-900,YES,-3720,Y,-0.7
20-05-2025 10:30,15.2,8.3,8.9,6750,-580.7,20100,4200,N,10125,N,-0.83,24946.8,24962,2.9,3.3,3.45,-49050,-78.15,66300,80250,Y,-157200,Y,-0.27,-7.75,-7.9,-7.8,-29250,-160.6,58200,23775,YES,45600,Y,0.19,7.8,0.2,4.4,-750,-2273,28860,-1080,YES,90,N,-0.78
20-05-2025 10:35,35.4,37.4,39.3,-9600,-873,28275,7725,N,-1125,Y,0.47,24962,25002.8,14.35,14.1,14.1,-144375,-91.85,65325,123825,Y,-343650,Y,-0.16,-25,-24.8,-24.75,-14475,-154.05,56625,-120975,Y,76575,Y,-0.17,69.6,69,67.6,-8160,-2429.8,15090,-9390,YES,-4500,Y,-0.5
20-05-2025 10:40,-2.7,1.4,-1.3,-33525,-835.9,30525,51075,Y,-10350,Y,0.67,25002.5,25000,-0.2,-0.85,-0.85,-208050,-112.3,67275,-67650,YES,20250,YES,0.17,3.95,4.2,4.1,32325,-149.6,61275,91500,YES,-300,YES,-0.23,2.2,2.6,-2,-630,-2185,14100,2730,N,8640,N,0.37
20-05-2025 10:45,16.1,19,22.7,-15150,-1071.5,32850,24750,N,13650,YES,2.52,25000,25022,9.5,9.5,9.5,43725,-102,53175,-19800,Y,-498825,Y,1.28,-13.8,-13.4,-13.35,29850,-129.85,58425,-52425,Y,65100,Y,-1.19,28.6,28,40.2,5460,-2852.4,13950,3480,N,1050,Y,2.12
20-05-2025 10:50,-23.8,-22.4,-22,-51450,-991.4,24450,5025,N,15450,N,0.51,25022,24998.2,-9.1,-9.2,-9.25,91875,-125.2,63900,-104550,YES,55050,YES,0.29,12.85,12.5,12.5,-26175,-137.6,60075,75450,YES,-43500,YES,-0.43,-41.4,-31,-36.2,8820,-2550.8,13140,-34560,YES,14640,N,0.77
