last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
15-05-2025 09:17,24708.4,278100,375225,15-05-2025 09:17,85.4,36192000,436950,15-05-2025 09:17,59.5,39859800,590250
15-05-2025 09:17,24709.7,273525,380775,15-05-2025 09:17,84.55,36697050,459225,15-05-2025 09:17,62.3,40009350,577800
15-05-2025 09:17,24700,254850,390375,15-05-2025 09:17,80.8,36853950,521400,15-05-2025 09:17,66.1,40132800,540975
15-05-2025 09:17,24692.9,265575,387525,15-05-2025 09:17,80.05,36883950,542175,15-05-2025 09:17,74.45,40455900,444825
15-05-2025 09:17,24691,273450,386100,15-05-2025 09:17,77.3,37237725,552525,15-05-2025 09:17,75.3,40627800,437550
15-05-2025 09:18,24683.6,275850,394650,15-05-2025 09:18,73.85,37391625,574875,15-05-2025 09:18,76.4,40609275,485250
15-05-2025 09:18,24682,285075,396450,15-05-2025 09:18,73.3,37714425,582900,15-05-2025 09:18,78.3,40617225,495150
15-05-2025 09:18,24690,297150,391125,15-05-2025 09:18,78.55,37930500,593100,15-05-2025 09:18,72.9,40725075,481200
15-05-2025 09:18,24688,304500,399375,15-05-2025 09:18,77.55,38034900,611550,15-05-2025 09:18,77.05,41197575,523950
15-05-2025 09:18,24688,301575,395250,15-05-2025 09:18,77.6,38078625,663450,15-05-2025 09:18,77.15,41377800,564525
15-05-2025 09:18,24685,306450,395175,15-05-2025 09:18,76.4,38699775,691200,15-05-2025 09:18,77.7,41366700,558000
15-05-2025 09:19,24682,299100,392925,15-05-2025 09:19,75.45,39059550,710625,15-05-2025 09:19,80,41404950,545925
15-05-2025 09:19,24683.3,304200,392250,15-05-2025 09:19,74.9,39299925,722025,15-05-2025 09:19,81.15,41474175,606600
15-05-2025 09:19,24687,312975,400575,15-05-2025 09:19,75.05,39308850,757350,15-05-2025 09:19,77.95,41733375,691050
15-05-2025 09:19,24686.5,308850,402900,15-05-2025 09:19,73.85,39342300,776775,15-05-2025 09:19,80.35,41991675,717750
15-05-2025 09:19,24685.1,311250,403800,15-05-2025 09:19,73.7,39718425,797850,15-05-2025 09:19,79.2,42242700,743625
15-05-2025 09:19,24700.6,323700,399975,15-05-2025 09:19,76.95,39972000,800925,15-05-2025 09:19,72.6,42319800,825075
15-05-2025 09:20,24680,311175,406125,15-05-2025 09:20,70.6,40297050,762900,15-05-2025 09:20,78.05,41956650,816375
15-05-2025 09:20,24667.9,307950,400875,15-05-2025 09:20,69,40904700,830325,15-05-2025 09:20,91.05,42160350,765000
15-05-2025 09:20,24676.2,304875,396750,15-05-2025 09:20,73,41149500,860475,15-05-2025 09:20,87.1,42242175,475800
15-05-2025 09:20,24677.3,332850,400800,15-05-2025 09:20,72.15,41406000,886500,15-05-2025 09:20,92.85,42224625,556800
15-05-2025 09:20,24683.2,335700,396450,15-05-2025 09:20,75.7,41563350,916275,15-05-2025 09:20,86.7,42268800,619350
15-05-2025 09:20,24672.8,333000,413850,15-05-2025 09:20,70.4,41580075,941025,15-05-2025 09:20,88.45,42118875,661275
15-05-2025 09:21,24671,329400,407775,15-05-2025 09:21,68.95,41557950,1005450,15-05-2025 09:21,90.5,42217200,729600
15-05-2025 09:21,24681.4,344775,407925,15-05-2025 09:21,76,42903450,985500,15-05-2025 09:21,81.95,42229050,789450
15-05-2025 09:21,24690.1,345525,411975,15-05-2025 09:21,76.35,42973650,958500,15-05-2025 09:21,83.1,42144375,809100
15-05-2025 09:21,24683.1,348225,407250,15-05-2025 09:21,74.95,42984600,1058400,15-05-2025 09:21,83.25,42241200,860325
15-05-2025 09:21,24690,359100,419625,15-05-2025 09:21,78.5,43186875,1064025,15-05-2025 09:21,79.6,42222750,902850
15-05-2025 09:21,24695.8,357450,406350,15-05-2025 09:21,78.25,43227075,990975,15-05-2025 09:21,77.15,42191550,946650
15-05-2025 09:22,24690.8,364425,397350,15-05-2025 09:22,79.15,42860475,943500,15-05-2025 09:22,76,41905425,960450
15-05-2025 09:22,24693,366600,419475,15-05-2025 09:22,75.9,42888900,1001625,15-05-2025 09:22,80.9,42003825,995100
15-05-2025 09:22,24685,358575,425400,15-05-2025 09:22,74,42869400,1093200,15-05-2025 09:22,80.8,42099375,1002600
15-05-2025 09:22,24687.3,362475,417825,15-05-2025 09:22,73.25,42799725,1127550,15-05-2025 09:22,80.1,42213000,1020675
15-05-2025 09:22,24680,367500,421650,15-05-2025 09:22,71.55,42987600,1177350,15-05-2025 09:22,85.3,42266925,1067925
15-05-2025 09:22,24677,364275,428400,15-05-2025 09:22,68.25,43293300,1212150,15-05-2025 09:22,81.85,42248175,1037850
15-05-2025 09:23,24675,359925,422325,15-05-2025 09:23,67.55,43425975,1241700,15-05-2025 09:23,83.65,42237525,1067175
15-05-2025 09:23,24670.6,355650,430350,15-05-2025 09:23,67.05,43369950,1272825,15-05-2025 09:23,87.95,42309225,1038300
15-05-2025 09:23,24672.1,359850,423675,15-05-2025 09:23,68.5,43513875,1284000,15-05-2025 09:23,86.25,42312300,871425
15-05-2025 09:23,24677.9,363450,425775,15-05-2025 09:23,70.1,43715925,1311075,15-05-2025 09:23,85.25,42127275,941775
15-05-2025 09:23,24677.7,371025,421800,15-05-2025 09:23,69.2,43793025,1362450,15-05-2025 09:23,85.3,42212175,993450
15-05-2025 09:23,24680,372900,425400,15-05-2025 09:23,72,43933800,1386075,15-05-2025 09:23,80.4,42278175,1043850
15-05-2025 09:24,24692.3,380925,414525,15-05-2025 09:24,76.5,43993500,1392000,15-05-2025 09:24,73.75,42127425,1066125
15-05-2025 09:24,24692.3,377325,421650,15-05-2025 09:24,75.2,44019825,1309200,15-05-2025 09:24,77.05,42015000,1072650
15-05-2025 09:24,24692.3,380025,427725,15-05-2025 09:24,73.4,44203500,1313700,15-05-2025 09:24,76.45,42083025,1107075
15-05-2025 09:24,24692.2,376875,423675,15-05-2025 09:24,74.85,44199450,1355550,15-05-2025 09:24,74.95,42127275,1135950
15-05-2025 09:24,24699.3,380025,416550,15-05-2025 09:24,78.9,44243925,1354950,15-05-2025 09:24,70.4,41990775,1175700
15-05-2025 09:24,24698.8,385275,425025,15-05-2025 09:24,75.45,44232675,1257825,15-05-2025 09:24,71.65,41809725,1240275
15-05-2025 09:25,24698.9,389100,422250,15-05-2025 09:25,78.6,44262150,1302075,15-05-2025 09:25,67.6,41877975,1306875
15-05-2025 09:25,24700,387075,424875,15-05-2025 09:25,76.6,44290500,1282050,15-05-2025 09:25,71.4,41922750,1308075
15-05-2025 09:25,24697.6,395775,421800,15-05-2025 09:25,78.9,44245275,1338525,15-05-2025 09:25,70.05,42083700,1294275
15-05-2025 09:25,24689.3,394125,432525,15-05-2025 09:25,70.75,44285100,1460550,15-05-2025 09:25,76.9,42204300,1310700
15-05-2025 09:25,24694,386925,426150,15-05-2025 09:25,76.05,44170575,1501950,15-05-2025 09:25,72.3,42232725,1246800
15-05-2025 09:25,24698.3,391125,435375,15-05-2025 09:25,77,44253900,1504575,15-05-2025 09:25,67,42178425,1300050
15-05-2025 09:26,24692.8,399300,431475,15-05-2025 09:26,70.6,44294700,1572900,15-05-2025 09:26,71.85,42219300,1337550
15-05-2025 09:26,24692.5,389475,435525,15-05-2025 09:26,67.1,44042400,1609800,15-05-2025 09:26,74.25,42327000,1329525
15-05-2025 09:26,24694.2,387750,436575,15-05-2025 09:26,70,44046450,1627500,15-05-2025 09:26,70.4,42388800,1306200
15-05-2025 09:26,24688.4,389025,436425,15-05-2025 09:26,69.15,44097675,1660725,15-05-2025 09:26,74.95,42384750,1362975
15-05-2025 09:26,24689.3,389775,436200,15-05-2025 09:26,68.45,44154000,1690875,15-05-2025 09:26,74.15,42418275,1425975
15-05-2025 09:26,24695.9,396150,434100,15-05-2025 09:26,73.95,44205900,1720650,15-05-2025 09:26,68.05,42448500,1470450
15-05-2025 09:27,24695.9,392025,429975,15-05-2025 09:27,73.05,44239725,1638225,15-05-2025 09:27,68.4,42303075,1485750
15-05-2025 09:27,24700.8,401850,432450,15-05-2025 09:27,75.7,44236950,1718400,15-05-2025 09:27,64.15,42390075,1516575
15-05-2025 09:27,24702.9,396750,439500,15-05-2025 09:27,74.5,44275125,1752675,15-05-2025 09:27,62.75,42177300,1546800
15-05-2025 09:27,24703.6,394650,429225,15-05-2025 09:27,74.95,44328825,1743000,15-05-2025 09:27,62.3,42181200,1583550
15-05-2025 09:27,24703,391050,433650,15-05-2025 09:27,71.45,44360100,1738800,15-05-2025 09:27,63.7,42184800,1641300
15-05-2025 09:27,24697.5,390900,435750,15-05-2025 09:27,68.15,44401125,1796175,15-05-2025 09:27,65.2,42254475,1668450
15-05-2025 09:28,24692.5,389850,437850,15-05-2025 09:28,64.85,44277975,1814625,15-05-2025 09:28,65.5,42355875,1659600
15-05-2025 09:28,24696.2,397350,436650,15-05-2025 09:28,68.4,44011950,1810575,15-05-2025 09:28,64.25,42359850,1689975
15-05-2025 09:28,24690,386550,436950,15-05-2025 09:28,65,44024850,1846425,15-05-2025 09:28,70.05,42448425,1679325
15-05-2025 09:28,24684.5,382125,435450,15-05-2025 09:28,60.7,43946925,1866825,15-05-2025 09:28,74.6,42438600,1554675
15-05-2025 09:28,24683.7,390225,430350,15-05-2025 09:28,61.8,43962000,1864125,15-05-2025 09:28,73.65,42425250,1491825
15-05-2025 09:28,24685,395100,445050,15-05-2025 09:28,61.3,44088150,1895850,15-05-2025 09:28,72.05,42375075,1542150
15-05-2025 09:29,24688.7,400500,437925,15-05-2025 09:29,63.2,44130075,1929075,15-05-2025 09:29,70.65,42369975,1585500
15-05-2025 09:29,24690.5,396900,439500,15-05-2025 09:29,63.45,44166525,1953600,15-05-2025 09:29,68.8,42361500,1635750
15-05-2025 09:29,24690,398625,442500,15-05-2025 09:29,60.8,44240475,1955025,15-05-2025 09:29,71.1,42382500,1655775
15-05-2025 09:29,24688.7,399975,438600,15-05-2025 09:29,64,44068875,1957650,15-05-2025 09:29,66.45,42408000,1679925
15-05-2025 09:29,24685,397575,441150,15-05-2025 09:29,62.15,44134125,1962225,15-05-2025 09:29,68.2,42400800,1711350
15-05-2025 09:29,24687.1,407175,442200,15-05-2025 09:29,62.55,44187675,2018250,15-05-2025 09:29,67.05,42445125,1725225
