last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
26-05-2025 10:15,-36,-38.2,-40.8,-21900,-1124.8,34875,-20625,YES,6900,N,-0.19,25084,25048,-19.35,-21.2,-20.95,-14250,-201.25,55125,-201075,YES,156225,YES,0,17.95,18.6,18.65,-31200,-153.3,57150,111825,YES,-425100,YES,0.81,-60.6,-55.8,-43.2,690,-2061.8,12690,-13530,YES,-8280,Y,-2.11,55846,55785.4
26-05-2025 10:20,6.1,8.3,10.1,-28650,-1094.2,58875,53925,Y,6825,N,-1.3,25048,25054.1,2.1,2.75,2.75,-39075,-190.75,47925,63300,Y,39300,N,-0.7,-2.1,-2.5,-2.65,11025,-145.8,52125,-57825,Y,66375,Y,1.47,-35.2,-29.4,-35,-44850,-3271.8,23880,90,N,5190,N,-6.63,55799.6,55764.4
26-05-2025 10:25,-50.4,-50,-49,50925,-1191.4,38775,-39300,YES,2775,Y,-8.54,25055.4,25005,-19.75,-19.8,-19.8,-45525,-179.85,55200,-22500,YES,60825,YES,-2.75,27.5,27.5,27.45,-9675,-187.1,48975,-67125,Y,-457500,YES,6.36,-161,-150.6,-150.2,7140,-3062.8,18480,3150,N,-15270,Y,-34.24,55770,55609
26-05-2025 10:30,-10.9,-12.3,-14,0,-1132.7,45600,16275,Y,8550,N,-2.98,25005,24994.1,-1.45,-1.45,-1.65,-146925,-167.1,55650,72300,Y,66150,N,-1.23,12.3,12.45,12.5,35775,-204.6,59625,-150,YES,45000,Y,3.11,-40.2,-49.8,-49.8,-19890,-3215.8,17880,-4110,YES,17040,YES,-16.31,55610.2,55570
26-05-2025 10:35,-9.6,-7,-6.2,59250,-1287.6,44925,34200,N,300,Y,-7.24,24994.1,24984.5,-1.25,-1.35,-1.45,-12825,-161.7,53925,40275,N,45075,N,-2.32,2,3.4,3.25,41850,-193.65,51900,-115875,Y,-87150,YES,5.1,-64,-71.8,-69.6,900,-3032.4,18390,-8490,YES,-14520,Y,-47.19,55561,55497
26-05-2025 10:40,23.6,19,23.6,-24450,-1077.9,47700,22800,N,-27825,Y,-1.97,24983.4,25007,7.55,7.15,6.9,-61875,-158.8,51300,52950,N,-46575,Y,-1.07,-12.7,-13,-12.7,15450,-171.75,42525,11100,YES,20250,Y,1.46,9.8,16.6,16.2,10290,-3381,15210,13110,Y,6750,YES,-10.75,55497,55506.8
26-05-2025 10:45,-12.2,-7,-8.7,199575,-1230.7,69675,-14925,YES,9525,YES,-1.29,25007,24994.8,-2.7,-2.65,-2.7,-31275,-163.6,51675,-43575,YES,29850,YES,-0.8,8.1,6.2,6.2,-6375,-180.9,54075,37500,YES,41250,Y,1.25,1.2,-11.8,-7.8,-40830,-2520.2,17190,-870,YES,14130,N,-9.34,55500,55501.2
26-05-2025 10:50,15.1,8.7,12,-17850,-924.3,54750,-13200,N,17550,N,-1.43,24994.8,25009.9,2.95,2.25,2.05,5100,-151.25,47850,29100,Y,54225,YES,-0.41,-9.55,-7.85,-7.9,-29475,-143.35,51150,51075,N,57600,N,0.59,25.4,18.4,30.6,-4890,-2743.6,13770,10140,N,-17490,Y,-5.07,55493.2,55518.6
26-05-2025 10:55,10.2,14.7,9.5,12300,-1113.2,37875,-16050,YES,-7125,Y,-0.38,25009.9,25020.1,4.1,6.95,6.35,-21000,-158.35,47850,45300,N,20325,N,-0.25,-8.1,-8.15,-8.15,-12150,-158.1,48150,-26475,Y,41175,N,0.36,-4.6,3.6,-0.4,5580,-3437.2,13230,-5820,YES,9840,YES,-4.35,55522.6,55518
26-05-2025 11:00,-6.6,-9.4,-6.9,12450,-1170.4,36975,1800,N,43800,YES,-0.62,25020.1,25013.5,-1.55,-1.35,-1.35,-11325,-150,41625,33225,N,94125,YES,-0.24,6.2,5.95,6,-5250,-147.35,42375,79050,YES,72450,Y,0.32,-4,-3,-4,19410,-2153.2,12450,1500,N,14070,N,-4.02,55518,55514
26-05-2025 11:05,-13,-9.5,-8.8,-4050,-1078.5,57300,54225,Y,-9825,Y,-0.45,25013,25000,-1.65,-1.5,-1.45,-15225,-160.7,47625,20550,N,-4650,Y,-0.22,6.95,7.1,7.2,-15525,-147.6,48300,-12600,Y,-56850,YES,0.5,5.6,7,8.2,7890,-3271.8,16440,6090,N,630,Y,-2.88,55514,55519.6
26-05-2025 11:10,0.5,-1.5,-0.2,13050,-885.4,38700,-4275,YES,15225,YES,-0.87,25000,25000.5,-1.75,-1.45,-1.8,7050,-144,46800,24000,N,65550,YES,-0.18,-3.35,-3.05,-3.05,-53700,-151.95,45600,84975,YES,20625,Y,0.35,-1.6,11.4,14.8,180,-2610,11760,3240,N,3030,N,-2.29,55519.6,55518
26-05-2025 11:15,29.1,34.2,31.4,-38025,-879.1,55500,1650,N,-20100,Y,-0.35,25005,25034.1,15.3,15.3,15.35,-72675,-164.3,47250,122325,Y,-271950,Y,-0.08,-14.55,-14.9,-14.9,-31950,-148.35,47775,82875,N,41850,Y,0.22,82,50.8,48.6,7980,-2807.6,14670,3360,N,15990,N,-3,55518,55600
26-05-2025 11:20,1,1.6,1.4,6525,-1115.4,29250,28200,Y,-13950,N,0.1,25033,25034,1.25,2.5,2.55,-17400,-169.05,42150,-148500,YES,-157800,YES,0.44,1.7,0.15,0.5,5700,-140.9,41925,230775,YES,44625,N,0.04,-40,-22.2,-20.6,540,-2909.2,14250,-5910,YES,-1020,Y,-1.95,55600,55560
26-05-2025 11:25,-30.6,-29.2,-27.3,9375,-1106.1,42150,-26100,YES,11475,YES,-1.09,25034,25003.4,-14.85,-14.65,-14.7,15600,-151.75,41250,4425,Y,60075,YES,-0.26,13.95,14.35,14.35,-1200,-147.65,44100,-69150,Y,-150375,YES,0.74,-29.6,-44.4,-34.6,-15840,-3114,14670,-2520,N,-4350,Y,-6.24,55560,55530.4
26-05-2025 11:30,-2.4,0,-2,8250,-779.7,40575,16875,Y,14775,N,-0.47,25003.4,25001,0.55,0.1,0.1,-6750,-140.65,49125,-3975,YES,106275,YES,-0.21,4.15,4,4.15,-18525,-146.95,44025,322200,YES,22725,Y,0.46,-8,-7.2,-16.2,1890,-3443.8,16140,-3660,YES,10770,N,-1.47,55530.4,55522.4
26-05-2025 11:35,-6.7,-7,-6,97275,-1044.8,30000,30900,N,-18825,Y,-1.04,25001,24994.3,-2.05,-2.7,-2.95,12825,-139.7,43125,121725,Y,75900,N,-0.38,0.85,0.7,0.65,8775,-137.5,40950,-239775,Y,-24075,YES,0.81,-22.8,-13,-19,-18720,-2808,11370,7530,N,-8130,Y,-3.2,55518.8,55496
26-05-2025 11:40,7.7,0.3,-1.6,21150,-870.8,39600,28650,N,3900,YES,-0.51,24994.3,25002,2.75,2.6,2.55,-31275,-138.85,39675,-72150,YES,47400,N,-0.16,-0.1,1.4,1.4,-15000,-152.75,36675,77550,YES,33150,Y,0.3,21.4,13.4,27,-7890,-2682.4,14310,1620,YES,29730,YES,-1.54,55496,55517.4
26-05-2025 11:45,3.7,9.8,10.3,34650,-757.1,28500,1125,YES,-750,Y,-0.26,25002,25005.7,2.5,2,2.2,-58425,-153.8,44475,-17625,Y,12750,N,-0.17,-4.1,-2.75,-2.65,11175,-149.95,42975,-389250,Y,53850,Y,0.21,7.6,23.8,19.6,-4920,-3092.8,10170,1770,N,60,Y,-2.34,55530,55537.6
26-05-2025 11:50,23.3,21.7,23.2,-133275,-792.7,43650,-38700,YES,23325,YES,-0.2,25005.7,25029,9.75,8.85,9.1,-68250,-156,52125,17700,Y,-84150,Y,-0.09,-11.85,-11.45,-11.45,-12300,-136.35,40200,-17100,YES,36525,N,0.15,49.4,46.2,36.4,15720,-3843.2,10800,-9420,YES,-5040,Y,-1.15,55537.6,55587
26-05-2025 11:55,13.7,10.1,10.3,-63525,-830.8,45450,4275,Y,-29100,Y,-0.03,25029,25042.7,5.05,5.15,5.15,-6450,-163.2,49875,-43875,YES,-124200,Y,0.1,-4.95,-4.5,-4.55,15750,-141.95,54975,-1575,N,61500,Y,0.07,22.2,23.6,19.4,2310,-3988.8,15720,19920,Y,-15600,Y,-2.15,55583.8,55606
26-05-2025 12:00,-1,2.4,1.7,21150,-942.5,30600,30525,Y,-8400,YES,0,25042.7,25041.7,2.35,3.3,3.3,-27300,-179.05,43950,-16200,Y,44550,YES,0.05,-2.6,-3,-2.95,12825,-139.9,52425,20025,YES,46500,N,0.03,28.8,0.4,25.6,-2190,-2295.4,12180,360,YES,2250,N,-0.92,55606,55634.8
26-05-2025 12:05,-19.4,-23.8,-18.2,-199650,-789.5,25650,10875,N,1275,N,-0.02,25041.7,25022.3,-11.45,-11.55,-11.85,-13725,-175.6,46200,-44025,YES,17025,N,0.08,7.25,8.15,8.2,-73050,-140.8,46800,60900,YES,11250,N,0,-58.6,-56.4,-53.2,7050,-2563.4,49680,-5730,YES,-330,Y,-0.92,55634.8,55576.2
26-05-2025 12:10,-0.4,-3.6,-3.1,-27375,-1022.1,31650,-2475,YES,675,Y,-0.2,25022.5,25022.1,-5.4,-4.1,-4.1,25500,-161.5,47025,41925,Y,90675,YES,-0.08,1.4,1.2,1.1,-6375,-153,57000,-13950,Y,28350,N,0.14,18.8,13,11.2,13020,-3035.4,12300,-4830,N,540,N,-0.81,55576.2,55595
26-05-2025 12:15,-9,-5.7,-7.4,9300,-1133,50700,-7725,YES,8325,N,-1.21,25022.1,25013.1,-3,-3.3,-3.15,17475,-142.6,46350,32550,N,78750,N,-0.29,2.3,2.9,3.2,-7950,-137.8,54375,-15450,Y,-78000,YES,0.34,-4.8,-10.4,-5.4,25200,-3373,12570,480,N,2400,N,-0.71,55595,55590.2
26-05-2025 12:20,1.9,0.6,1,-87450,-874.3,55425,12975,Y,11100,N,-0.12,25013.1,25015,1.35,1.55,1.65,1875,-163.3,51225,78300,Y,49275,N,-0.13,-1.1,-1.55,-1.5,-36675,-157.9,47700,51000,YES,18450,Y,0.08,4.8,16.8,-2.4,-18120,-3701.8,16410,-2250,YES,3120,N,-0.46,55590.2,55595
26-05-2025 12:25,23.2,24.5,24.9,-21375,-1222.4,36975,-15300,YES,-12225,Y,-0.1,25015,25038.2,10.25,10.6,10.7,-23625,-161.25,51900,41475,N,-142725,Y,-0.09,-13.75,-14,-14.15,-12450,-142,42075,-162900,Y,1275,YES,0.04,65,56.8,51.6,12210,-2828.2,12180,-4620,YES,-16590,Y,-1.05,55595,55660
26-05-2025 12:30,-4,-6.7,-2.5,-2550,-1180.9,32475,-1125,N,3375,N,-0.17,25040,25036,-3.4,-2.7,-2.7,8850,-169.7,54525,30825,N,67200,YES,-0.07,1,1.1,1.1,-81150,-149.6,56100,88500,YES,145350,Y,-0.03,-30.6,-20,-41.4,-8370,-2228,11640,-4110,N,23430,YES,-0.6,55667.4,55636.8
26-05-2025 12:35,-7.1,-2.9,-6,-17325,-609.3,35025,11250,N,2025,Y,-0.07,25036,25028.9,1.85,1.75,1.85,-45675,-155.85,49800,14475,N,-8925,Y,-0.04,4.45,4.2,4.15,-42150,-138.4,52425,27450,N,375,YES,0,-6.4,-19.6,-22.6,-5250,-2478.8,19290,2070,N,-7680,Y,-0.63,55636.8,55630.4
26-05-2025 12:40,-30.1,-33.5,-36.2,-7650,-1022.4,24525,-15150,YES,17700,N,-0.21,25028.9,24998.8,-14.95,-14.9,-14.35,-26325,-173.75,54900,-86550,YES,50625,YES,-0.15,22.55,22.75,23.05,-8775,-167.45,49800,25275,N,-242250,YES,0.25,-65.4,-77.8,-77.8,-450,-2440,15780,-2340,YES,-7680,N,-1.99,55615.4,55550
26-05-2025 12:45,-3,-1.9,-4.5,-2325,-1221.1,81375,-38325,YES,8850,N,-0.44,24998,24995,1.15,1.15,1.35,-40875,-169.1,61275,90600,Y,76125,YES,-0.16,2.75,2.3,2.3,-38100,-187.1,57825,-26325,Y,-13950,Y,0.39,12.4,17.4,14.4,10500,-2880.2,11550,2820,N,13350,YES,-1.89,55550,55562.4
26-05-2025 12:50,-12,-11,-6.8,-23175,-1163.6,58200,-15150,Y,11625,N,-0.51,24995,24983,-2.8,-2.85,-2.75,23175,-158.15,52800,-71325,YES,60300,N,-0.18,5.8,4.65,4.75,-35625,-172.85,52875,2775,YES,-45750,YES,0.41,-25.8,-15,-19.4,11490,-2618,21300,-11670,YES,9060,N,-1.19,55562.4,55536.6
26-05-2025 12:55,10.1,9.7,5.6,-60375,-1332.6,39150,13350,Y,-4500,Y,-1.19,24983,24993.1,3.55,3.3,3.6,-61275,-172.15,51150,-51600,N,19350,N,-0.38,-8.4,-8.05,-8,-22500,-193.7,50700,-32100,Y,57225,Y,0.71,29,38,24.4,10710,-2867.2,22020,8730,Y,7350,N,-2.11,55540,55569
26-05-2025 13:00,0.5,0.5,4,-90150,-1281.8,26550,-51525,YES,17100,YES,-0.42,24993.1,24993.6,0.15,-0.15,0.05,-19500,-168.1,57225,20850,Y,43125,YES,-0.18,-0.45,-0.9,-1.4,-1500,-176.3,55275,38700,YES,17400,N,0.2,-8.8,-29.4,-15.8,12720,-1945.8,9510,-8850,YES,32070,YES,-0.75,55575,55566.2
26-05-2025 13:05,24.4,19.4,19.4,-9975,-1153.9,42750,5625,Y,0,Y,-0.29,24993.6,25018,7.65,7.6,7.6,-6900,-181.65,52050,7200,N,-139125,Y,-0.15,-12.9,-13,-13.05,-12750,-174.95,49950,-9375,Y,46125,Y,0.12,57.8,62.2,59.2,6690,-2728.4,13440,1320,N,-7470,Y,-0.73,55566.2,55624
26-05-2025 13:10,-15.5,-6.3,-9.5,-34200,-1443.3,35700,45150,Y,6300,N,-0.21,25018,25002.5,-4.7,-4.6,-4.7,-34650,-173.9,46950,-16875,YES,99825,YES,-0.1,5.75,5.35,5.3,3000,-176.2,50475,68925,YES,30750,N,0.1,-46.6,-32,-30,2490,-4530.2,13590,4530,N,-1980,N,-0.38,55625,55578.4
26-05-2025 13:15,-0.5,-4.1,-3.1,11775,-856.4,25800,22275,N,2250,Y,-0.13,25002.5,25002,-1.7,-1.7,-1.75,0,-159.8,53400,25875,Y,-22800,Y,-0.1,1.6,1.95,1.6,7875,-175.55,50700,-16050,Y,9825,N,0.14,-16.2,-29,-37,22590,-3275.2,17160,30,YES,7860,N,-1.48,55578.4,55562.2
26-05-2025 13:20,-9.7,-7.4,-5.9,5775,-819.7,21600,-23775,YES,43125,YES,-0.15,25005,24995.3,-2.25,-3.1,-3.2,46650,-154.8,57750,-77475,YES,-37725,Y,-0.12,1.75,1.45,1.2,-27900,-147.9,48975,-22125,Y,-10350,YES,0.14,1.4,-8.4,-4.4,25500,-2756.2,29100,-6300,YES,-3510,Y,-1.05,55549.6,55551
26-05-2025 13:25,-1.6,1.2,1.6,39675,-844.4,33675,7350,Y,4500,N,-0.29,25000,24998.4,1.35,1.6,1.55,21150,-170.5,57975,-15450,Y,41025,YES,-0.12,-1.6,-1.45,-1.65,-36150,-175.1,53850,-9450,N,25950,Y,0.16,23.2,23.2,19,34290,-3737.8,14340,-2460,N,-420,N,-0.65,55541.8,55565
26-05-2025 13:30,12.3,15,12.2,-25725,-1082.1,39675,37650,Y,-10125,Y,-0.15,24998.4,25010.7,3.65,3.55,3.45,-75525,-153.55,52050,2475,N,-6675,Y,-0.07,-2.3,-2.35,-2.4,-74850,-158.35,53325,15225,YES,-900,YES,0.13,15,11.8,10.6,-73620,-638,10020,-1380,N,1920,N,-0.47,55565,55580
26-05-2025 13:35,0.3,0.3,1.1,-12825,-126.3,3450,-19050,YES,7050,N,0,25010.7,25011,4.55,5.05,5,-19425,-180.55,55275,6750,N,-83625,Y,-0.07,-3.05,-3.6,-3.75,-49050,-162.3,48750,375,Y,59700,Y,0.06,-3.8,-6.8,-4.8,-142680,-1884.8,11460,-690,N,-2340,Y,-0.8,55578.2,55574.4
26-05-2025 13:40,5.3,10.6,9.6,-28650,-821.1,25050,-19875,YES,-2475,Y,-0.16,25014.8,25020.1,5.85,6.3,6.4,46500,-181.3,51600,15375,N,-142575,Y,-0.01,-5.25,-5.3,-5.15,-35475,-157.35,59400,-24075,Y,31575,N,0.08,21.8,23.4,21.4,43020,-4459,11520,-15090,YES,10590,N,-0.8,55574.4,55596.2
26-05-2025 13:45,9.3,9.4,8.5,-21300,-864.5,26025,-5325,N,-3375,Y,-0.09,25020.1,25029.4,1.85,2.2,1.85,54300,-186.25,54525,-22875,YES,-38025,YES,-0.01,0.6,0.45,0.4,-7425,-163.9,45600,-18075,N,17475,N,0.06,0.8,-10.8,-10.4,9780,-3495.4,9840,16710,Y,210,Y,-0.57,55596.2,55597
26-05-2025 13:50,-1.4,0.2,-0.6,111225,-633.2,22875,17175,Y,-4125,Y,-0.04,25029.4,25028,-0.35,-0.55,-0.4,-63750,-179.1,52200,27450,Y,19500,YES,0,1.1,1.2,1.05,19875,-153.6,55125,50625,YES,57750,Y,0.05,-2,4.6,-6.6,14310,-4087.4,10500,15030,N,3870,N,-0.61,55597,55595
26-05-2025 13:55,-5.1,-9,-7,1875,-925.6,38775,-29400,YES,-1575,N,-0.01,25026,25020.9,-4.7,-4.6,-3.6,-24225,-187.65,50475,-12375,YES,-89250,Y,0.06,4.7,4.65,4.65,-198150,-159.05,54825,-225,Y,-49800,YES,0.08,-20.2,-23,-30,2820,-3052.4,9810,-3450,YES,-1350,Y,-0.89,55595,55574.8
26-05-2025 14:00,-6,-8.5,-9.1,-6600,-979.9,23025,-1725,Y,7950,N,-0.07,25020.9,25014.9,-5.45,-5.95,-6.15,2175,-175.3,54150,-26475,YES,34350,YES,-0.06,-1.5,-0.5,-0.75,-54825,-168.85,59925,-24450,Y,40950,Y,0.09,-4.8,0,-4.8,3630,-2141.6,9690,4320,N,2760,N,-0.26,55574.8,55570
26-05-2025 14:05,10.1,5.6,11.7,-3225,-1003.8,28275,-1050,N,-9675,Y,-0.09,25014.9,25025,1.05,1.35,1.1,29850,-172.4,50700,51300,Y,35925,N,-0.1,-6.4,-7.1,-7.15,22050,-178.9,51675,-61275,Y,-37500,YES,0.09,28.4,28,30.2,15270,-2475.4,13050,1290,YES,-11970,Y,-0.53,55570,55598.4
26-05-2025 14:10,5.4,9,3,-37200,-799.7,24450,4125,N,-6075,N,-0.05,25025,25030.4,2.2,2.45,2.55,-41325,-168.05,53550,-11400,YES,61350,YES,-0.04,-2.95,-3,-2.95,-30225,-156.4,56550,24450,YES,104250,Y,0,-5.8,-5.8,-10.8,-10380,-3100.4,11220,1770,N,1770,N,-0.95,55598.4,55592.6
26-05-2025 14:15,-10.4,-13.2,-9.7,-54600,-917.9,20400,12825,N,-12150,Y,-0.04,25030.4,25020,-5.15,-5.25,-5.25,-44400,-176.1,59250,419775,Y,26550,N,-0.13,2.3,2.4,2.6,-109650,-175.15,58125,-27075,Y,-11250,YES,0.01,-16.2,-27,-18.4,1230,-3667.8,13980,4380,N,5220,N,-0.42,55592.6,55576.4
26-05-2025 14:20,-12.8,-10.7,-13,-8550,-944.8,31500,12225,N,2400,N,-0.16,25020,25007.2,-3.8,-3.25,-3.25,-110850,-182.25,61950,-62325,YES,67125,YES,-0.15,7.6,6.6,6.55,-107325,-184.05,56850,-375,YES,-116175,YES,0.1,-20.4,-24.8,-35,11880,-2067.4,15450,-5130,YES,2100,Y,-1,55565,55544.6
26-05-2025 14:25,4,7.3,5.6,5100,-363.6,30075,-11550,YES,-1875,Y,-0.08,25007,25011,1.25,1.75,1.7,-8775,-168.5,58350,-29775,Y,-43050,Y,-0.09,-3.25,-3.45,-3.55,-107550,-163.95,49725,-40725,Y,-21900,Y,0.03,4.2,10.4,13.2,480,-1770.6,9540,1800,N,-2100,Y,-0.53,55544.6,55548.8
26-05-2025 14:30,24,25.1,26.1,6525,-628.9,40200,4050,N,-11550,Y,-0.05,25011,25035,12.85,12.4,12.45,-139050,-175.2,59775,54975,Y,-150150,Y,-0.07,-12.9,-13.1,-13.5,41250,-157.8,58125,-34425,N,79800,Y,-0.05,66.4,69.8,65.2,8160,-2053.8,11100,-6810,YES,-9840,Y,-1.02,55548.8,55615.2
26-05-2025 14:35,-15.2,-16.1,-16.3,15225,-432.8,51225,-6000,YES,525,N,-0.03,25035,25019.8,-11.25,-11.4,-11.55,3900,-190.75,62700,-50700,YES,91575,YES,-0.05,8,7.65,7.85,4650,-163.3,60675,-67050,Y,20325,N,-0.04,-20.2,-13.4,-24.8,-5790,-2201.2,9030,5790,N,-3450,N,-0.41,55615.2,55595
26-05-2025 14:40,-0.8,-1.9,-1.6,15075,-297.3,24825,-5100,N,3750,N,-0.11,25019.8,25019,-1.35,-1.25,-1.25,35550,-171.1,57450,-27900,Y,-225,Y,-0.07,-3.1,-2,-2.05,-47775,-135.65,58050,-20475,YES,57750,Y,-0.03,-8.8,-3.6,-5,23100,-2682.8,10500,420,YES,7950,N,-0.52,55595,55586.2
26-05-2025 14:45,-9.2,-11,-11.3,-40425,-221.8,27375,-22350,YES,5175,N,-0.12,25019,25009.8,-5.15,-5.65,-5.7,6675,-177.95,60675,-22350,N,43275,YES,-0.11,3.2,3.45,3.3,-69750,-155.05,60675,94875,YES,-59250,YES,-0.02,-10,-20.8,-23.8,26280,-2184.2,9330,-3360,YES,-1260,Y,-0.5,55586.2,55576.2
26-05-2025 14:50,21.8,21.5,20.6,19875,-368,27525,13275,Y,525,Y,-0.03,25009.8,25031.6,9,9.6,9.55,-41850,-175.6,57150,61725,Y,-35775,Y,-0.1,-10.65,-11.6,-11.6,-46125,-151.9,53025,-145425,Y,52200,Y,-0.13,38.6,38.2,43,-960,-2053.4,12030,-10350,YES,14760,N,-0.67,55576.2,55614.8
26-05-2025 14:55,10.2,6.6,9.4,40275,-521.9,36450,2925,YES,-16350,Y,0.12,25031.6,25041.8,0.65,0.4,1.25,-28575,-198.1,60450,-58725,YES,-44100,Y,-0.03,-5.55,-6,-6.1,54675,-159.25,62925,-20325,YES,38925,N,-0.21,18.6,22.6,15,-3960,-1937.2,17250,11580,Y,-15240,Y,-0.97,55614.8,55633.4
26-05-2025 15:00,-8.4,-9.9,-6.2,19500,-543.6,26925,-4650,YES,-6675,N,0.18,25040.9,25032.5,-0.7,-2.5,-2.4,-107550,-175.65,60150,-408825,YES,23100,YES,-0.06,4.15,4.2,4.35,-13050,-151.1,58875,-41550,Y,-825,YES,-0.25,21.2,11.4,25,9810,-1504.4,31650,-2700,YES,6180,YES,-0.1,55638.8,55660
