last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
12-05-2025 10:45,-19.6,-13.2,-15,101475,-1387.3,36750,-11475,YES,10725,N,0.87,24800,24780.4,12-05-2025 10:45,-14.95,-13.2,-13.4,6150,-291,32400,7575,N,14175,YES,0.46,12-05-2025 10:45,1.5,1.4,1.4,-36675,-69.4,56925,7800,N,-14850,N,0.01
12-05-2025 10:50,-8.4,-1.1,0.7,-42600,-1255.6,37875,8100,N,21675,N,1.21,24787,24778.6,12-05-2025 10:50,-1,-0.05,0,2550,-285.9,81225,-1200,YES,525,Y,0.61,12-05-2025 10:50,0.35,0.4,0.5,109125,-60.5,47475,8025,N,9600,Y,0
12-05-2025 10:55,-2.2,-3.8,-8.9,-64800,-1620.2,46200,21000,N,-29625,Y,1.13,24778.2,24776.6,12-05-2025 10:55,-2.6,-2.5,-2.5,-8250,-381.5,34275,-10875,YES,-525,Y,0.87,12-05-2025 10:55,2.95,3.15,3.15,-10050,-70.85,58050,58500,YES,-149850,YES,0.17
12-05-2025 11:00,-1.6,-5.6,-1.5,-13200,-1265.8,39225,3225,N,2100,YES,0.52,24776.6,24775,12-05-2025 11:00,-2.85,-3.6,-3.3,25200,-372.6,55275,-5175,N,-225,N,0.83,12-05-2025 11:00,0.6,0.8,0.85,10050,-75.35,57900,-16125,Y,12375,Y,0.05
12-05-2025 11:05,28.8,29.1,28.7,100425,-1253.9,42750,-10425,YES,-25050,Y,1.03,24775.5,24804.3,12-05-2025 11:05,22.4,23.95,24.75,-15450,-439.05,45975,-300,N,-19050,Y,1.05,12-05-2025 11:05,-2.05,-2.1,-2.05,-68850,-73.65,62550,-4275,N,30225,N,0.02
12-05-2025 11:10,-4.7,-3.9,-2.9,-138225,-938.8,42975,-4200,N,-20100,N,0.95,24804.7,24800,12-05-2025 11:10,-1.85,-0.35,-0.1,-10800,-485.4,39975,-4875,YES,1350,YES,0.85,12-05-2025 11:10,1.2,1.25,1.25,149550,-67.4,63000,-10725,Y,-24900,YES,0.02
12-05-2025 11:15,-5,-7.1,-7,-173850,-1116.9,42825,9225,N,7950,YES,0.56,24800,24795,12-05-2025 11:15,-7.5,-10.3,-10.2,8175,-421.1,38625,-225,N,1425,N,0.37,12-05-2025 11:15,0.2,0.1,0.15,79650,-67.7,52425,5025,N,13200,Y,0.02
12-05-2025 11:20,29,27.2,29.9,-110250,-997.4,45825,18150,N,-1425,Y,1.33,24791,24820,12-05-2025 11:20,26.3,24.7,24.75,2325,-460.25,44475,4500,N,-11400,Y,1.14,12-05-2025 11:20,0,0,0,122850,-70.5,53100,-11550,Y,-19275,YES,0.02
12-05-2025 11:25,12.1,11.3,11,160500,-1340.9,46275,-3825,YES,-3075,Y,5.43,24820,24835,12-05-2025 11:25,8.65,6.5,6.5,20400,-461.65,39975,900,YES,3900,N,1.56,12-05-2025 11:25,-2.95,-3.05,-3.1,-2100,-65.55,57300,13575,YES,73950,Y,0.01
12-05-2025 11:30,0,3.9,2,-266400,-1149.3,46425,-675,N,-23325,Y,1.82,24835,24837,12-05-2025 11:30,8.45,7.3,7.2,-3675,-335.9,33525,9225,N,-2700,Y,0.87,12-05-2025 11:30,2,2.35,2.25,-81450,-55.45,53100,-20700,Y,-8850,YES,0
12-05-2025 11:35,-13.8,-12.2,-14,15600,-1129.2,41700,-11550,YES,15225,YES,1.01,24837,24825,12-05-2025 11:35,-7.7,-9.6,-9.7,16875,-356.1,28200,-9675,YES,1950,N,0.79,12-05-2025 11:35,2.45,2.85,2.85,-44925,-60.1,60075,-17850,N,-64125,YES,0.08
12-05-2025 11:40,8.7,5.3,1.3,77100,-1109.4,34875,23175,Y,7500,N,0.65,24821.3,24829,12-05-2025 11:40,0.9,2.05,2,11475,-359.7,30075,150,N,600,Y,0.95,12-05-2025 11:40,-2.1,-2.35,-2.25,6000,-59.85,49875,13575,YES,37575,Y,0.04
12-05-2025 11:45,-12.6,-11.9,-10,39750,-1660.2,37050,-55050,YES,18375,N,0.53,24827.7,24815.1,12-05-2025 11:45,-9.5,-9.35,-9.65,5850,-332.2,32250,-2475,YES,2250,N,0.7,12-05-2025 11:45,1.9,1.95,1.95,-15075,-58.9,50625,6600,N,-24750,YES,0.04
12-05-2025 11:50,7.6,3.1,3.3,129750,-1234.7,36525,52950,Y,-6150,Y,0.66,24816.2,24820,12-05-2025 11:50,8.45,8.6,8.85,1575,-283.25,29325,-1875,N,-2700,Y,0.51,12-05-2025 11:50,-0.45,-0.45,-0.35,17175,-56.45,45225,-13275,Y,-2550,Y,0.03
12-05-2025 11:55,-13.2,-13.2,-10.3,138750,-1611.8,34875,5775,N,-1950,N,0.72,24819.3,24806.1,12-05-2025 11:55,-14.35,-13.7,-13.8,-5175,-289.25,29925,-2175,YES,6075,N,0.56,12-05-2025 11:55,1.2,1.25,1.3,-72450,-54.7,46725,16650,YES,-450,N,0.03
12-05-2025 12:00,2.6,0.7,2,66300,-1387.9,31875,-7200,YES,47850,YES,0.34,24809.7,24810,12-05-2025 12:00,-1.05,-1.1,-1.2,48375,-272.55,35475,-150,N,0,Y,0.31,12-05-2025 12:00,-2.45,-2.3,-2.45,-57150,-58,43275,-22725,Y,7350,N,0.02
12-05-2025 12:05,-5,-5,-7.1,131700,-1115.5,39525,-2700,N,16275,N,0.31,24810,24807.8,12-05-2025 12:05,-6.9,-7.3,-6.9,6975,-302.15,27075,1200,N,3150,N,0.19,12-05-2025 12:05,1.15,1.1,1.2,77175,-54.15,47775,9900,YES,12075,N,0.02
12-05-2025 12:10,7.6,5,7.3,106200,-1329.8,36750,8475,N,7650,N,0.47,24807.8,24816,12-05-2025 12:10,5.3,5.65,5.55,7875,-375.6,40125,-300,YES,-2325,Y,0.18,12-05-2025 12:10,-0.3,-0.3,-0.3,64950,-65.65,48825,9450,N,4575,N,0.01
12-05-2025 12:15,-5.4,-1.9,-5.3,-68850,-1282.3,35850,825,YES,22200,N,0.31,24816,24808.6,12-05-2025 12:15,-5,-6.85,-6.5,-75,-364.3,36525,-525,YES,6000,N,0.21,12-05-2025 12:15,0.9,0.95,0.9,159225,-58.75,50400,22275,N,450,YES,0.01
12-05-2025 12:20,-14.6,-10,-13.3,9075,-1149.1,34200,47850,Y,-10950,Y,0.84,24808.6,24795.9,12-05-2025 12:20,-12.9,-11.9,-11.95,900,-314.5,28950,-2175,YES,2100,Y,0.3,12-05-2025 12:20,3.3,3.2,3.15,-47775,-62.1,49650,-375,Y,-56250,YES,0.04
12-05-2025 12:25,-7.9,-3.6,-5.8,-41325,-1022.9,41700,-38775,YES,300,N,1.28,24795.9,24788,12-05-2025 12:25,-1.35,-0.25,-0.55,9150,-392.75,40200,1275,N,3825,N,0.76,12-05-2025 12:25,-0.5,-0.4,-0.3,-19500,-75.85,59925,-14625,Y,9975,Y,0.17
12-05-2025 12:30,100.9,103.1,101,-44100,-1362.5,54300,11250,Y,-59250,Y,7.35,24790,24891,12-05-2025 12:30,97.6,97.5,97.85,1725,-663.15,55350,2325,N,-23325,Y,3.65,12-05-2025 12:30,-5.95,-5.9,-5.95,525,-64.5,53475,-11175,N,-26100,YES,-0.03
12-05-2025 12:35,19,16.2,19,-199575,-1653.4,45900,14850,N,2475,YES,4.63,24891,24910,12-05-2025 12:35,18,20.35,20.9,-10200,-568.3,37425,6150,N,1650,YES,2.08,12-05-2025 12:35,-0.2,0,0,25125,-57.3,57075,-37800,Y,27600,Y,0.01
12-05-2025 12:40,-20,-20.1,-20,-72150,-1348.6,44100,-11100,YES,10875,N,2.87,24910,24890,12-05-2025 12:40,-21.8,-19.9,-20.2,-8100,-470.85,32400,450,YES,14325,N,1.04,12-05-2025 12:40,-1,-0.8,-0.9,89025,-54.2,70275,-7350,YES,9600,N,-0.01
12-05-2025 12:45,-13.5,-13.9,-13.3,-106875,-1060.7,47325,-2025,N,-25875,Y,2.44,24890,24876.5,12-05-2025 12:45,-12.1,-13.85,-13.7,3675,-451.1,34650,-5325,YES,1800,Y,0.69,12-05-2025 12:45,1.6,1.55,1.6,-8625,-53.2,64125,38325,YES,7200,N,0
12-05-2025 12:50,1.5,-0.8,1.4,600,-736.1,46125,55275,Y,16275,YES,2.16,24876.5,24878,12-05-2025 12:50,2,1.35,1.2,6375,-366.75,37950,-675,N,3600,N,0.38,12-05-2025 12:50,-0.9,-0.85,-0.8,32325,-53.2,54075,-35700,Y,3300,N,0
12-05-2025 12:55,23.8,23.8,18,-34350,-1255,42900,29700,N,1350,Y,1.3,24872.2,24896,12-05-2025 12:55,23.1,20.65,21,-3450,-426.6,37500,2475,N,-7275,Y,1,12-05-2025 12:55,0.3,0.15,0.15,19200,-52.7,45450,15075,YES,-12150,YES,0
12-05-2025 13:00,-16,-18.4,-16,55125,-1327.5,40725,-450,YES,48300,YES,1.2,24896,24880.1,12-05-2025 13:00,-20.95,-21.75,-22.4,-3750,-386.1,37725,-8400,YES,4050,N,0.66,12-05-2025 13:00,-1,-0.85,-0.9,-28875,-54.6,50025,-25575,Y,30000,Y,0
12-05-2025 13:05,9.6,4.1,5,-4800,-1192.1,37650,-1725,YES,18075,N,0.44,24878.4,24887,12-05-2025 13:05,0.2,1.35,1.65,-22425,-410.35,46275,-2100,N,-375,Y,0.38,12-05-2025 13:05,-0.05,-0.05,0,-50925,-56.3,50925,24750,YES,14250,N,-0.01
12-05-2025 13:10,-10,-5.9,-5.2,-79500,-1125,36825,3300,N,-15675,Y,0.56,24887,24880.4,12-05-2025 13:10,-6.95,-7.6,-7.65,-4275,-410.75,32325,1425,N,1200,N,0.46,12-05-2025 13:10,-0.55,-0.55,-0.5,-150750,-53.7,48825,8925,N,13050,N,-0.01
12-05-2025 13:15,7.5,13.9,14.6,141525,-1495.8,42000,-450,YES,37725,YES,1.22,24880.4,24890.9,12-05-2025 13:15,10.5,9.9,10.1,-5250,-525.65,36150,-3225,YES,-4500,Y,0.49,12-05-2025 13:15,0.35,0.25,0.3,-10050,-59.9,59925,10650,N,-17850,YES,-0.01
12-05-2025 13:20,35.1,30.2,33.3,7425,-1517.7,37725,-21975,YES,-25275,Y,2.62,24890.9,24925,12-05-2025 13:20,31.65,32.25,32.9,-10725,-630.8,37350,4650,N,-7125,Y,0.65,12-05-2025 13:20,0.25,0.25,0.25,-10125,-58.95,53100,-22500,Y,-4725,N,-0.01
12-05-2025 13:25,0.5,-3.8,0.6,38625,-1180.8,44400,14325,Y,6150,YES,2.26,24925,24926.9,12-05-2025 13:25,-4.25,-1.8,-1.7,-24750,-644.7,42900,600,YES,11775,N,0.97,12-05-2025 13:25,1.2,1.4,1.5,-27825,-58.65,51675,5175,YES,-24825,YES,0
12-05-2025 13:30,12,8.9,6.6,-102750,-1075.1,39975,11550,N,-11475,Y,2.1,24921.2,24933.2,12-05-2025 13:30,4.2,5.05,5.6,-5325,-565.25,36750,3825,N,-8100,Y,0.77,12-05-2025 13:30,0.05,0,0,-83175,-54.75,48300,21375,N,525,Y,-0.01
12-05-2025 13:35,-3.2,-3.1,-5,-33225,-1061.8,41700,27900,N,45000,YES,1.38,24933.2,24930,12-05-2025 13:35,-4.3,-4.4,-4.25,15900,-540.7,39375,-4050,YES,1200,N,0.54,12-05-2025 13:35,-0.4,-0.35,-0.3,-433125,-57.1,59400,-22800,Y,-3900,YES,0
12-05-2025 13:40,4.4,2.4,4.9,-274050,-964.7,40500,3825,N,6675,N,1.74,24930,24934.9,12-05-2025 13:40,-0.35,1.15,1.15,-5400,-595.5,46275,-6600,YES,-1425,Y,0.45,12-05-2025 13:40,0,-0.15,-0.05,381975,-56.6,53775,63150,YES,18075,Y,0
12-05-2025 13:45,8.5,4.1,4.5,-131475,-927.4,39300,13425,N,-6675,Y,1.64,24931,24939.5,12-05-2025 13:45,6.6,5,4.95,2550,-574.15,42225,-6675,YES,-1350,N,0.54,12-05-2025 13:45,-0.95,-1.05,-1,6600,-60.3,57000,-60150,Y,2100,YES,-0.02
12-05-2025 13:50,-16.9,-15.7,-19.6,-135075,-854.8,39300,-2250,YES,6600,N,1.12,24939.6,24922.7,12-05-2025 13:50,-15.65,-12.7,-12.15,-4800,-529,59475,-2175,N,75,N,4.61,12-05-2025 13:50,0.35,0.4,0.45,-96750,-59.25,46500,-23550,YES,-1275,YES,-0.01
12-05-2025 13:55,8.2,8,9,289950,-983.4,37350,16575,N,18150,N,1.17,24926,24935,12-05-2025 13:55,5.1,7.1,7.2,-31125,-437.9,48000,600,N,1275,N,0.59,12-05-2025 13:55,-1,-0.8,-0.85,49275,-52.1,51075,-1350,YES,27075,Y,-0.01
12-05-2025 14:00,-1.2,-1.9,-2.5,349650,-1234.1,34200,9525,N,-9375,Y,0.81,24933.2,24931,12-05-2025 14:00,-5.2,-3.95,-4.55,-8925,-376.35,34125,-300,YES,825,Y,0.19,12-05-2025 14:00,0.95,0.85,0.9,-17700,-50.6,47100,19050,YES,-3075,YES,-0.01
12-05-2025 14:05,-0.8,-1,-0.6,-46125,-1284.6,35325,32925,Y,-28275,Y,0.9,24932,24931.2,12-05-2025 14:05,3.25,5.25,5.45,-8175,-403.65,41850,1500,N,-5100,Y,0.45,12-05-2025 14:05,-0.35,-0.2,-0.2,-28875,-50.55,50400,-9675,Y,1575,N,-0.01
12-05-2025 14:10,45.1,45.1,44.8,-3600,-1014.9,37725,17625,N,-68325,Y,2.94,24930,24975.1,12-05-2025 14:10,42.4,43.35,44.3,-37875,-409.75,37125,1950,N,-17100,Y,0.92,12-05-2025 14:10,0.8,0.9,0.9,25275,-51.45,48000,2925,N,-7800,YES,-0.01
12-05-2025 14:15,19.2,15.4,19.2,38850,-1449,45825,-39000,YES,25800,YES,7.65,24978,24991.2,12-05-2025 14:15,19.75,17.65,17.8,-20550,-603.35,38775,-25800,YES,18525,YES,1.74,12-05-2025 14:15,-0.95,-0.85,-0.85,-10275,-50.05,46050,-8400,Y,7275,N,-0.03
12-05-2025 14:20,-0.1,0.9,-3,-116175,-860,41175,33825,Y,4875,N,2.68,24995,24994.9,12-05-2025 14:20,-2.2,-3.45,-3.2,-19725,-549.55,41025,-4875,Y,2100,Y,0.67,12-05-2025 14:20,-1.25,-1.3,-1.3,530175,-48.4,46425,-2567025,Y,2925,YES,-0.02
12-05-2025 14:25,9.4,11,11.2,-109875,-546.8,38700,-27150,YES,1575,Y,2.35,24994.9,25004.3,12-05-2025 14:25,8.6,8.45,9.15,10050,-631,40950,1275,N,-1950,Y,0.52,12-05-2025 14:25,1,1,0.95,915375,-45.2,46725,46650,YES,-36675,YES,-0.02
12-05-2025 14:30,-12.2,-12,-12.5,39150,-938.9,42900,-3450,Y,-9600,Y,3.96,25004.3,24992.1,12-05-2025 14:30,-5.8,-8.8,-8.55,-30525,-669,47925,-5850,YES,-2025,Y,1.71,12-05-2025 14:30,0.95,1,0.95,8850,-51.65,48600,-59475,Y,-13425,Y,-0.02
12-05-2025 14:35,-11.7,-9.8,-9.4,56250,-747.4,36525,-11175,YES,-47625,Y,3.5,24992.1,24980.4,12-05-2025 14:35,-15.2,-12.5,-12.2,-27900,-610.55,49575,1200,N,-975,N,0.57,12-05-2025 14:35,-0.3,-0.3,-0.25,29250,-57.15,49800,3525,YES,18150,Y,-0.02
12-05-2025 14:40,-10.4,-12.3,-16.9,31275,-994.4,35400,-76575,YES,72450,YES,1.66,24980.4,24970,12-05-2025 14:40,-22,-22.05,-20.65,-12975,-620.55,38625,-9750,YES,3900,N,0.95,12-05-2025 14:40,-4.1,-3.85,-3.85,-10200,-61.05,49050,-30525,Y,3300,N,-0.04
12-05-2025 14:45,20,19.5,20.6,-30525,-1412.7,38325,-6450,Y,1425,Y,1.3,24968,24987.2,12-05-2025 14:45,20.15,20.1,20,-50400,-570.25,39225,2100,N,-3150,Y,0.51,12-05-2025 14:45,0.05,0.15,0.15,8100,-56.75,49500,28950,YES,5925,N,-0.07
12-05-2025 14:50,27.4,26.5,25.8,5925,-1179.7,42375,4725,N,13500,N,2.52,24986.5,25013.9,12-05-2025 14:50,18.1,17.6,18.3,-23775,-684.35,42900,225,YES,-5175,Y,0.61,12-05-2025 14:50,-7.2,-7.05,-7.1,-7350,-55.45,51975,-52800,Y,-11100,YES,-0.15
12-05-2025 14:55,25,25.9,30.3,46500,-1272.7,46200,5100,N,-30075,Y,4.72,25013.6,25038.6,12-05-2025 14:55,39.9,37.25,36.9,450,-673.05,55725,29400,Y,-5625,Y,1.35,12-05-2025 14:55,1.6,1.6,1.6,35850,-48.95,50775,46200,YES,-44850,YES,-0.12
12-05-2025 15:00,-20.2,-16.4,-15.2,78450,-1335.7,47775,106575,Y,28500,YES,3.95,25042.2,25025.6,12-05-2025 15:00,-22,-19.85,-20.15,25800,-761.2,69675,-12375,YES,2625,N,1.17,12-05-2025 15:00,-2.55,-2.65,-2.7,-6675,-50.8,51075,12600,N,18300,Y,-0.28
12-05-2025 15:05,-6.2,-12.2,-11.8,204750,-948.4,46500,16800,N,5325,N,2.21,25026.2,25014,12-05-2025 15:05,-5.25,-3.7,-3.65,-15375,-687.55,40950,1200,N,2700,N,1.3,12-05-2025 15:05,2.05,2,2,14175,-48.9,47475,3600,N,-15825,YES,-0.13
12-05-2025 15:10,5.1,6.7,1.6,34500,-922.3,48525,-101325,YES,13500,N,2.64,25014,25019.1,12-05-2025 15:10,4,4.85,4.8,-18675,-714.35,51375,-26550,YES,750,Y,2,12-05-2025 15:10,2.25,2,1.95,60525,-49.35,47025,-4200,Y,-6975,N,-0.12
12-05-2025 15:15,43.5,43,46,78750,-1095.5,49500,62250,Y,-36000,Y,5.58,25019.1,25062.6,12-05-2025 15:15,43.35,45.9,46.95,9825,-884.55,68475,-300,Y,-15525,Y,3.09,12-05-2025 15:15,-5.85,-5.9,-5.9,50325,-58.5,59775,-15075,Y,21300,Y,-0.28
12-05-2025 15:20,-13.1,-10.9,-12.5,277425,-1114.7,45750,-50700,YES,9825,YES,4.36,25065.1,25051.4,12-05-2025 15:20,-10.9,-11.2,-11.35,55425,-803,110625,-12975,YES,-3525,N,3.19,12-05-2025 15:20,3.6,3.4,3.4,38250,-59.35,53625,-26625,Y,-30675,YES,-0.2
12-05-2025 15:25,-5.5,-6,-1.4,110775,-1051.6,50175,-114975,YES,-105000,Y,6.88,25051.1,25051,12-05-2025 15:25,-11.25,-9.5,-4.35,61425,-1053.25,75450,-132825,YES,-15450,Y,1.2,12-05-2025 15:25,-3.15,-3.2,-2.65,769575,-69.2,62850,-338475,Y,-84225,YES,-0.18
