last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-05-2025 09:15,-91.4,-88.1,-89.5,135000,-698.3,27075,-12600,N,-25125,N,-25.47,25031.2,24940.6,-46.75,-49.75,-49.5,-31725,-169.65,26850,2554350,N,45450,N,-15.26,34.2,35.95,36,525,-108.55,31875,67425,N,47025,N,22.4
13-05-2025 09:20,-75.8,-77.1,-78.6,-3600,-757.8,41400,-15375,YES,125475,YES,-38.78,24940.4,24868.1,-51.8,-51.5,-52,-24600,-240.4,48900,-44025,YES,197100,YES,-35.91,35.9,35,35.05,34650,-228.15,54225,167550,YES,-32175,YES,22.58
13-05-2025 09:25,-5.5,-6.7,-5.5,24075,-857.8,41925,16425,Y,37050,N,-12.36,24864,24857,-5.4,-6.45,-6.7,-54750,-214.7,57150,107325,Y,256875,YES,-14.53,3.8,3.75,3.85,2100,-222.9,53925,187875,YES,74850,Y,6.13
13-05-2025 09:30,-27.1,-23.4,-26,166125,-1037.5,39975,52725,Y,-61125,Y,-35.96,24854.9,24829,-8.6,-8.85,-8.75,-39300,-189.35,55050,65100,N,62025,N,-17.8,20.15,20.05,19.95,12675,-280.15,55575,-179400,Y,-190575,YES,14.7
13-05-2025 09:35,89.6,90.4,89,-58125,-1455.4,46050,-14925,YES,45450,YES,-0.76,24832.2,24921.7,51.3,52.15,52.45,-100875,-251.9,58425,108150,Y,-275250,Y,2.52,-46.65,-47.35,-47.4,10800,-250.5,62475,10950,YES,230325,Y,-1.21
13-05-2025 09:40,-87.3,-87.1,-87.1,16425,-1424.7,34125,10500,Y,139275,YES,-2.02,24924,24837.8,-54.6,-54.8,-54.75,-6825,-222.6,56625,-77325,YES,208425,YES,-1.26,40.65,41.15,41.4,10800,-241.5,54975,100725,YES,-79800,YES,1.12
13-05-2025 09:45,-54.6,-58.1,-54.8,182025,-1009.9,36225,30600,Y,39675,N,-8.23,24835.9,24781.3,-19.25,-18.6,-18.65,84900,-189.1,59475,21900,Y,157200,N,-3.91,46.7,46.3,46.5,-18600,-308.6,59400,-60600,Y,-230400,YES,4.3
13-05-2025 09:50,42.9,45.1,44.3,5175,-1437,40350,105900,Y,22200,N,-4.49,24781.7,24824.6,18.35,18.65,18.75,14100,-199.85,64875,68025,Y,-6150,Y,-2.13,-26.25,-26,-26.05,22125,-323.2,60525,-7875,YES,76950,Y,2.41
13-05-2025 09:55,-26.5,-22.7,-26.9,23925,-1475.3,40725,128100,Y,28350,N,-2.8,24820,24793.5,-19.7,-19.9,-19.75,16800,-195.2,59775,-14325,YES,102300,YES,-1.41,6.6,5.95,5.9,-34650,-294.25,58350,45150,YES,49875,N,0.91
13-05-2025 10:00,-21.7,-20.9,-21.1,-15825,-1462.2,45150,19200,N,28425,N,-4.96,24793.5,24771.8,-2.6,-2.8,-2.85,88275,-176.25,62250,39300,Y,127500,YES,-1.7,20.25,18.85,18.95,0,-313.85,61575,9525,N,-50100,YES,1.5
