last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
29-05-2025 13:45,-9.4,-9.4,-12.3,-69675,-727,45375,2925,YES,300,Y,-0.21,24749.8,24740.9,1,1,1,408825,-24.4,144225,-184575,YES,-169050,Y,-0.3,9.55,10.25,10.15,-450,-148.4,67125,-145500,Y,-16425,YES,0.14,1,3.2,10.8,-1500,-2584,12090,-6630,YES,-3270,N,-0.67,55249,55250
29-05-2025 13:50,8.2,7.5,10.5,36600,-552.8,45075,-9075,YES,-2475,Y,-0.22,24740.9,24749.1,1.1,1.1,1.1,-1403400,-24.2,144000,28650,Y,-255150,Y,-0.26,-8.4,-8.05,-8.1,-31575,-154.65,51150,-498900,Y,16350,Y,0.15,27.4,22,15,10110,-2694.6,17520,-2490,N,17070,YES,-0.69,55250,55277.4
29-05-2025 13:55,-7.7,-7.2,-9.1,25800,-587.7,44475,-22275,YES,20850,YES,-0.21,24749.7,24742,-0.95,-0.9,-0.9,4425,-21.6,156075,-125700,YES,78300,YES,-0.21,6.5,6.45,6.4,20175,-140.75,50550,13800,YES,-15975,YES,0.14,-21.4,-13,-13.4,31530,-2431.2,23370,-10320,YES,-360,Y,-0.41,55277.8,55256.4
29-05-2025 14:00,-17,-18.6,-18.3,150675,-847.8,51600,-12600,N,3825,N,-0.69,24742,24725,-1.85,-1.85,-1.85,-781875,-22.15,147450,-33750,Y,104100,YES,-0.33,14.95,15.2,15.2,-42675,-157.9,53325,-15825,Y,-40875,YES,0.37,-21.2,-33.4,-24,31980,-2691,18240,3270,N,-5070,Y,-3.52,55261.8,55240.6
29-05-2025 14:05,-5,-5.2,-8.7,96375,-687.6,49800,-5850,N,1650,Y,-0.58,24725,24720,-1.25,-1.25,-1.25,634800,-23.2,148125,-324000,YES,24825,N,-0.31,6.6,5.9,5.9,-20475,-175.15,67800,-95925,Y,5925,Y,0.25,-20.6,-7.8,-21,38250,-2700.4,52860,-5640,YES,-2580,N,-0.8,55240.6,55220
29-05-2025 14:10,-5,-4.7,-6.5,-26400,-727.3,47475,-7575,YES,-1125,Y,-0.86,24720,24715,-0.8,-0.8,-0.8,2787750,-20.5,124275,-474525,YES,337275,YES,-0.33,8.55,7.65,7.75,11850,-183.95,40875,-524550,Y,-12900,YES,0.31,-10.6,-9.6,-11.2,3180,-1881.4,15420,-720,N,-3570,Y,-1.3,55220,55209.4
29-05-2025 14:15,12,12,11.8,18750,-660.4,36150,-6675,N,6375,N,-0.93,24714.6,24726.8,0.15,0.2,0.2,2824275,-22.25,164175,-276075,Y,-501525,Y,-0.23,-9,-8.85,-8.75,-25275,-191.9,54450,-105075,YES,11325,Y,0.21,-3,-3.2,-5,30540,-541.2,16350,6810,N,-3180,N,-2.08,55208,55205
29-05-2025 14:20,13.2,11.5,14.7,-3375,-677.7,53100,-2850,N,-1950,Y,-0.24,24726.8,24740,0.15,0.15,0.15,3963075,-22.25,173025,-627000,YES,106650,YES,-0.24,-15.4,-15.3,-15.45,-14400,-180.6,56775,-677400,Y,12225,N,0.18,26,27,25.8,-11910,-2645.4,15510,-3750,YES,5580,N,-1.01,55205,55231
29-05-2025 14:25,-1.5,4.4,1.8,-33900,-598.9,25425,-6300,YES,9000,N,-0.16,24741.6,24740.1,0.1,-0.05,-0.05,4463850,-23.75,186675,-364500,Y,63675,N,-0.58,-1.55,-0.95,-0.8,22425,-178.05,56700,-356550,YES,-37650,YES,0.19,15,14.8,15.6,-23070,-1759.2,11730,-6960,YES,-10530,Y,-1.32,55230,55245
29-05-2025 14:30,10.9,8.3,10.7,-7725,-452.7,26250,16725,Y,-24600,Y,-0.22,24740.1,24751,-0.05,-0.05,-0.05,5184900,-12.4,92925,-97575,Y,135300,YES,-0.45,-12.45,-12.55,-12.5,-4050,-111.95,35100,-251700,YES,29250,Y,0.19,-3,3.2,3,-27990,-1180.6,12930,4470,N,-8610,N,-0.98,55245,55242
29-05-2025 14:35,2,0.8,1,94575,-558.4,53700,-24900,YES,33375,YES,-0.15,24751,24751.4,-0.25,0,0,852975,-22.7,169650,-617175,YES,307275,YES,-0.35,5.35,4.75,4.7,20250,-143.05,55725,-651450,Y,-28125,YES,0.07,19.4,10.8,11.6,-116700,-1473.8,15690,-6780,YES,17550,YES,-0.93,55242,55261.4
29-05-2025 14:40,1.2,1.6,0.6,77400,-858.5,36300,8100,Y,150,Y,-0.14,24751.4,24752.6,-0.75,-0.75,-0.75,7267050,-23.4,180150,585600,Y,-286725,Y,-0.48,-8.25,-8.4,-8.35,-30975,-154.25,53775,-414900,YES,37200,Y,0.12,-1.4,6.8,-3.4,-7080,-2119.6,18450,-4920,N,7470,N,-0.64,55261.4,55260
29-05-2025 14:45,-11.3,-15,-11.4,26475,-411.8,40500,-16200,YES,7125,N,-0.22,24752.6,24738.1,-0.9,-0.8,-0.8,3951675,-22.7,171600,-1057875,YES,852900,YES,-0.43,12.7,13.4,13.4,-23325,-157.45,51300,-1216875,Y,-35850,YES,0.26,-48.8,-42.8,-46,-7710,-1895.4,19620,-5460,YES,-510,Y,-3.1,55260,55211.2
29-05-2025 14:50,7.1,5.1,4,76500,-550,36750,5025,Y,11175,N,-0.27,24738.4,24744.2,0,-0.1,-0.1,51035475,-22.8,164100,547275,Y,-1276350,Y,-0.22,-7.35,-8.3,-8.45,-44775,-142.2,48525,-524850,YES,21450,Y,0.11,13.6,16.2,12,-42270,-1445.2,15930,1200,N,-7500,Y,-1.79,55211.4,55225
29-05-2025 14:55,10.8,10.9,12,87450,-561.4,38025,11925,N,-14325,Y,-0.31,24744.2,24757.8,0.1,0.25,0.25,35607225,-22.55,188925,-62925,YES,-323850,YES,-0.22,-9.65,-9.7,-9.85,-21600,-137.45,56775,-386325,YES,3075,N,0.1,44,38.4,35,9630,-1689.2,32580,2190,N,-2580,N,-1.69,55225,55269
29-05-2025 15:00,35.6,34.1,35.6,-56100,-695.3,51300,-21225,YES,7350,YES,0.94,24759.4,24795,-0.15,-0.2,-0.2,34272375,-22.85,175725,-1651350,YES,894225,YES,-0.95,-34.85,-34.65,-34.65,38925,-115.45,65025,-203100,YES,29400,Y,-0.45,131.6,130.8,129.2,-31800,-1633.6,15030,-5640,YES,-10860,Y,2.25,55270,55401.6
29-05-2025 15:05,22.9,23.1,21.9,-69825,-772.7,49425,-1350,N,-13425,Y,1.3,24795,24817.9,-0.1,-0.15,-0.15,6575400,-21.75,138900,-1421700,Y,-744300,Y,-0.64,-21.25,-20.3,-20.2,44475,-110.35,63225,-523350,Y,116775,Y,-1.38,70.4,72.4,66.4,-13200,-1804.2,19050,-7980,YES,-6180,N,5.8,55401.6,55472
