last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
08-05-2025 09:16,24499.9,436800,461550,08-05-2025 09:16,119.15,19984875,215550,08-05-2025 09:16,10.35,33679200,1069200
08-05-2025 09:16,24493,441000,469575,08-05-2025 09:16,116.2,20816025,231975,08-05-2025 09:16,11.1,34197525,1112550
08-05-2025 09:16,24496.8,435000,484200,08-05-2025 09:16,116.2,21144825,238200,08-05-2025 09:16,10.85,34590450,1148700
08-05-2025 09:16,24495.6,447300,483600,08-05-2025 09:16,116.75,21361425,242100,08-05-2025 09:16,11.6,34725075,1206375
08-05-2025 09:16,24495.2,446175,484500,08-05-2025 09:16,114.85,21504600,260325,08-05-2025 09:16,12,34799475,1159125
08-05-2025 09:16,24494,447600,491325,08-05-2025 09:16,112.25,22174575,269250,08-05-2025 09:16,10.9,35178525,1262100
08-05-2025 09:17,24491.4,454350,489750,08-05-2025 09:17,115.75,22438200,283200,08-05-2025 09:17,11.15,35409900,1295625
08-05-2025 09:17,24500.5,462000,486150,08-05-2025 09:17,118.05,22619175,274875,08-05-2025 09:17,10.5,35509125,1362825
08-05-2025 09:17,24496,449550,489375,08-05-2025 09:17,116,22620150,299175,08-05-2025 09:17,10.25,35590725,1340025
08-05-2025 09:17,24494.6,458100,498675,08-05-2025 09:17,113.3,23176575,315900,08-05-2025 09:17,10.85,35686275,1276425
08-05-2025 09:17,24492,452100,500775,08-05-2025 09:17,110.75,23195625,324975,08-05-2025 09:17,11.05,36125100,1316850
08-05-2025 09:17,24488,460575,500775,08-05-2025 09:17,111.95,23537925,333375,08-05-2025 09:17,10.4,36136575,1322850
08-05-2025 09:18,24485.1,462300,508350,08-05-2025 09:18,107.3,23765400,356025,08-05-2025 09:18,11.5,36300300,1332150
08-05-2025 09:18,24482,462300,509925,08-05-2025 09:18,106.55,23917425,362850,08-05-2025 09:18,11.9,36509025,1360950
08-05-2025 09:18,24476.1,462375,512025,08-05-2025 09:18,101.6,23925075,372150,08-05-2025 09:18,13.9,36708150,1310250
08-05-2025 09:18,24480,464925,513150,08-05-2025 09:18,100.35,24030675,371925,08-05-2025 09:18,13.75,37110075,1275975
08-05-2025 09:18,24478.2,469200,513525,08-05-2025 09:18,101.2,24054600,384450,08-05-2025 09:18,13.1,37244925,1336275
08-05-2025 09:18,24477.5,469875,516900,08-05-2025 09:18,98.1,24161475,403650,08-05-2025 09:18,13.3,37864275,1374300
08-05-2025 09:19,24474.3,461700,511950,08-05-2025 09:19,99.55,24312900,408375,08-05-2025 09:19,12.75,38307525,1395375
08-05-2025 09:19,24476.3,462750,514650,08-05-2025 09:19,97.85,24548400,427050,08-05-2025 09:19,13.55,38500350,1455300
08-05-2025 09:19,24471,471675,521625,08-05-2025 09:19,97.75,24769875,435750,08-05-2025 09:19,13.45,38607150,1487175
08-05-2025 09:19,24472,473700,521625,08-05-2025 09:19,96.25,24815175,443175,08-05-2025 09:19,13.95,38703900,1466175
08-05-2025 09:19,24474.9,477225,526575,08-05-2025 09:19,98.1,24797625,449925,08-05-2025 09:19,13.25,38767575,1495350
08-05-2025 09:19,24470,480150,528525,08-05-2025 09:19,96.65,24853125,454350,08-05-2025 09:19,13.05,39031200,1534200
08-05-2025 09:20,24473.3,489450,534000,08-05-2025 09:20,98.4,24874425,472350,08-05-2025 09:20,12.25,38984925,1601775
