last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,percentage
16-05-2025 09:15,-0.5665991348462025,-0.7191295531454209,0.7956048051263424,0.9940802730516081,0.8009874094480679,0.8564270254030758,0.7506211705300585,-0.06441016229664674,0.4190770176781438,33600.0,36375.0,8475.0,160125.0,144225.0,93825.0,66.29929501695074
16-05-2025 09:20,-0.09313371167271223,-0.10130523264416424,0.5443767822408393,-0.09767194217434473,-0.3045799386361962,0.8455170257697545,0.7532930024432027,0.06977734561568506,0.5146172230721902,55800.0,14775.0,89475.0,328425.0,120075.0,157200.0,36.9363578252121
16-05-2025 09:25,0.4428370797755746,-0.2254299410964321,0.6375001288172546,0.10691812317756019,-0.518847476470577,0.43918689948202033,0.9245385165005775,-0.5565767601655558,-0.35074882235768606,50700.0,2850.0,84375.0,33675.0,-396450.0,214050.0,46.695374976035986
16-05-2025 09:30,0.372078683807171,-0.6689213931569988,-0.5029561710075968,0.8187537735512782,-0.798756613638302,-0.7204851860836485,0.8447594568027134,0.02047025048305038,0.4297670786756013,-22350.0,46950.0,-121875.0,75000.0,323475.0,9000.0,57.52165119118179
16-05-2025 09:35,0.14909484551922925,0.12901055169711179,0.4302511284618387,-0.4605440825414636,-0.7860210772716821,0.7537858943122666,0.7092726563230206,0.039622187054655277,-0.059555936206599436,5100.0,10800.0,237150.0,228675.0,77400.0,144900.0,39.07953732653186
16-05-2025 09:40,0.20513660183740112,-0.4774907902172001,0.3963440821791352,0.6113386898155472,-0.835098676364019,-0.26950268296043567,0.875425295208924,0.12671441743522388,0.3249924799935428,7800.0,11025.0,53175.0,89175.0,-7275.0,-79125.0,45.80048573346032
16-05-2025 09:45,-0.05038905554861154,-0.7420143576694227,0.07258415295302566,0.6173180209899481,-0.6636777234857366,-0.13625260805811373,0.46559364215528887,0.29423541885742216,0.8493255272537955,6825.0,300.0,4575.0,167250.0,97425.0,186075.0,43.237672299681826
16-05-2025 09:50,0.7487747262638917,-0.6120109887148287,-0.4867475204687582,0.5729912209741773,-0.8643264326473942,-0.5114882724005936,0.8774812460573624,-0.8504465081756194,-0.7315703030007162,-23025.0,12600.0,-119550.0,118875.0,54600.0,-425250.0,69.50930243003714
16-05-2025 09:55,0.3084698024320395,-0.1851916647828781,0.48209539249594596,0.7883198021374783,-0.7923381022562294,-0.5851095809846436,0.540387474652889,-0.5114537466857307,0.3206885704454043,27375.0,300.0,61950.0,10650.0,56625.0,231075.0,50.156157076369325
16-05-2025 10:00,0.6047735706947283,-0.3378004404120618,-0.18583045380321145,0.7004240240526616,-0.795425002010248,-0.4629414871062037,0.7729776321418128,-0.7715353826142239,-0.45317794507924447,14400.0,-7650.0,89700.0,-167475.0,-91500.0,169425.0,56.49873264349329
