last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,percentage
14-05-2025 09:15,0.9217731767581535,-0.0751760070615078,0.11744429827685675,0.9587802816319125,0.6874439490425954,0.7466965274165223,-0.939056364084634,-0.9561642808553086,0.9196105443645596,187950,27150,413925,211350,2900475,122550,70.24606032768943
14-05-2025 09:20,0.5671167921423578,-0.2404227392431523,0.5269127122888592,0.7170128190282303,0.20828347528464525,0.6094240724730107,-0.3456439414445963,-0.5750154766080047,0.8658322425107775,26475,-10500,341100,237000,226125,273750,51.72960301137371
14-05-2025 09:25,0.7989761958379084,-0.4006571166304872,-0.1100962828364517,0.40357825148553433,-0.4219211025765871,-0.10023867081740181,0.5296383881294785,-0.8975580048541695,-0.26406931576622694,19500,-15450,-347400,-158400,22575,227250,43.63037032149162
14-05-2025 09:30,0.32238881323504964,-0.7363820501464345,0.028103805937625154,0.2831495547819745,-0.9038568520642524,0.04458459017006764,0.6029463143009074,-0.7767633886350896,-0.34515104274954556,-3000,41925,-46875,490125,131925,-233625,44.925849022454955
14-05-2025 09:35,0.6060706780080849,0.24760062870374944,0.6157321423106608,0.23835363897843273,-0.2750322983127583,0.6989951353957732,0.2983554439556224,-0.7786977294492673,0.09989930751044562,15525,14625,326100,550200,12975,269325,42.87485558471994
14-05-2025 09:40,0.07705676483404825,-0.9111287767878754,-0.13907168299227943,-0.3184122733892164,-0.9436039538145541,0.28518950490587686,0.08145998657997042,-0.7512685114369483,0.5094221266341636,8175,-46200,-124725,-572325,-14550,318975,44.62903979305481
14-05-2025 09:45,0.33481478543513704,-0.14654615287096653,-0.33271936900319155,0.674117293962585,-0.45186514466540134,-0.7305525373655974,-0.474690392433015,-0.6479413701694249,0.8219023946737215,-3375,-675,67875,-108900,190950,227250,51.279438228656005
14-05-2025 09:50,0.10243309981743424,-0.76706396045925,0.41224143782530337,-0.10987540781725065,-0.5128167126381166,0.8320817051739188,-0.3884283596380033,-0.7937902030959639,0.30792275944125574,20325,23550,308700,402300,-144900,-136425,46.96281828784997
14-05-2025 09:55,0.32720073375537645,-0.06980013337097563,0.37312577573286526,-0.5542953702142516,-0.8904137373034055,0.3517620666350873,0.07640713108815071,-0.7599076705308061,0.5215640428207265,5025,8775,-168900,-109875,187350,253050,43.60529623835161
14-05-2025 10:00,-0.04405808048961228,-0.500896385940504,-0.014299483407138188,-0.3172231116120141,-0.6699510199677036,0.7301780215250997,0.4792991474771147,-0.3529033505832566,-0.4283260617475561,7275,18000,289050,154950,42750,72750,39.30149625277777
14-05-2025 10:05,0.5472492181988425,-0.6360221315766358,-0.44931299630158067,0.5511926174842331,-0.5696422181653985,-0.37633698677955335,0.6502533632009785,-0.9104367696731035,-0.6436505733260749,450,-12525,66225,-142950,-213825,252750,59.26774305229334
14-05-2025 10:10,0.46968646359861466,-0.9058722243393763,-0.4373506645802149,0.6385271035791139,-0.8771882548226364,-0.4341118488803778,0.5399668673723966,-0.9247519700441117,-0.4290395554183475,18825,-24975,27525,-119925,57300,184800,62.84994391816876
