last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
14-05-2025 09:15,39.3,43.1,40,-84000,-1070.9,34125,183000,N,25050,N,8.4,24682,24721.3,18.25,18.4,18.35,18600,-75.45,40575,361500,N,217425,N,1.71,-25.7,-26,-26.35,9750,-141.95,36750,2904075,N,137550,N,-12.61
14-05-2025 09:20,28.8,30.9,33,-107625,-1190.9,51525,93000,N,-16200,Y,22.53,24721.3,24752,21.05,20.35,20.35,-9600,-115.65,46275,383325,Y,279750,YES,14.39,-11.25,-11.65,-11.75,8325,-149.05,53775,214500,N,268050,Y,-14.67
14-05-2025 09:25,23,20,22.6,-588750,-1251.8,46275,-62325,YES,13425,YES,15.14,24752,24769.5,7.05,8.15,8.15,47700,-132.5,50625,-292125,YES,-161175,Y,10.37,-12,-11.95,-12,-73575,-126.4,56400,22575,N,232275,N,-11.13
14-05-2025 09:30,-52.7,-52.7,-52.1,-104475,-1557.2,43800,12375,Y,-7800,Y,1.99,24770.6,24717.9,-28.85,-29.05,-29.15,48525,-114.45,51975,29250,Y,491475,YES,-1.03,27.7,27.55,27.65,43200,-141.5,49350,136200,YES,-259050,YES,-1.52
14-05-2025 09:35,12.1,12.6,18.4,-91275,-1719.4,42975,-3225,YES,134625,YES,-0.06,24720.9,24731.8,-1.9,-1.9,-1.9,-6900,-111.1,54375,346125,Y,591150,YES,-1.7,-10.15,-10.35,-10.45,150,-158.1,49575,48375,N,267375,Y,0.6
14-05-2025 09:40,66.2,64,63.1,-462825,-1353.7,47325,-1575,N,-38100,Y,6.15,24731.8,24798,33.35,33.5,33.4,-2850,-133.65,59325,-98850,YES,-572325,Y,2.03,-37.1,-36.8,-36.8,87600,-132.65,53625,-28350,Y,315900,Y,-5.23
14-05-2025 09:45,-1,-3.8,-1.6,-82125,-1276.3,45075,-24525,YES,-30000,N,6.24,24795.8,24792,-3.25,-3.25,-3.25,60525,-150.25,65100,-69375,Y,-115425,YES,1.83,-0.7,-0.4,-0.4,-21825,-118,57225,191775,YES,143250,N,-4.31
14-05-2025 09:50,-30,-33,-31,10050,-1407.6,47775,20475,Y,-24750,N,0.91,24790,24757,-20.5,-20.5,-20.55,-16350,-122,57225,269400,Y,402300,YES,-1.05,15.8,16,16.05,-68550,-137.1,56025,-135375,Y,-152625,YES,-2.49
14-05-2025 09:55,22.3,22.3,19.3,-77775,-1215.4,37950,86775,Y,-525,YES,1.9,24757,24779.3,10.35,10.35,10.4,-43800,-119.15,49800,-190800,YES,-65925,Y,0.27,-15.2,-14.1,-14.15,7875,-120.4,53250,226350,YES,213225,Y,-2.01
14-05-2025 10:00,5,0.6,0.1,-145950,-990.5,37800,6900,N,28575,YES,1.15,24780,24780.6,-3.6,-3.75,-3.8,-37950,-120.8,56175,321750,Y,151350,YES,0.02,-2.1,-2.15,-2.2,13950,-114.9,56175,43875,N,98025,N,-1.74
14-05-2025 10:05,20.4,20.9,23.2,-212625,-1016.4,36600,-1650,YES,-13725,Y,1.72,24781.5,24801.9,12.05,11.75,11.8,73725,-121.5,53700,60150,N,-142200,Y,0.23,-12.65,-12.6,-12.75,-31800,-96.95,58200,-194925,Y,260700,Y,-1.97
14-05-2025 10:10,12.6,13,13.8,-164775,-1078.7,37500,-14625,YES,-11700,N,2.35,24802.4,24818.2,11.8,11.55,11.65,-9525,-130.35,54000,25950,N,-408450,Y,0.68,-2.1,-2.25,-2.25,-6450,-91.9,62025,42075,YES,166650,N,-1.92
14-05-2025 10:15,5.5,3.6,5.8,-95700,-1296.1,38925,54675,Y,8700,YES,2.91,24818.2,24823.7,1.7,1.75,1.75,19725,-133.95,50850,-69000,YES,-31650,YES,0.95,-4.4,-4.25,-4.15,-49500,-86.85,59250,-31275,Y,161550,N,-1.89
14-05-2025 10:20,7.5,4.8,4.9,-33900,-1059.2,37650,-75,YES,5325,N,3.13,24820,24826.5,-2.65,-2.65,-2.65,30300,-132.7,52350,225,Y,3150,YES,0.59,-4.6,-4.6,-4.6,-15675,-89.35,59400,-77025,Y,139500,N,-1.48
14-05-2025 10:25,-24.1,-20.2,-21.5,70050,-814.3,35850,5475,N,23925,N,1.24,24828.3,24804.2,-9.75,-9.8,-9.8,-24075,-126.8,59550,15975,N,52650,YES,0.27,6,6.25,6.2,42900,-95.6,66150,70200,YES,-36525,YES,-1.88
14-05-2025 10:30,-27.8,-30.9,-27.8,9375,-1097.5,29625,7125,N,35175,N,0.54,24806.8,24775.4,-20.85,-20.7,-20.75,11850,-122.2,59400,-186825,YES,255525,YES,-0.23,15.55,15.4,15.6,-2850,-108.4,59850,101025,YES,-355575,YES,-1.53
14-05-2025 10:35,6.6,5.2,8.1,28725,-1333.3,31425,0,YES,6375,N,0.31,24775.4,24782,3.8,3.8,3.7,-65550,-116.45,63000,146925,Y,34800,N,-0.34,-1.2,-1.7,-1.7,-95925,-112.75,62100,-78450,Y,-327225,Y,-0.8
