last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
15-05-2025 09:17,24708.4,278100,375225,15-05-2025 09:17,19.95,47320725,910125,15-05-2025 09:17,196,14846400,124500
15-05-2025 09:17,24709.7,273525,380775,15-05-2025 09:17,19.85,47429475,951750,15-05-2025 09:17,198.8,15258900,132450
15-05-2025 09:17,24700,254850,390375,15-05-2025 09:17,19.2,47481150,1003800,15-05-2025 09:17,203.75,15282375,126000
15-05-2025 09:17,24692.9,265575,387525,15-05-2025 09:17,20.1,47445375,995175,15-05-2025 09:17,214.85,15300075,107850
15-05-2025 09:17,24691,273450,386100,15-05-2025 09:17,19,47604000,1017300,15-05-2025 09:17,215.1,15298350,108525
15-05-2025 09:18,24683.6,275850,394650,15-05-2025 09:18,18.2,47929650,1039050,15-05-2025 09:18,220.35,15294675,117375
15-05-2025 09:18,24682,285075,396450,15-05-2025 09:18,18.2,48244500,1054650,15-05-2025 09:18,222.7,15286725,94800
15-05-2025 09:18,24690,297150,391125,15-05-2025 09:18,19.1,48359250,1043850,15-05-2025 09:18,212.85,15404625,103950
15-05-2025 09:18,24688,304500,399375,15-05-2025 09:18,19.65,48365475,1031475,15-05-2025 09:18,218.8,15600150,115800
15-05-2025 09:18,24688,301575,395250,15-05-2025 09:18,19.4,48394800,1061250,15-05-2025 09:18,218.7,15733350,122625
15-05-2025 09:18,24685,306450,395175,15-05-2025 09:18,19.2,48428625,1070250,15-05-2025 09:18,219.65,15728625,121275
15-05-2025 09:19,24682,299100,392925,15-05-2025 09:19,19.25,48434850,1092825,15-05-2025 09:19,222.2,15734775,124050
15-05-2025 09:19,24683.3,304200,392250,15-05-2025 09:19,18.7,48568950,1094025,15-05-2025 09:19,224.7,15947400,113775
15-05-2025 09:19,24687,312975,400575,15-05-2025 09:19,18.5,48744300,1131075,15-05-2025 09:19,219.7,15954525,120825
15-05-2025 09:19,24686.5,308850,402900,15-05-2025 09:19,18.55,48808500,1143075,15-05-2025 09:19,223.9,15943650,121500
15-05-2025 09:19,24685.1,311250,403800,15-05-2025 09:19,18.15,48835575,1189350,15-05-2025 09:19,223.15,15994200,126975
15-05-2025 09:19,24700.6,323700,399975,15-05-2025 09:19,19.4,48876375,1185075,15-05-2025 09:19,210.95,16057875,134475
15-05-2025 09:20,24680,311175,406125,15-05-2025 09:20,17.2,48833100,1132800,15-05-2025 09:20,224.75,16074675,132150
15-05-2025 09:20,24667.9,307950,400875,15-05-2025 09:20,17.3,48869925,1152825,15-05-2025 09:20,241,16091175,118200
15-05-2025 09:20,24676.2,304875,396750,15-05-2025 09:20,18.4,48919950,1158900,15-05-2025 09:20,231.7,16247700,103800
15-05-2025 09:20,24677.3,332850,400800,15-05-2025 09:20,18.5,48953775,1142400,15-05-2025 09:20,239.6,16490400,126825
15-05-2025 09:20,24683.2,335700,396450,15-05-2025 09:20,19.2,48961725,1137150,15-05-2025 09:20,230.15,16787400,146025
15-05-2025 09:20,24672.8,333000,413850,15-05-2025 09:20,17.3,48944625,1176900,15-05-2025 09:20,233.05,16851525,148050
15-05-2025 09:21,24671,329400,407775,15-05-2025 09:21,17.3,48913050,1182975,15-05-2025 09:21,238.65,16862625,153000
15-05-2025 09:21,24681.4,344775,407925,15-05-2025 09:21,18.65,48964200,1144800,15-05-2025 09:21,226.2,16858950,161250
15-05-2025 09:21,24690.1,345525,411975,15-05-2025 09:21,19.3,48984600,1128150,15-05-2025 09:21,225.25,16849200,163275
15-05-2025 09:21,24683.1,348225,407250,15-05-2025 09:21,18.6,48951600,1203900,15-05-2025 09:21,229.2,16851375,165450
15-05-2025 09:21,24690,359100,419625,15-05-2025 09:21,19.6,49088550,1179375,15-05-2025 09:21,220.5,16843650,177150
15-05-2025 09:21,24695.8,357450,406350,15-05-2025 09:21,19.45,49130700,1138950,15-05-2025 09:21,216.8,16826925,184650
15-05-2025 09:22,24690.8,364425,397350,15-05-2025 09:22,19.9,48195000,1167750,15-05-2025 09:22,216.3,16740075,191325
15-05-2025 09:22,24693,366600,419475,15-05-2025 09:22,19.3,48275025,1197300,15-05-2025 09:22,221.85,16740450,198825
15-05-2025 09:22,24685,358575,425400,15-05-2025 09:22,18.7,48279075,1239000,15-05-2025 09:22,224,16862625,201150
15-05-2025 09:22,24687.3,362475,417825,15-05-2025 09:22,18,48253725,1259250,15-05-2025 09:22,225.2,17086050,203550
15-05-2025 09:22,24680,367500,421650,15-05-2025 09:22,17.95,48366900,1271325,15-05-2025 09:22,229,17094000,209625
15-05-2025 09:22,24677,364275,428400,15-05-2025 09:22,16.8,48404775,1307475,15-05-2025 09:22,226.5,17090925,199050
15-05-2025 09:23,24675,359925,422325,15-05-2025 09:23,16.3,48553050,1317750,15-05-2025 09:23,230.85,17098200,200175
15-05-2025 09:23,24670.6,355650,430350,15-05-2025 09:23,16.2,48660825,1326825,15-05-2025 09:23,237.05,17117775,191700
15-05-2025 09:23,24672.1,359850,423675,15-05-2025 09:23,16.55,48805125,1314375,15-05-2025 09:23,234,17101275,166800
15-05-2025 09:23,24677.9,363450,425775,15-05-2025 09:23,17.2,48807450,1328025,15-05-2025 09:23,230,17096625,169950
15-05-2025 09:23,24677.7,371025,421800,15-05-2025 09:23,16.95,48787650,1350525,15-05-2025 09:23,230.85,17096550,177225
15-05-2025 09:23,24680,372900,425400,15-05-2025 09:23,17.45,48812100,1340700,15-05-2025 09:23,225.4,17096775,181800
15-05-2025 09:24,24692.3,380925,414525,15-05-2025 09:24,18.45,48861825,1344600,15-05-2025 09:24,214.15,17072025,181350
15-05-2025 09:24,24692.3,377325,421650,15-05-2025 09:24,18.15,48866025,1337250,15-05-2025 09:24,218.95,17063025,183075
