last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
22-05-2025 09:15,-59,-62.9,-61.2,277050,-1247,41175,26550,N,62625,N,-36.84,24746.4,24687.4,-23.65,-20.45,-20.65,55500,-86.85,47925,15706200,N,600450,N,-10.48,42.2,39.45,39.4,8550,-122.5,50100,4104375,N,71325,N,20.1
22-05-2025 09:20,-55.7,-47.4,-53.8,149325,-977.8,49650,62475,Y,42975,N,-27.34,24677.9,24622.2,-20.6,-21.4,-21.45,47700,-74.35,70275,880950,N,493200,N,-8.37,36.2,37.65,37.7,6000,-172.95,53925,-14625,Y,-142650,YES,14.79
22-05-2025 09:25,15.3,11.6,13.4,88125,-1002.3,45300,47475,N,24825,N,-6.95,24617.7,24633,-8.5,-8,-8.05,-80925,-66.65,70125,364050,N,489000,N,-5.7,-13.2,-14.1,-14.1,17325,-196.25,55500,-412350,Y,227700,Y,4.48
22-05-2025 09:30,-41.6,-41.5,-46.3,131325,-861.4,45375,-46725,YES,6000,N,-16.6,24634.1,24592.5,-14.95,-16.45,-16.4,-23550,-52.8,77400,451875,Y,361050,N,-7.22,27.75,30.1,30.1,-5550,-195.9,45075,-273525,YES,-181500,YES,6.14
22-05-2025 09:35,19.9,19.5,20.7,140850,-978.3,53550,6075,Y,4800,N,-4.97,24593,24612.9,1.15,0.85,0.9,300,-53.2,65775,395025,N,273975,N,-5.34,-24.85,-22.55,-22.45,7425,-195.8,54450,-551700,Y,100125,Y,2.34
22-05-2025 09:40,21.1,20,19.7,117300,-1147.5,32325,12375,N,44775,YES,-1.21,24613.7,24634.8,0.2,0.3,0.35,-39900,-58.15,73050,135075,N,248925,N,-3.01,-17.7,-18.45,-18.5,-7200,-188,61350,-83775,YES,135825,Y,0.59
22-05-2025 09:45,-22,-12,-14,6075,-1070.1,36075,8475,N,20025,N,-1.65,24635,24613,-5.35,-5.2,-5.25,-245625,-46.1,89850,-139275,YES,343425,YES,-2.92,11.75,10.55,10.6,12750,-178.3,59700,34500,YES,-23775,YES,1.1
22-05-2025 09:50,12.6,17,12.2,56100,-886.9,41025,-26925,YES,52200,YES,-2.26,24613,24625.6,-0.65,0.5,0.5,110700,-41.75,94050,24750,Y,284400,N,-2.6,-14.3,-16.7,-16.75,-7500,-166.65,68175,-62025,Y,19125,Y,0.34
22-05-2025 09:55,36.7,39.8,38.6,14400,-969.4,41250,2775,Y,-28275,Y,-0.33,24628.9,24665.6,11.2,11.1,11.2,1425,-49.3,87450,525000,Y,-430200,Y,-2.13,-35.85,-35.65,-35.7,-27300,-168.35,56775,21150,YES,98025,Y,-0.6
22-05-2025 10:00,-13.7,-12.5,-14,43800,-886.5,38700,11550,N,41100,YES,0.62,24667.5,24653.8,-9.15,-8.15,-8.15,-3600,-50.9,72750,198225,N,340200,YES,-1.41,16.45,17.55,17.45,-19050,-142.6,59775,174675,YES,32625,N,-1.04
22-05-2025 10:05,-13,-11,-12.1,36825,-1015.5,33450,5175,N,18750,N,-0.35,24648,24635,-4.1,-3.75,-3.8,-7425,-41.95,78600,113250,N,398325,YES,-1.34,8.1,7,6.8,4350,-170.5,51975,-2925,Y,-9675,YES,-0.18
