last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
27-06-2025 09:15,-11,-9.9,-10,138675,-1245.7,41925,71400,N,47400,N,-0.99,25719.9,25708.9,-10.8,-12.55,-12.8,-32775,-148.1,46200,224700,N,450675,N,-6.95,3,3.65,3.2,39450,-128.5,45225,294075,N,270000,N,2.84
27-06-2025 09:20,-7.2,-7.9,-10.9,4875,-884.8,37875,52575,N,36450,N,-3.95,25705.4,25698.2,-6.15,-7.1,-7.1,-48075,-144.65,49650,41325,N,240600,N,-4.11,6.6,7.8,7.85,10200,-147.15,50175,151800,N,87000,N,2.63
27-06-2025 09:25,-41.6,-44.1,-44.4,77325,-1103.4,42300,-59325,YES,5625,N,-5.48,25696.2,25654.6,-18.75,-18.75,-18.75,-100425,-154.05,54300,-179475,YES,239700,N,-3.51,27.9,27.6,27.7,-93675,-167.05,57975,626775,YES,-143925,YES,5.5
27-06-2025 09:30,23.2,23.6,23.2,-83700,-726.2,44250,40950,Y,12750,N,-9.14,25655.5,25678.7,9.15,8.95,8.95,-28350,-147.25,58425,246675,Y,232650,N,-4.08,-18,-17.65,-17.7,16575,-177.1,53850,-207075,Y,68250,Y,6.36
27-06-2025 09:35,-5.8,-1.2,-5.3,-76875,-497,41850,56175,N,50175,YES,-2.07,25679.8,25674,-4.3,-4.35,-4.35,-231600,-128.2,47475,-33900,YES,342150,YES,-1.25,2.15,2.25,2.2,-43575,-140.45,46725,150600,YES,119325,Y,0.15
27-06-2025 09:40,-22.2,-24.1,-26.5,25350,-916.2,40350,-8550,YES,8850,N,-1.57,25674,25651.8,-11.75,-11.95,-12.05,-16575,-129.95,51150,-128025,YES,129225,N,-1.24,13.4,13.9,13.65,-46800,-150.8,48750,35175,N,-11925,YES,0.91
27-06-2025 09:45,2.9,3.2,2.1,-107775,-1050.4,45600,30600,Y,9375,N,-2.66,25652.1,25655,0.2,-0.55,-0.55,-28275,-126.55,52275,45675,Y,70125,N,-1.8,-9.7,-8.2,-8.25,-15300,-154.85,52725,-5250,Y,119475,Y,0.95
27-06-2025 09:50,28.9,29,27.2,-2475,-937.3,40050,14925,N,16800,N,-0.54,25655.8,25684.7,14.85,15.35,15.35,-107175,-137.45,56325,197025,Y,-71025,Y,-0.83,-13.35,-13.35,-13.35,23475,-148.45,60450,-60825,Y,50550,N,-0.09
27-06-2025 09:55,-25.1,-29.4,-26.7,-39450,-868,31500,12600,N,14925,N,-0.51,25684.7,25659.6,-14.6,-14.15,-14.3,-20775,-137.5,55200,-39150,YES,156525,YES,-0.89,14.65,14.8,14.85,-104850,-161.3,60000,33675,YES,-1050,YES,0.15
27-06-2025 10:00,12.3,16.6,12.9,42150,-799.3,42825,27075,N,-13500,Y,-0.39,25659.6,25671.9,7.05,7.1,7.05,-65850,-140.6,59550,76800,Y,104850,N,-0.58,-13.25,-12.7,-12.75,-92400,-158.9,59325,2175,Y,93375,Y,-0.01
