last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
08-04-2025 09:15,-17.9,-14.85,-15.1,-68700,-1084.95,45075,63225,N,126825,N,-6.44,22607.9,22590.55,-32.55,-26.8,-26.95,-41250,-149.25,31725,215325,N,180225,N,-13.37,-17.3,-16.35,-16.3,-13800,-118.25,35700,333975,N,231825,N,-7.43,-104.25,-98.65,-92.8,15600,-4075.35,15420,9810,N,30870,N,-32.94
08-04-2025 09:20,-12,-11.8,-12,-201525,-1072.35,40275,62625,N,-40875,Y,-2.01,22592,22585,-12.95,-13.45,-13.65,-32850,-152.15,36825,34650,N,237150,YES,-8.05,-4.55,-3.5,-3.6,209850,-125.7,40500,-967800,Y,170100,N,-5.02,41.7,42.05,31.75,6810,-3839.75,16710,18720,N,19020,N,6.68
08-04-2025 09:25,17.2,17.8,16.65,-111450,-909.1,42000,20925,N,-30225,N,-0.53,22582.8,22605,2.5,2.4,2.15,-23550,-138.35,37500,97950,Y,102900,N,-3.01,-11.85,-12.15,-12.25,57375,-110.95,40875,41625,YES,254400,Y,-4.4,115.25,113.65,126.65,-2940,-3636.95,14010,2700,YES,-5850,Y,19.12
08-04-2025 09:30,-30,-26.95,-28.5,-3000,-842.9,37425,-39825,YES,17025,YES,-0.2,22605,22575,-24.3,-24.65,-24.8,-65925,-135.5,40425,-163575,YES,158475,YES,-3.39,4.15,2.15,2.25,50625,-107,44700,86100,YES,31650,N,-4.33,-57.75,-46.9,-51,6300,-3522.55,16890,-8760,YES,16350,YES,26.39
08-04-2025 09:35,-36.65,-38.3,-38.55,78675,-1076.5,36000,-56925,YES,1500,Y,-6.23,22573.3,22536.65,-13.1,-13.9,-14,234750,-122.75,40275,-122475,Y,33600,N,-7.87,25.25,26.25,26.25,2625,-130.95,41775,78975,N,-193350,YES,1.57,-110.15,-105.85,-107.5,30120,-2895.8,14520,1350,N,-13470,Y,-2.62
08-04-2025 09:40,8.3,7.55,8.3,-41475,-960.5,35325,117000,Y,4275,N,-4.82,22536.65,22544.95,-3.4,-2.6,-2.7,-17550,-118.55,38775,69300,Y,144975,YES,-4.66,-11.85,-11.8,-11.85,-10050,-136.45,39075,-151575,Y,131475,Y,1.37,12.8,10.25,22.1,8430,-3059.75,16140,6060,N,16890,YES,-5.09
08-04-2025 09:45,-1.5,-8.35,-6.45,-62175,-1176.45,33900,48525,N,12300,N,-2.51,22541.25,22532.95,-4.85,-5.55,-5.45,-66075,-121.3,42000,-31275,YES,-1125,Y,-4.2,8,7.4,7.45,-5775,-123.4,39225,114975,YES,19050,N,-0.76,-40.65,-48,-41.55,11220,-3975.8,15060,8880,N,3360,N,-3.22
08-04-2025 09:50,-17.8,-18,-18.15,-11175,-1052.95,31800,-35175,YES,21825,N,-5.16,22532.8,22515,-3.4,-3.4,-3.4,25800,-112.5,40350,34425,Y,133125,YES,-3.44,10.5,10.65,10.7,-24450,-136.75,40350,109875,N,-155175,YES,1.61,-36.5,-30,-29.05,-11730,-3492.9,15690,12630,N,-5460,Y,-7.74
08-04-2025 09:55,-39.55,-33.05,-35.1,277275,-869.1,37575,182325,Y,-105750,Y,-9.24,22512.55,22478,-11.7,-11.85,-11.85,16425,-101.7,39525,-44025,YES,91650,N,-4.13,25.65,25.35,25.6,-525,-158,38775,-54750,Y,-233250,YES,4.33,-60.1,-64.3,-60.6,4170,-2958.85,15360,-2430,YES,-16200,Y,-12.19
08-04-2025 10:00,-27.9,-27.9,-23.3,70050,-1001.8,36825,121725,N,99900,YES,-5.4,22478,22450.1,-12.75,-12.65,-12.7,-75450,-87.15,40725,-23175,Y,113850,YES,-3.67,12.85,13.4,13.45,59025,-152.8,39300,-21825,YES,55725,Y,3.03,-51.7,-55.25,-61.3,20820,-2899.7,13380,10080,N,12780,YES,-11.09
08-04-2025 10:05,-0.5,-0.1,-0.15,23775,-1115.3,34575,45825,N,-225,Y,-4.46,22453.55,22453.05,-1.45,-1.1,-1.1,-12450,-90,43125,225,Y,0,Y,-2.69,-3.85,-3.6,-3.55,6375,-173.5,40050,-73725,Y,16650,N,1.67,-15,-15.25,-14.7,5520,-2234.35,15420,-8400,YES,1110,Y,-12.58
08-04-2025 10:10,-10.65,-9.1,-8.7,22875,-1143.5,35550,8025,N,36750,YES,-3.29,22452.65,22442,-6.7,-6.6,-6.7,-40350,-95.3,41925,-96900,YES,21450,YES,-2.76,1.15,1.85,1.95,-15450,-161.1,39225,-22200,YES,-65700,YES,1,21.75,14.6,4.9,5130,-2681.25,14430,3450,N,29040,YES,-7.6
08-04-2025 10:15,-4.45,-1.9,-2.55,72750,-1080.35,39450,-33375,YES,80625,YES,-4.49,22444.45,22440,-1.65,-1.55,-1.55,65025,-81.8,40500,61050,Y,41775,YES,-2.79,-5.2,-3.1,-2.95,-30825,-159.85,36975,14325,YES,52950,Y,1.49,-50.6,-60,-52.1,52800,-2767.25,15420,-7020,YES,17940,N,-11.95
08-04-2025 10:20,34.55,33.95,32.9,87450,-804.65,41625,39675,Y,15975,N,-3.39,22437.1,22471.65,15.25,15.3,15.3,-16950,-84.6,41475,108900,Y,-35100,Y,-1.9,-15.35,-15.4,-15.45,-17475,-157.75,38175,-12525,Y,54600,N,0.62,69.9,69.5,76.1,-6000,-3064.5,12150,14100,Y,-38130,Y,-5.81
08-04-2025 10:25,18.35,16.9,17.2,125025,-672.4,34650,-15225,YES,5025,N,-2.16,22471.25,22489.6,7.55,8,8.15,10725,-97.25,40875,66000,N,25125,YES,-1.53,-12.45,-11.2,-11.15,32775,-160.7,39675,-18825,Y,35550,N,0.47,74.55,57.6,62,-5490,-2995.25,11490,-9210,YES,-24840,N,-4.07
08-04-2025 10:30,-48.9,-46.95,-42.65,199950,-771.85,37125,-22050,YES,-5025,Y,-2.19,22490,22445.05,-17.45,-18.4,-18.5,6975,-89.45,38925,-118125,YES,-69375,Y,-1.55,32.2,33.2,33.3,-19425,-154.1,37800,22125,YES,-143475,YES,0.9,-137.75,-139.2,-139.15,27990,-2434.45,11340,510,N,2820,YES,-6.57
08-04-2025 10:35,-83.45,-84.5,-85.5,562875,-1155.45,44475,-181650,YES,-62100,Y,-15.17,22445.2,22361.75,-19.15,-18.6,-18.6,-13875,-68.6,48825,-103875,N,5100,YES,-4.74,68,72.5,72.6,9675,-215.65,39075,-66600,Y,-192975,YES,5.34,-190.15,-177.75,-186.9,-9600,-3717,14370,-30480,YES,5610,N,-36.44
08-04-2025 10:40,-2.8,2.4,-0.45,11775,-1097.65,41175,65550,Y,-44475,N,-6.5,22359.95,22357.15,0.4,0.4,0.5,46050,-61.7,44025,76575,Y,90975,YES,-2.32,-7.35,-6.55,-6.5,-2250,-224.75,35775,-57150,N,16650,Y,2.1,51.8,38.85,50.6,-6180,-3089.2,13170,-6120,Y,11640,N,-14.39
08-04-2025 10:45,4.3,4.3,5.9,33150,-996.35,33075,-2700,YES,7200,YES,-4.22,22359.5,22363.8,1.4,1.25,1.25,49050,-68.45,44550,375,YES,-15225,Y,-1.58,-3.75,-3.35,-3.35,31800,-230,36000,-81825,Y,-6075,YES,1.53,-4.05,6.15,0.55,18300,-3296.2,12540,16680,Y,-2880,Y,-10.88
