last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
22-04-2025 09:15,-60.6,-59,-62.5,-24600,-1091.1,33600,37350,N,41625,N,-33.94,24150,24086.6,-16.5,-16.8,-16.95,-8325,-64.85,35550,1872825,N,329325,N,-6.19,46.45,48.3,48.45,-20100,-135.5,34500,2506950,N,27300,N,22.09,-157,-174,-164.4,1080,-2864.8,15840,7080,N,9450,N,-17.38
22-04-2025 09:20,17.8,17.1,21.1,10275,-1447.8,38175,35250,N,300,Y,-2.33,24086.6,24133.8,9.05,9.1,9.1,32550,-72.5,40875,-1450650,YES,131325,N,1.33,-36.55,-35,-35.15,3225,-140.9,40275,-669075,Y,201075,Y,4.98,80.4,75.6,80.4,-10020,-3058.8,20250,12510,N,11220,N,-13.78
22-04-2025 09:25,-4.8,-2.4,-5.1,-49950,-1001.7,34275,26550,N,10200,N,3.46,24129.8,24129.2,-4.5,-3.5,-3.55,11625,-69.8,37650,31500,Y,374550,YES,0.2,4.25,2.7,2.65,-5400,-119.5,35550,86400,YES,73875,N,-3.43,2.4,1.8,-0.2,17580,-3350.4,18210,9090,N,-2550,Y,0.15
22-04-2025 09:30,35,35,36.5,-23850,-1021.5,37200,38850,N,-29775,Y,4.11,24125,24161.7,16.45,16.4,16.5,44175,-67.9,39375,259875,Y,-126750,Y,0.73,-19.15,-19.55,-19.6,-16875,-110.6,35775,-6150,Y,67725,N,-3.11,66.6,70.8,66.6,20130,-3273.2,14160,3390,N,9660,N,2.41
22-04-2025 09:35,13,18.2,15.4,2550,-997,30600,24750,N,-5700,YES,6.29,24162.6,24179,7.2,7.4,7.35,35700,-86.2,42225,143475,N,81750,YES,3.45,-10.85,-10.8,-10.95,22950,-96.65,39900,70050,YES,89625,Y,-5.74,72.6,80.6,77.2,-10200,-2942,13980,-2130,YES,-960,Y,21.97
22-04-2025 09:40,-4,-2.8,-3.9,-16125,-1108.2,28275,25425,N,9300,N,3.3,24179,24175,-3.95,-3.2,-3.1,45300,-80.75,41100,-133425,YES,204450,YES,0.92,1.8,1.25,1.3,-44925,-105.25,43275,-38775,Y,23475,N,-3.29,58,63,56,-16920,-2752,15840,16080,N,-6510,Y,17.44
22-04-2025 09:45,-6.3,-1.9,-6.4,-5700,-743,30750,-3150,YES,4650,N,2.81,24174.7,24168.4,-4.8,-4.8,-4.8,6675,-81.85,44475,13950,Y,201900,N,0.52,-0.2,-0.3,-0.35,-20625,-102.95,39225,29025,YES,53250,Y,-2.72,14,7.4,10,-59910,-2300,14100,-9420,YES,3420,N,15.74
22-04-2025 09:50,-40,-35,-33.9,-66300,-679,31125,300,N,12975,N,1.2,24170,24130,-10.25,-9.9,-9.95,-62850,-77.3,43275,-160350,YES,103575,N,-0.37,23.4,23.05,23.05,20100,-111.35,40200,71700,YES,-128475,YES,-1.29,-22,-22,-32.6,19950,-2785.2,13740,-630,N,-7380,Y,15.15
22-04-2025 09:55,19.1,22.4,20.9,-126675,-994,31425,8025,N,2400,Y,0.68,24134,24155.5,3.7,3.65,3.5,93225,-71.95,44400,40950,Y,59925,N,-0.21,-15.3,-14.85,-15.1,63150,-107.9,35775,-2325,Y,53100,Y,-0.78,27.6,20.6,20.8,-2610,-2930.8,12150,14550,N,-5970,N,5.49
22-04-2025 10:00,16.8,15.3,16.3,36825,-933.9,24375,36675,Y,-5475,Y,1.43,24153.2,24166.6,5.95,6,6.1,25425,-78.85,45300,179400,Y,-41025,Y,0.04,-8.9,-9.15,-9.1,-12900,-102,37725,-32925,Y,108150,Y,-1.1,15.4,19.2,14,4260,-2484.2,11190,-180,YES,-9180,Y,7.08
22-04-2025 10:05,14.1,16.4,14.7,28425,-845.1,28875,38175,N,-15525,Y,3.11,24168.6,24182.8,8.2,8.1,8.2,-188025,-74.3,41325,166725,N,-118800,Y,0.69,-8.65,-8.6,-8.75,30075,-89.65,38700,21750,YES,65025,N,-2.19,48,51.8,49,16650,-1878.8,13800,9330,N,-7260,N,12.09
22-04-2025 10:10,6.4,-0.8,2.3,-2250,-852.3,34350,4050,N,11550,YES,2.56,24182.8,24189.2,0.7,0.25,0.35,-52650,-80.65,43425,-72975,YES,-26625,YES,0.84,-1.2,-0.35,-0.4,92700,-85.7,38175,-2325,Y,-4275,YES,-2.03,5.8,7.8,9,-2850,-2223,12570,11340,N,-2460,N,10.27
22-04-2025 10:15,4.1,3,4.1,18600,-803.2,32025,8775,N,14475,N,1.91,24187.9,24191.8,1.75,1.55,1.55,-133425,-90.35,51750,61875,Y,65625,YES,0.64,-3.15,-3.1,-3.15,27750,-87.85,37650,-4200,Y,70650,Y,-1.34,89.2,76.6,84.8,-15210,-2372.8,16230,-750,YES,-180,N,20.35
22-04-2025 10:20,6.4,2.3,2.4,-21900,-846.4,27975,-6450,YES,-5400,Y,1.18,24188,24190.3,2.3,2.65,2.6,25275,-83.55,47550,5611350,Y,-135000,Y,0.49,0.4,0.45,0.5,-36975,-94.6,42900,2441775,YES,11475,N,-1.39,110.2,115,106.4,9360,-3152,15900,-10170,YES,-300,Y,24.4
