last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
21-04-2025 09:15,23960,183600,118500,259.9,1581450,77400,99.5,1468200,174600
21-04-2025 09:16,23960.1,198975,105975,262.65,1576125,66225,101.2,3566475,183525
21-04-2025 09:16,23968.5,204675,115800,264.45,1566900,68400,100.05,3705075,178500
21-04-2025 09:16,23959,188775,124950,259.15,1562775,77475,101.85,3725325,188400
21-04-2025 09:16,23958.7,190875,120150,262.05,1559925,79050,100.35,3723975,201450
21-04-2025 09:16,23959.8,198225,122625,263.8,1564425,74325,102.65,3733500,207900
21-04-2025 09:16,23960,209625,125550,261.8,1566450,79725,102.75,3743775,206700
21-04-2025 09:17,23964,210900,124425,266.65,1565700,82275,100.35,3740100,209775
21-04-2025 09:17,23960.7,208275,123825,264.05,1565325,78675,103.65,3768225,216525
21-04-2025 09:17,23945,200700,134625,257.65,1559250,72450,110,3782025,205200
21-04-2025 09:17,23959.6,202725,136275,261.05,1561575,74100,105.85,3784200,183000
21-04-2025 09:17,23960,213675,139425,262.05,1563000,73425,105.1,3781500,192450
21-04-2025 09:17,23960,205125,140100,260.35,1561575,74100,103.1,3786450,196125
21-04-2025 09:18,23954.2,195000,144600,257.9,1560900,76500,108,3795225,194700
21-04-2025 09:18,23944.4,207825,149700,255.6,1558950,77175,108.75,3792675,199350
21-04-2025 09:18,23951.2,208650,148800,257.4,1555050,77700,108.65,3797700,203625
21-04-2025 09:18,23942,198750,153825,253,1553850,78375,110.5,3840450,206850
21-04-2025 09:18,23939.9,200175,150000,251.5,1555725,78525,109.7,3853125,211650
21-04-2025 09:18,23937,205500,153300,248.3,1556925,81375,109.8,3857475,219000
21-04-2025 09:19,23938.5,199875,158775,246.4,1554825,83925,111.15,3861975,208125
21-04-2025 09:19,23938.8,192000,154800,246,1561800,83175,110.85,3869400,201300
21-04-2025 09:19,23944,210375,145875,254.5,1563675,80625,109.2,3868125,206925
21-04-2025 09:19,23944.8,220875,156525,253.55,1563450,76575,107.25,3874275,213675
21-04-2025 09:19,23940,213675,152700,251.7,1565175,80550,110,3879825,217950
21-04-2025 09:19,23936.8,214125,155325,249,1564875,82275,110.15,3885150,210825
21-04-2025 09:20,23945,229575,159600,256.6,347775,82425,106.35,3577125,240075
21-04-2025 09:20,23950,235800,156000,256.55,349950,87300,102.7,3570675,238050
21-04-2025 09:20,23943.2,219225,156300,250.4,349275,94800,108.25,3546075,226575
21-04-2025 09:20,23931.2,219075,158325,244.25,349575,93150,113.9,3557025,216600
21-04-2025 09:20,23932,220200,161325,247.1,346425,93075,112,3556950,219225
21-04-2025 09:20,23930,211800,161925,244.6,346875,93225,114.85,3558150,226050
21-04-2025 09:21,23918.2,198750,162225,234.7,343950,101100,119.85,3559200,201150
21-04-2025 09:21,23914.2,201525,163725,237.95,330450,104100,119.3,3568575,200325
