last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
03-04-2025 13:40,-6.1,-9.15,-7,179475,-331.55,26400,-3450,YES,-2550,Y,0.12,23360.1,23354,-6.3,-6.2,-6.15,90300,-52.4,58575,-284475,YES,87525,N,-0.14,0.5,0.45,0.45,2691900,-18.5,114150,388950,N,49500,Y,-0.19,1.95,9.25,-1.15,49710,-1818.15,12990,2010,YES,7470,YES,5.68,51800,51801.95
03-04-2025 13:45,8.75,11.65,8.7,91425,-133.75,26475,4800,N,-3525,Y,0.17,23354,23362.75,4.3,3.9,3.9,111300,-52.8,64875,50100,Y,-31950,Y,-0.12,-0.75,-0.8,-0.8,6197175,-18.9,126150,-1024275,Y,676275,Y,-0.19,40.9,49.65,48.9,-320280,-2390.5,11730,4530,N,-3840,Y,12.21,51800,51840.9
03-04-2025 13:50,-5.05,-6.85,-4.9,13500,-291.9,20625,5625,N,600,N,0.11,23362.55,23357.5,-1.85,-1.85,-1.85,169125,-51.95,63000,22875,N,46875,YES,-0.09,0.2,0.2,0.2,8860125,-18.15,123675,398850,YES,-281850,YES,-0.12,-25,-20.85,-22,-30390,-1848.4,13140,3240,N,6150,N,4.86,51845,51820
03-04-2025 13:55,-0.8,-2.7,-1.9,-5100,-269.35,20250,-3825,YES,-6600,Y,0.03,23355.8,23355,0.5,-0.35,-0.3,39150,-51.9,68925,19950,N,675,Y,-0.07,-0.25,-0.2,-0.2,14127975,-19.45,131925,-567000,Y,437775,Y,-0.11,7.05,-11.95,-13,-18780,-1804.3,9540,9300,N,960,Y,1.74,51822.6,51829.65
03-04-2025 14:00,10.15,6,8,33225,-475.8,22950,5475,N,-2550,N,0.09,23353,23363.15,0.35,0.35,0.3,65700,-57,66225,74775,Y,-22200,Y,-0.11,-0.1,-0.1,-0.1,13816725,-19.8,139950,296850,YES,-774900,YES,-0.21,25.35,40.95,27.9,-53040,-1180.05,12480,450,YES,-7320,Y,2.58,51829.65,51855
03-04-2025 14:05,1.05,1,-2.3,-150,-569.9,23325,-1050,YES,-150,N,0.07,23359,23360.05,-0.25,0,-0.05,-48000,-51.85,70200,-248025,YES,14250,YES,-0.07,-0.3,-0.25,-0.25,7961700,-19,134625,-927225,Y,707100,Y,-0.13,-26.1,-25.8,-26,18000,-1315.4,9300,-2250,YES,2520,N,2.56,51862.75,51836.65
03-04-2025 14:10,-7.85,-7.8,-6.5,19200,-795.3,22050,-8325,YES,2925,N,0.07,23360.05,23352.2,-2,-1.85,-1.85,126975,-48.7,64800,-169275,Y,36750,YES,-0.08,0.3,0.3,0.3,29315175,-19,131475,1023075,YES,-1194900,YES,-0.14,-20.8,-30.95,-18.35,-18090,-1806.35,11250,1200,N,990,Y,1.76,51836.65,51815.85
03-04-2025 14:15,7.8,5.95,4.2,-6225,-511.1,26250,3600,N,-1800,Y,0.04,23352.2,23360,0.7,0.45,0.45,18750,-48.35,71700,183900,Y,-29100,Y,-0.15,-0.5,-0.5,-0.5,2639925,-17.9,131175,-1326900,Y,1136175,Y,-0.19,20.4,24.85,20.45,-34110,-1693.95,11250,-540,YES,-1620,Y,3.14,51814.6,51835
03-04-2025 14:20,2.5,2.5,2.35,88050,-71.05,30375,2025,YES,525,N,0.19,23360,23362.5,-1.35,-1.45,-1.4,224250,-48.4,71850,94950,N,77475,YES,-0.09,-0.5,-0.55,-0.55,15590175,-19.15,132750,-2306850,Y,-269775,YES,-0.32,3.7,15.2,7.65,-7920,-1625.7,8550,-90,N,1320,N,1.19,51836.55,51840.25
03-04-2025 14:25,-3.5,-3.5,-3.55,-50100,-311.5,35175,-3525,YES,-1650,Y,0.22,23362.5,23359,-1.5,-1.5,-1.5,-159375,-46.75,72300,-298275,YES,44025,N,-0.12,0.3,0.35,0.35,14502075,-18.8,153075,1540575,YES,-903975,YES,-0.18,-28.8,-30.15,-28.8,-7830,-1743,9810,-2970,YES,3030,N,1.93,51840.25,51811.45
03-04-2025 14:30,-6.65,-6.65,-6.05,2400,-419.95,33975,-9450,YES,-3900,Y,0.11,23359,23352.35,-5.35,-4.8,-4.75,-238275,-51.4,75600,-332325,YES,-118875,Y,-0.51,0.3,0.25,0.25,5372175,-19.8,130200,383475,N,-113400,Y,-0.49,-20.75,-20.05,-13.1,-5790,-1288.75,11130,-2460,N,1350,Y,2.55,51810.75,51790
03-04-2025 14:35,-3.35,-3.35,-3.65,126750,-223.65,33000,-4575,N,-4650,Y,0.03,23352.35,23349,-2.1,-1.35,-1.35,248100,-44.7,80400,-101400,Y,142050,YES,-0.18,0.15,0.15,0.15,11679150,-18.95,142650,240525,N,-63225,Y,-0.23,15,10,7.35,-6750,-1299.05,9600,-6720,YES,900,Y,1.51,51790,51805
03-04-2025 14:40,-7.85,-7.8,-4.15,58500,-432.5,39225,22800,Y,-2025,N,-0.02,23349,23341.15,0.55,0.45,0.45,-170850,-40.55,73800,-8925,Y,-76650,Y,-0.24,-0.2,-0.2,-0.2,10169175,-18.45,128775,1820100,YES,764250,Y,-0.29,11.15,7.2,11.15,-22470,-1340.8,8580,-5550,N,2700,N,1.34,51805,51816.15
03-04-2025 14:45,-0.15,-0.1,0.1,44025,-382.3,42900,-31125,YES,0,N,-0.13,23341.15,23341,0.25,0.25,0.25,-114075,-41.3,83100,-952500,YES,-112500,Y,-0.27,-0.25,-0.3,-0.3,9641325,-18.4,140700,-872025,Y,-180975,YES,-0.34,-16.15,-15.15,-16.1,-18630,-1568.5,8850,-20100,YES,30,Y,1.21,51816.15,51800
03-04-2025 14:50,-0.8,-0.45,-2.2,-1800,-689.45,26925,5775,Y,3825,N,-0.06,23341,23340.2,-0.5,-0.65,-0.6,-138300,-43.95,81675,-544500,Y,-18375,YES,-0.2,-0.5,-0.45,-0.45,42128100,-19.35,157950,-2995275,Y,890925,Y,-0.32,16.85,21.45,13.55,-9060,-1720.7,7470,1890,Y,7230,N,0.97,51800,51816.85
03-04-2025 14:55,-2.2,-2,-4.75,-52800,-446.35,25350,-6300,YES,1425,Y,-0.1,23340.2,23338,0.15,0.2,0.2,-11025,-39.7,87600,-1786050,YES,-105300,Y,-0.22,-0.1,-0.05,-0.05,57159150,-18,126525,413025,YES,-1146525,YES,-0.33,-2.05,1.25,-1.55,-66270,-1831.65,8400,360,YES,510,Y,1.87,51816.85,51814.8
03-04-2025 15:00,-1,-1,-1.05,-101400,-345.85,27375,-2400,N,1875,N,-0.15,23338,23337,1.05,1.15,1.15,-138675,-44.3,85500,-2346375,YES,-98850,N,-0.44,-0.4,-0.4,-0.4,95850750,-19.4,136425,-772500,Y,-850350,Y,-0.54,1.8,-8.9,0.85,-35460,-1654.15,9990,2430,N,4800,N,1.77,51818,51819.8
03-04-2025 15:05,1.05,1.15,2,-52575,-270.15,28875,-5100,YES,-11400,Y,-0.26,23337.05,23338.1,2.1,2.1,2.15,13275,-42.8,76500,-6249825,YES,-239925,Y,-0.21,-0.1,-0.15,-0.15,476886000,-19,146550,-6863925,Y,2038275,Y,-0.21,-20.8,-19.8,-20.8,134160,-1490.8,10410,-9270,YES,-11460,Y,2.25,51819.8,51799
03-04-2025 15:10,-7,-7.05,-7.95,26775,-338.65,30975,-11400,YES,-6975,N,-0.25,23338.1,23331.1,-0.45,-0.65,-0.6,-5775,-43,80775,-6051225,Y,7425,YES,-0.17,-0.05,-0.05,-0.05,1962226800,-18.7,124950,-11561400,Y,1210200,N,-0.17,1.1,2.8,2.85,19260,-1139.15,12060,-330,N,2310,N,1.87,51800,51801.1
03-04-2025 15:15,-18.95,-19.05,-19,-127725,-165.65,36675,-36750,YES,15750,YES,-0.86,23331.05,23312.1,-3.4,-3.4,-3.5,97200,-39.2,89175,-3698400,Y,-45000,Y,-0.21,-0.05,0,0,1338753225,-17.15,97650,-4551075,YES,-3495900,YES,-0.17,-17.4,-17.4,-17.1,7740,-1432.15,12450,-330,N,-240,Y,2.19,51800,51782.6
03-04-2025 15:20,10.65,10.85,12.95,-80700,-286.8,38625,8100,Y,-25050,Y,-0.9,23312.1,23322.75,1.1,1.05,1.1,-645600,-30.4,81750,-1825500,Y,-238500,Y,-0.16,-0.05,-0.05,-0.05,2076459075,-18.4,152175,-6721050,Y,1307775,Y,-0.18,18.75,20.3,26.1,6510,-1422.8,12330,3660,N,-7560,Y,2.67,51782.6,51801.35
03-04-2025 15:25,0.9,2.8,3.15,93075,-443.55,34275,-77625,YES,-51150,Y,-0.48,23325,23325.9,-0.5,-0.5,-0.5,-107025,-35.05,95325,-20846325,YES,-248025,Y,-0.11,-0.05,0,0,3089993775,-18.4,149100,-12057075,Y,-5471700,YES,-0.09,-4.85,2.35,-6.65,37650,-2544.25,12780,-28470,YES,-29880,Y,3.89,51808,51803.15
