last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
11-04-2025 09:15,25.9,29.1,25.7,90675,-646.8,32475,-4875,N,68400,N,-9.52,22824,22849.9,-12.2,-11.05,-11.1,-2625,-215.25,26325,-22875,N,35625,N,-6.92,-5.25,-5.35,-5.35,-25200,-73.15,18900,96150,N,44550,N,-3.9
11-04-2025 09:20,45.3,39.5,45.2,-164025,-794.9,39300,152625,Y,14625,N,0.76,22849.9,22895.2,24.85,25.3,25.2,-5250,-289.3,39450,123450,Y,-22425,Y,-1.78,-11.35,-10.6,-10.6,43875,-115.65,35400,-51975,Y,52875,N,-3.92
11-04-2025 09:25,-49.05,-45.85,-46,-12975,-1118.45,46275,71550,N,69000,YES,1.91,22895.05,22849.85,-31.8,-32.55,-32.7,-5775,-309.15,36300,96525,N,32250,YES,0.31,17.7,18.85,18.85,32550,-118.25,38025,40500,YES,16725,N,-2.13
11-04-2025 09:30,33.75,35.75,32.2,-75600,-993.75,38550,7575,N,11325,N,0.45,22849.8,22883.55,18.9,20.15,20.25,-4650,-289.5,37050,15075,N,-10200,Y,-0.43,-15.55,-15,-15.25,-12600,-111.25,37125,-31425,Y,46950,Y,-0.89
11-04-2025 09:35,46.75,46.45,47.35,-39975,-1061.9,36900,89400,Y,-1650,Y,9.13,22883.55,22930,42.8,43.5,43.7,-15000,-389.35,36600,-27600,YES,-42600,Y,7.11,-4.7,-5.2,-5.25,-21450,-110.15,39000,40350,YES,32250,N,-2.51
11-04-2025 09:40,3.1,5.5,6.15,-57975,-1031.2,38475,-29175,YES,-16200,Y,6.57,22932.4,22935.5,8.75,8.05,8,6600,-341.2,36450,-10200,N,450,YES,3.66,0.6,0.75,0.8,-5775,-103.35,36900,-17325,Y,15900,N,-1.22
11-04-2025 09:45,29.5,25.65,31,-45375,-880.45,35400,106950,Y,-28425,Y,5.47,22935.5,22965,16.9,16.15,16.55,1200,-329.45,34875,-4575,N,-2925,Y,2.85,-3.05,-3.75,-3.6,24900,-101.75,36825,-51000,Y,8100,N,-1.09
11-04-2025 09:50,-11.55,-11.95,-13.15,59100,-1090.1,34875,40350,N,24750,YES,3.48,22964.45,22952.9,-8.65,-6.85,-6.7,7725,-338.4,32625,-13650,YES,7200,N,2.03,1.95,2.7,2.65,27225,-98.35,35850,9525,YES,21225,N,-0.65
11-04-2025 09:55,-32.45,-33.45,-32.9,51150,-899.9,38400,2625,YES,21075,N,3.51,22949.45,22920,-19.35,-20.05,-19.9,7875,-359.05,33900,-1725,N,-675,Y,1.95,7.9,8.1,8.1,1875,-105.85,39150,13575,N,-20325,YES,-0.7
11-04-2025 10:00,2.55,6.25,5.2,-6675,-747.15,31725,20925,N,8250,N,1.81,22924.75,22927.3,4.95,4.05,4.15,14400,-331.55,35550,4350,N,-750,Y,1.13,-1.45,-1.3,-1.3,29325,-101.9,36900,-1350,Y,19275,Y,-0.44
11-04-2025 10:05,-34.75,-34.2,-32.15,26250,-1024.35,35700,-134925,YES,225,Y,1.33,22927.3,22890.95,-28.35,-26.45,-26.4,-6900,-317.95,34275,-7500,YES,6300,N,0.63,6.5,6.4,6.45,-22275,-112.55,36900,17775,N,-14775,YES,-0.09
11-04-2025 10:10,13.65,11.15,13.65,9900,-1104.75,33975,99675,Y,-14850,Y,0.43,22892,22905.65,3,2.05,1.9,20100,-315.7,36000,2100,N,3150,N,0.4,-7.85,-6.95,-6.9,19275,-116.8,36300,-9150,Y,15675,Y,-0.23
11-04-2025 10:15,-15.65,-12.9,-12.15,28125,-926.85,32250,-9900,YES,35850,YES,0.28,22905.65,22890,-10.95,-11,-11.2,-12225,-299.85,32100,-2700,YES,450,Y,0.16,5.55,5.4,5.45,11100,-106.6,35625,14325,YES,375,YES,-0.14
11-04-2025 10:20,-15,-18.2,-22.2,40200,-853.15,31575,-35475,YES,98025,YES,-0.18,22890,22875,-14.85,-14.45,-14.55,10650,-295.25,33450,-1425,N,-4575,Y,-0.32,3.55,4.6,4.8,42375,-117.8,40350,8175,N,-25575,YES,0.06
11-04-2025 10:25,6.7,6.7,6.95,-32925,-774.85,26850,-3000,Y,-7050,Y,-0.12,22873.3,22880,2.8,2.4,2.35,2175,-258.7,30150,8100,N,3375,N,-0.19,1.1,0.7,0.65,15825,-108.7,36975,32475,YES,6975,Y,0.07
11-04-2025 10:30,5.6,7,7.9,26550,-1023.3,32175,-64425,YES,-11625,Y,0.32,22881.4,22888.5,-0.6,-0.05,-0.05,10425,-302,36600,-5100,YES,-3450,Y,0.02,-4.55,-4.9,-4.85,-16875,-108.5,38325,-20700,Y,-3825,YES,-0.29
11-04-2025 10:35,-64.1,-63.9,-63.75,105000,-1212.45,35625,-36300,Y,-111600,Y,-3.6,22888.5,22824.4,-44.5,-43.1,-42.45,-5175,-303.5,39525,-5925,YES,9375,N,-2.7,21.35,20.4,20.45,-3750,-123.9,39075,-5850,N,-86100,YES,1.8
11-04-2025 10:40,45.05,50,45.7,55350,-1094.05,36675,53100,Y,13950,YES,-1.01,22824.95,22870,23.75,23.25,23.4,-18600,-265.65,37800,-7200,YES,-900,Y,-1.95,-20.85,-21.35,-21.35,-18750,-117.45,36675,-12600,Y,21975,Y,0.43
11-04-2025 10:45,0.7,-4,0.6,9150,-912.55,36300,-2475,YES,-5475,Y,-0.48,22869.2,22869.6,0,0.85,0.8,12300,-284.5,35100,5175,N,2100,N,-1,-2.75,-2.3,-2.25,750,-108.3,40275,6825,N,7725,N,-0.12
11-04-2025 10:50,-8.6,-6.2,-9.25,-43875,-900.3,28200,18825,Y,4125,N,-0.18,22869.6,22862,0.5,-0.55,-0.55,3450,-274.05,31650,6000,N,9600,N,-0.46,-1,0.6,0.6,14925,-111.8,36075,-5325,Y,6675,N,-0.12
11-04-2025 10:55,26,27.6,26.6,-28875,-786.65,36600,-13050,YES,10950,N,0.02,22866.95,22892,11.65,9.95,10.45,-2625,-296.05,33675,-3300,YES,-2625,Y,-0.6,-7.5,-7.7,-7.8,-10350,-102.55,37500,-8175,Y,12975,N,-0.54
