last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
02-04-2025 09:15,1.35,1.8,1.1,41625,-728,31125,-52050,N,100350,N,6.45,23335.45,23336.8,3.25,2.9,2.9,-12975,-44.35,32925,529275,N,312900,N,3.67,3.15,3.85,3.95,17250,-68.9,27525,237675,N,53775,N,-4.31,71.15,62.75,51.9,6240,-2997.15,13350,240,N,16470,N,11.14
02-04-2025 09:20,-18.15,-20.95,-20.85,30075,-1214.15,38400,16425,Y,22500,N,-9.9,23336.8,23318.65,-4.9,-5.35,-5.4,-13500,-49.4,44025,110250,N,235500,N,-1.92,17.1,19.15,19.2,-1425,-130.95,43575,-851475,Y,125925,Y,10.53,-57.85,-64.75,-62,-5910,-3428.45,13200,13920,N,9780,N,-9.57
02-04-2025 09:25,61.75,58.45,60,-28800,-1098.2,34650,30375,N,-68025,Y,8.8,23318.65,23380.4,20.5,19.65,19.8,54300,-63.95,46125,121125,N,-232350,Y,4.4,-43.35,-42.45,-42.5,300,-112.65,44625,375,YES,130425,N,-7.72,162,164.15,160.95,-105900,-2042.55,13620,8970,N,-12150,Y,23.11
02-04-2025 09:30,34.9,34.15,34.45,-53700,-904,40275,38775,N,26925,YES,15.8,23377.15,23412.05,16.3,15.75,15.8,-31800,-75.1,55500,356400,Y,72225,YES,8.15,-19.6,-18.9,-18.9,57675,-82.7,40050,188775,YES,232350,Y,-13.11,83.7,77.7,79,-49230,-2020.25,16440,5250,N,15180,YES,51.3
02-04-2025 09:35,-14,-11.7,-12.75,-69450,-848.35,34050,96225,Y,-75300,Y,7.89,23414.85,23400.85,-4.65,-4.95,-4.9,64125,-78.9,49875,-154425,YES,239775,YES,3.9,6.2,6.75,6.65,41850,-82.75,42975,211800,YES,143775,N,-9.09,-33.05,-21.45,-23,-4560,-2090.6,13500,240,YES,3540,N,11.69
02-04-2025 09:40,-36.65,-37.35,-39.95,-31650,-931.7,32400,-41475,YES,36000,YES,3.04,23401.65,23365,-20.55,-21.1,-21,-98325,-80.7,52200,-530400,YES,226425,N,0.99,18.85,20.15,20.2,47325,-90.55,55125,266550,YES,-202650,YES,-3.59,-65.1,-60.15,-56.25,11520,-2601.1,12270,12300,N,-2100,Y,7.17
02-04-2025 09:45,-26,-21.25,-21.85,23025,-1328.4,35025,27825,Y,26325,N,-2.53,23365,23339,-13.8,-13.3,-13.3,-8775,-56.75,48675,334125,Y,223575,N,-2.82,20.8,21.05,21.05,-22125,-111.25,40800,-204525,Y,-16875,Y,3.5,-105.5,-109.2,-119.85,-26790,-2792.15,14010,-6750,YES,24360,YES,-9.5
02-04-2025 09:50,2.95,5.15,4.55,-12075,-996,39975,-62850,YES,10350,N,-2.77,23340,23342.95,-2.55,-2.3,-2.3,-52275,-51.75,52950,83550,N,30825,N,-1.97,-3,-3.95,-3.85,-39450,-110.25,41100,-203100,N,6300,Y,2.44,-27.45,-24.45,-17.3,63450,-2046.3,13440,-2010,N,9240,N,-5.79
02-04-2025 09:55,39.05,38.3,41.1,-84675,-991.7,34875,-10500,Y,-5550,Y,1.36,23342.9,23381.95,17.35,18.5,18.5,-98550,-63,43875,3375,N,-57750,Y,-0.69,-29.25,-30.2,-30.3,-1350,-96.1,40725,109650,YES,106575,Y,-1.1,113.75,110.15,114.6,390,-2486.95,11520,12270,N,-1980,Y,0.22
02-04-2025 10:00,-21.95,-21.9,-18.1,-24150,-1017.95,41325,36600,Y,-21825,Y,0.16,23381.95,23360,-8.65,-9.3,-9.4,56700,-61.25,50700,78900,Y,281625,YES,-0.73,9.9,10.95,11,-40275,-93.5,44100,98400,N,3300,N,-0.35,-61.15,-61.15,-58.7,-15090,-2497.55,10140,-14970,YES,-900,N,-0.62
