last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
28-04-2025 10:05,32.5,34.8,36,-155625,-1313.9,34875,-45825,YES,-67725,Y,8.8,24357.3,24389.9,28-04-2025 10:05,15.15,15.3,15.4,10875,-87.5,42525,160650,Y,-259950,Y,2.75,28-04-2025 10:05,-24.45,-24.4,-24.5,-39750,-102.85,37350,-8775,YES,51900,N,-8
28-04-2025 10:10,17.1,10.2,12.8,-46725,-1159.8,33075,4650,Y,8400,YES,4.81,24389.9,24407,28-04-2025 10:10,2.75,2.8,2.8,46425,-89.9,41325,43350,N,-5925,YES,2.29,28-04-2025 10:10,-7.5,-7.15,-7.15,-31650,-94.2,41850,65475,YES,58200,N,-7.23
28-04-2025 10:15,3.9,-0.1,-4.8,19050,-1279.4,41250,6675,N,40050,YES,5.25,24401.1,24406.3,28-04-2025 10:15,-1.85,-1.55,-1.5,48750,-85.95,44475,61050,N,221850,YES,1.65,28-04-2025 10:15,0.35,0.15,0.15,-26100,-89.6,41325,113400,YES,65775,N,-7.34
28-04-2025 10:20,-32.3,-27,-25,-5250,-972.2,34125,-32100,YES,20400,N,2.37,24406.3,24374.8,28-04-2025 10:20,-10.7,-10.55,-10.55,73875,-86,45150,-214575,YES,50925,N,0.93,28-04-2025 10:20,13.2,12.95,13.05,-20250,-103.6,38625,10350,N,-53250,YES,-4.58
28-04-2025 10:25,-3.7,-4.8,-4.9,-145425,-1232,46200,-450,Y,-3075,Y,2.59,24374,24375,28-04-2025 10:25,-1.65,-2.2,-2.3,12450,-84.05,44550,41025,Y,88050,YES,0.58,28-04-2025 10:25,2.15,3.35,3.3,-21600,-107,42150,-3300,Y,33150,Y,-2.81
28-04-2025 10:30,12.6,10.7,9.7,-100650,-1246.1,32100,19725,Y,10575,N,1.31,24372.1,24384.7,28-04-2025 10:30,4,4.1,4.15,15000,-81.6,44025,39975,N,52425,N,0.47,28-04-2025 10:30,-5.4,-5.15,-5.2,-4200,-102.7,39600,42975,YES,28050,N,-1.76
28-04-2025 10:35,7.3,10,9.4,-133125,-917.4,33000,13275,N,31875,YES,1.11,24385,24392.3,28-04-2025 10:35,4.65,4.85,4.85,38100,-80.15,46575,78825,Y,-95025,Y,0.39,28-04-2025 10:35,-4,-3.9,-4.05,-50850,-98,37575,-14325,Y,40650,N,-1.08
28-04-2025 10:40,-16.3,-16.3,-17.4,-14475,-959.7,24300,59250,Y,30000,N,0.5,24392,24377,28-04-2025 10:40,-4.25,-3.8,-3.75,-25575,-81,45075,16575,N,89325,YES,0.28,28-04-2025 10:40,9.4,9.35,9.4,-72450,-93.05,38550,40200,YES,-24600,YES,-0.82
28-04-2025 10:45,20.1,21.2,22.4,-21300,-1009,34500,3450,N,-16650,Y,1.29,24377,24395,28-04-2025 10:45,6.75,6.95,6.95,-56625,-81.25,41175,68400,Y,-234525,Y,0.66,28-04-2025 10:45,-10.05,-10.05,-10.1,-18825,-94.95,41175,525,Y,36300,Y,-1.01
28-04-2025 10:50,14.6,19.5,15.1,-144675,-1032.1,28950,-2850,YES,-31275,Y,3.12,24395,24409.2,28-04-2025 10:50,5.55,5.6,5.65,-53475,-81.3,43125,38700,N,-91275,YES,1.06,28-04-2025 10:50,-6.6,-7.75,-7.65,-65250,-79.35,38250,-64050,Y,60075,Y,-2.06
28-04-2025 10:55,6.5,7.7,6.5,-40425,-982.8,27750,77175,Y,13050,YES,0.97,24405.5,24410.1,28-04-2025 10:55,1.35,1.15,1.1,-133425,-84.85,39750,17025,N,128625,YES,0.59,28-04-2025 10:55,-4.45,-4.45,-4.45,-9825,-83.6,39225,20400,YES,74925,N,-1.14
28-04-2025 11:00,-7.1,-9.6,-8.9,-39150,-1014.3,36150,6000,N,7950,N,1.39,24410.1,24402.4,28-04-2025 11:00,-4.35,-4.25,-4.4,9225,-84.7,40275,-79725,YES,146025,N,0.45,28-04-2025 11:00,2.5,2.25,2.25,19800,-87.25,42450,65250,YES,43800,N,-1.08
28-04-2025 11:05,12.6,9.8,9,-29550,-807,27300,-9450,YES,24300,N,0.87,24402.4,24414,28-04-2025 11:05,2.15,1.95,2,-8400,-84.5,43350,-14325,Y,13800,N,0.53,28-04-2025 11:05,-4.9,-4.85,-4.85,-9300,-93.6,43125,-28875,Y,17025,N,-1.64
28-04-2025 11:10,-40.2,-42.4,-44.2,-18375,-1027.8,30975,-6750,N,-2025,Y,1.46,24410,24371,28-04-2025 11:10,-19,-19.45,-19.45,-14550,-80.95,44475,-272925,YES,69075,YES,0.2,28-04-2025 11:10,18.45,18.6,18.7,-20925,-99.35,45825,11475,YES,-172500,YES,-1.28
28-04-2025 11:15,-21,-18,-15.9,-3600,-1177.6,34200,-6450,N,10050,N,0.82,24371,24353,28-04-2025 11:15,-7.1,-7.2,-7.2,10350,-66.05,40050,-58200,Y,123225,YES,-0.29,28-04-2025 11:15,11.75,12.25,12.2,-23925,-105.55,37350,-1350,Y,-116625,Y,0.26
28-04-2025 11:20,-0.4,-0.4,-0.8,-33825,-1194.4,27825,-32250,YES,-300,Y,0.5,24350.5,24354.8,28-04-2025 11:20,-1.65,-1.25,-1.3,-223050,-71.55,45150,28125,Y,114900,N,-0.14,28-04-2025 11:20,1.85,1.9,1.85,27075,-105.65,38475,-19500,Y,21900,Y,-0.26
28-04-2025 11:25,30.2,32,28.4,-8400,-901.1,28875,-6975,Y,-450,Y,0.34,24354.8,24385,28-04-2025 11:25,10.7,10.75,10.8,-20625,-72.9,48150,388500,Y,-53625,Y,-0.08,28-04-2025 11:25,-21.65,-21.45,-21.5,-8325,-94.1,34275,-43425,Y,98625,Y,-0.24
28-04-2025 11:30,10,8.8,13.3,-21975,-806.2,30525,32025,Y,1425,N,0.66,24385,24392.8,28-04-2025 11:30,6.6,6.05,6,-30075,-76.4,40875,54450,N,-5250,YES,0.11,28-04-2025 11:30,-6.2,-5.8,-5.85,-38925,-84.15,39225,67800,YES,60300,N,-0.69
28-04-2025 11:35,12.2,9.9,6.8,-57675,-1111,26025,975,YES,-13875,Y,0.99,24392.8,24403.2,28-04-2025 11:35,5.8,5.4,5.5,47250,-83.6,38625,-137475,YES,-225,N,0.31,28-04-2025 11:35,-5.8,-5.7,-5.65,-24225,-85.25,40500,130575,YES,52425,N,-0.85
28-04-2025 11:40,11.1,11.2,7,-721350,-1084.2,28200,-6825,YES,-10350,N,1.44,24403.2,24415.4,28-04-2025 11:40,7.2,6.7,6.7,-24900,-82.05,46350,27900,Y,-253425,Y,0.54,28-04-2025 11:40,-5.4,-5.25,-5.2,-39300,-82,45000,43725,N,71775,N,-1.27
28-04-2025 11:45,-5.4,-6.9,-8,-639225,-945,39525,2625,N,-5775,N,1.33,24415.4,24410,28-04-2025 11:45,-2.5,-2.55,-2.6,42525,-86.2,39225,-104625,YES,-149175,YES,0.67,28-04-2025 11:45,4.8,4.6,4.7,-16875,-83.45,46125,-18675,Y,41925,N,-1.26
28-04-2025 11:50,-5,-5.5,-1.3,-144825,-834.9,28725,-12000,YES,3675,N,0.93,24410,24405.2,28-04-2025 11:50,-3.2,-3.25,-3.1,-44925,-85.95,42225,2550,Y,311850,YES,0.51,28-04-2025 11:50,4,3.9,3.95,-26250,-80.5,44775,42900,YES,45075,N,-0.86
28-04-2025 11:55,5.5,4,0.4,-98550,-840.4,30150,-1800,N,37800,YES,0.56,24405.2,24412,28-04-2025 11:55,5.2,5.25,5.35,112500,-89,40125,45225,Y,18900,N,0.29,28-04-2025 11:55,-3.85,-3.9,-3.95,25350,-84.4,42600,-20025,Y,64500,N,-0.74
28-04-2025 12:00,-9.9,-7.7,-9,-84975,-593.2,26400,-7725,YES,12000,N,1.33,24412,24405,28-04-2025 12:00,-5.2,-5.75,-5.75,-75450,-87.25,43350,-74475,YES,53550,YES,0.43,28-04-2025 12:00,4.75,4.65,4.8,34275,-85.55,45450,72825,YES,-58650,YES,-0.85
28-04-2025 12:05,-6.1,-5.3,0,-48600,-984,31875,-75,N,450,Y,2.97,24405,24401.3,28-04-2025 12:05,-0.05,0.3,0.4,-83700,-89.75,43800,9075,Y,18600,N,0.35,28-04-2025 12:05,0.2,-0.2,-0.15,-3975,-80.5,39975,8175,N,-17925,Y,-0.68
28-04-2025 12:10,12.2,12.1,15,-42525,-716.4,23250,21225,Y,-2925,Y,0.8,24402,24416,28-04-2025 12:10,5.2,5.2,5.2,-281775,-80.15,42075,115575,Y,-15150,Y,0.3,28-04-2025 12:10,-7.2,-7.35,-7.4,34575,-71.55,39150,3900,N,120150,Y,-0.62
28-04-2025 12:15,44,44,43.4,-343725,-613.8,37575,20550,N,-114600,Y,6.92,24416,24462.8,28-04-2025 12:15,27.1,27,27.1,-30900,-97.05,40425,2100,YES,-829275,Y,2.16,28-04-2025 12:15,-17.35,-17.55,-17.55,59775,-71.45,39975,-216675,Y,248325,Y,-2.53
28-04-2025 12:20,-11.1,-7.7,-5.5,-46500,-845.8,28200,25500,N,25950,YES,1.79,24463.1,24452,28-04-2025 12:20,-3.3,-3.8,-3.8,32100,-110.45,42300,8325,N,183900,YES,1.01,28-04-2025 12:20,3.6,3.45,3.45,-58875,-69.5,44550,169575,YES,63075,N,-1.28
28-04-2025 12:25,17.1,14.7,11,-123900,-785.8,32025,-2025,YES,-21900,Y,1.41,24451.1,24470,28-04-2025 12:25,13,12.5,12.55,-43875,-105.4,49350,59250,Y,-285075,Y,1.16,28-04-2025 12:25,-4.3,-4.15,-4.25,-78075,-70.7,48675,-60825,Y,73425,N,-1.13
28-04-2025 12:30,-2.2,-1.6,3,159675,-595.2,33600,15150,N,-7725,N,2.02,24470,24470.2,28-04-2025 12:30,-0.4,-0.35,-0.5,-38700,-107.9,42150,-66825,YES,67950,YES,0.81,28-04-2025 12:30,-0.5,-0.6,-0.55,-16575,-62.6,46575,62025,YES,102000,Y,-0.97
28-04-2025 12:35,-1.4,-5.2,-4,-212775,-884.8,30150,375,YES,18225,YES,1.31,24470.2,24465.3,28-04-2025 12:35,-3.3,-3.05,-3.05,72600,-114.2,40950,-67200,YES,42000,N,0.66,28-04-2025 12:35,2.6,2.8,2.75,-105825,-63.55,46050,-4275,Y,-34350,YES,-0.75
28-04-2025 12:40,-0.6,-0.8,0.5,-51975,-831.9,27150,-2325,YES,-6825,Y,1.12,24465.3,24469,28-04-2025 12:40,-1.75,-1.55,-1.5,-14100,-104.35,40500,-52125,N,33375,N,0.56,28-04-2025 12:40,-2.05,-2.2,-2.1,-63825,-64.9,44250,-14400,Y,40650,Y,-0.86
28-04-2025 12:45,-2.8,2.2,1,-96375,-1060.2,30900,225,N,-750,N,0.81,24469,24466.2,28-04-2025 12:45,-0.25,-0.45,-0.35,-99450,-101.85,41550,30000,Y,7800,N,0.4,28-04-2025 12:45,-1.65,-1.4,-1.25,86850,-65.95,48375,-53175,Y,126150,Y,-0.91
28-04-2025 12:50,-6.6,-6.5,-4,-286650,-509.9,24450,-5025,YES,105225,YES,0.67,24466.7,24460.2,28-04-2025 12:50,-3.65,-3.2,-3.15,-41850,-106.9,43425,-82650,YES,26700,N,0.38,28-04-2025 12:50,2.6,2.65,2.65,-32775,-67.95,45450,92925,YES,-74625,YES,-0.52
28-04-2025 12:55,19.8,14.9,15,-80775,-570.4,31950,7275,N,-21225,Y,2.09,24460.2,24480,28-04-2025 12:55,9.8,9.75,9.75,19350,-110.85,40725,18375,Y,-198900,Y,0.75,28-04-2025 12:55,-4.95,-5,-4.95,-132525,-66.9,51225,-67500,Y,24600,Y,-1.06
28-04-2025 13:00,-11.6,-11.7,-11.4,-181125,-593.8,28950,3750,N,11250,YES,1.28,24474.6,24463,28-04-2025 13:00,-8.45,-8.1,-8.15,14325,-112.9,43725,-31350,YES,105825,YES,0.5,28-04-2025 13:00,6.5,6.25,6.25,-107400,-66.55,50925,53475,YES,-29325,YES,-0.75
28-04-2025 13:05,0.8,2.4,-1.2,-93225,-1146.8,32025,13875,N,-10125,Y,1.54,24463,24459.4,28-04-2025 13:05,0.55,0.8,0.75,-150,-108,44400,57225,Y,34875,N,0.49,28-04-2025 13:05,-2.1,-1.95,-2,-62775,-74.55,47625,-72675,Y,28725,Y,-1.11
28-04-2025 13:10,-1.2,-2.3,-3.8,-18375,-926.4,27675,3000,N,11700,YES,0.64,24459.4,24458.2,28-04-2025 13:10,-2.8,-2.55,-2.45,-65325,-105.05,42600,21150,N,88575,YES,0.51,28-04-2025 13:10,1.25,1.1,1.1,26100,-70.15,43950,85275,YES,18450,N,-0.76
28-04-2025 13:15,-7,-6.9,-3.1,173400,-748.8,29250,8250,N,-2550,Y,0.88,24458.1,24450,28-04-2025 13:15,-4.15,-4.3,-4.4,-17550,-93.4,39525,-41400,YES,72675,N,0.4,28-04-2025 13:15,4.5,4.6,4.55,105900,-61.85,43575,36375,N,-65475,YES,-0.6
28-04-2025 13:20,14,14.2,12.1,-8400,-1029.1,26850,5400,N,-5775,Y,0.58,24450,24465.2,28-04-2025 13:20,6.5,6.45,6.4,-27000,-96.2,37200,49275,Y,-34200,Y,0.32,28-04-2025 13:20,-6.05,-6.25,-6.25,25950,-68.25,42825,-33300,Y,88050,Y,-0.67
28-04-2025 13:25,1.7,2,1.8,-48600,-908.5,23400,4800,N,4200,N,0.46,24465.2,24466.9,28-04-2025 13:25,0.55,0.05,0.05,2700,-109.5,40200,-15525,YES,4725,YES,0.21,28-04-2025 13:25,-1.9,-1.5,-1.5,75525,-72.65,46500,54225,YES,132525,Y,-0.44
28-04-2025 13:30,3,1,2.5,-25500,-765.9,21975,72075,Y,-150,Y,0.42,24466,24469.2,28-04-2025 13:30,2.4,1.55,1.7,-20925,-104.75,39300,50850,Y,750,Y,0.27,28-04-2025 13:30,-1.95,-1.6,-1.5,-38625,-71.05,48375,7425,N,41475,N,-0.57
28-04-2025 13:35,-8.8,-4.7,-4.2,-31725,-1003.1,28275,-1650,YES,-7875,Y,0.71,24469.2,24465,28-04-2025 13:35,-2.9,-2.7,-2.6,-11850,-104.15,37800,-192975,YES,-96675,Y,0.52,28-04-2025 13:35,-0.15,0.05,0.1,13950,-69.2,49425,-235500,Y,26400,N,-1.22
28-04-2025 13:40,4.5,9.2,5.5,-82050,-859.5,20475,6075,N,975,N,0.26,24465,24470,28-04-2025 13:40,2.15,2.1,2.1,-53850,-102.25,41175,91500,Y,25125,YES,0.18,28-04-2025 13:40,-3.6,-3.6,-3.65,-4425,-60.75,49050,76500,YES,106050,Y,-0.51
28-04-2025 13:45,7.5,2.5,7.6,17625,-964.7,25425,-6300,YES,8100,N,0.63,24470,24477.3,28-04-2025 13:45,4.3,4.1,4.3,-89100,-109.4,40200,53325,N,-22425,Y,0.31,28-04-2025 13:45,0.2,0.3,0.25,-47400,-60.55,52125,63525,N,-31575,YES,-0.49
28-04-2025 13:50,-20.1,-14.8,-19.1,2475,-821.6,23925,-2700,N,-10125,Y,0.44,24477.3,24458.5,28-04-2025 13:50,-10.65,-10.7,-10.75,-42225,-100.05,41850,-58425,YES,112950,YES,0.27,28-04-2025 13:50,7,7.15,7.2,-44250,-63.8,46050,23625,N,-114450,YES,-0.52
28-04-2025 13:55,5.9,4.5,2.8,-16950,-874.7,23475,7050,N,1800,N,0.3,24457.2,24457.5,28-04-2025 13:55,1,0.55,0.55,-33375,-90.8,39375,4275,Y,52950,N,0.2,28-04-2025 13:55,-1.3,-0.95,-0.9,57375,-64.4,42975,225,Y,18150,Y,-0.44
28-04-2025 14:00,6.2,0.1,5,-56175,-920.7,23175,-1275,YES,23025,YES,0.52,24462,24465.6,28-04-2025 14:00,2.75,3.4,3.35,78375,-91,37650,-15675,YES,-91200,Y,0.23,28-04-2025 14:00,-2.1,-2,-2,85125,-58.2,44025,29550,YES,32250,N,-0.37
28-04-2025 14:05,2.1,2.7,0.8,-150,-903.7,21300,300,N,975,Y,0.21,24465.6,24467.7,28-04-2025 14:05,1.35,1.25,1.35,-22650,-101.1,38550,18225,Y,17775,YES,0.16,28-04-2025 14:05,-1,-1,-1.05,54600,-59.15,42525,15525,N,41100,N,-0.36
28-04-2025 14:10,5,6.3,5,-95550,-691,28500,1800,N,-3300,Y,1.22,24470,24475,28-04-2025 14:10,7.1,5.85,5.9,9375,-100.2,36750,22500,N,-98700,Y,0.34,28-04-2025 14:10,-2.4,-2.15,-2.05,99225,-59.55,46425,61425,YES,69075,Y,-0.53
28-04-2025 14:15,-24.6,-24.7,-21.1,-71850,-544,33825,10725,N,11025,N,1.7,24475.1,24450.3,28-04-2025 14:15,-14.95,-14.4,-14.55,27600,-105,40875,-22875,YES,127425,YES,0.31,28-04-2025 14:15,8.65,8.5,8.55,-142125,-64.5,54150,50175,N,-197400,YES,-0.55
28-04-2025 14:20,-14.3,-16.1,-17.9,-145650,-690.1,31425,-5175,YES,-300,Y,1.69,24450.3,24437.1,28-04-2025 14:20,-9.15,-9.2,-9.15,-11475,-96.45,38775,-220800,YES,141150,N,0.29,28-04-2025 14:20,7.9,7.7,7.85,300,-71.2,47250,40800,N,-335175,YES,-0.66
28-04-2025 14:25,-15.6,-15.1,-12.2,-25200,-758.4,36150,-10050,YES,2175,N,2.19,24437.6,24422.6,28-04-2025 14:25,-8.65,-8.85,-8.95,35250,-95.45,41250,-6900,Y,-1200,Y,0.25,28-04-2025 14:25,5.65,6.05,6.1,-39600,-77.25,45000,48375,N,-70275,Y,-0.52
28-04-2025 14:30,0.4,0.3,-1.2,-19950,-699.8,27300,1725,N,-15000,Y,1.25,24422.6,24422.3,28-04-2025 14:30,-0.2,-0.3,-0.25,-71700,-92.75,47925,40425,Y,110400,YES,0.16,28-04-2025 14:30,0.35,0.9,0.9,6975,-71.55,46875,-3900,Y,10875,Y,-0.24
28-04-2025 14:35,-13.3,-14.3,-15.8,-27375,-567.2,30825,-29700,YES,3750,N,0.88,24422.3,24408,28-04-2025 14:35,-6.45,-6.55,-6.55,55275,-91.4,45825,-17850,YES,-3450,Y,0.11,28-04-2025 14:35,5.6,5.85,5.95,20850,-88.3,47625,39825,YES,-224775,YES,-0.16
28-04-2025 14:40,-10.6,-10.5,-4.2,106725,-662.7,36600,20100,Y,-1425,Y,0.57,24406.6,24396.1,28-04-2025 14:40,-5.4,-5.05,-5,-43575,-79.9,43275,31275,Y,62775,YES,-0.05,28-04-2025 14:40,4.5,4.55,4.55,-52500,-88.6,41400,-141900,Y,-49350,Y,0.27
28-04-2025 14:45,7.9,8.9,10,16200,-708.2,32775,17175,N,-2250,Y,0.46,24396.1,24409,28-04-2025 14:45,1.85,2.1,2.05,7050,-81.75,48825,214275,Y,-66000,Y,-0.09,28-04-2025 14:45,-5.65,-5.5,-5.4,-19125,-90.05,42225,-183750,Y,91350,Y,0.14
28-04-2025 14:50,23,26.9,27.7,18375,-1105.9,38175,27000,N,-7500,Y,0.59,24409,24432,28-04-2025 14:50,10.95,11.05,11,-79200,-97.85,44850,-116550,YES,-16575,YES,0.15,28-04-2025 14:50,-14.35,-14,-14.05,20250,-84.4,45150,-45825,YES,-25350,YES,-0.24
28-04-2025 14:55,8.3,8.7,10,47325,-940.5,32625,-1125,YES,-150,N,0.62,24436.6,24446,28-04-2025 14:55,2.2,2.7,2.6,-64875,-95.75,44475,-16500,Y,-24975,Y,0.2,28-04-2025 14:55,-5.85,-6.35,-6.35,22050,-75.85,46650,136425,YES,107325,Y,-0.4
28-04-2025 15:00,4.1,9.4,4,50100,-835.1,32925,-73200,YES,20550,YES,1.2,24446,24451.9,28-04-2025 15:00,4,4.1,4.15,10950,-96.55,43800,-104925,YES,-62025,Y,0.4,28-04-2025 15:00,-3.7,-3.65,-3.65,3675,-63.05,51750,-117525,Y,192525,Y,-0.57
28-04-2025 15:05,-15.1,-12.3,-12.8,-17475,-1103.6,29550,4950,Y,2925,Y,0.86,24451.9,24436.8,28-04-2025 15:05,-6.95,-6.75,-6.85,73500,-91.45,44400,-44325,Y,92400,YES,0.13,28-04-2025 15:05,5.85,5.8,5.85,-248475,-69.95,51000,-15825,YES,-206475,YES,-0.4
28-04-2025 15:10,12,8.6,6.7,-29025,-1309.1,40425,8250,N,39225,YES,0.9,24438,24450,28-04-2025 15:10,2.75,3.35,3.35,-41550,-89.95,52275,-11850,Y,-125475,Y,0.1,28-04-2025 15:10,-2.2,-2.25,-2.4,-108075,-71.9,47775,-18300,Y,-27750,Y,-0.27
28-04-2025 15:15,13.8,14.6,14.8,101700,-813.1,30750,16875,N,-7875,Y,0.82,24445.8,24459.6,28-04-2025 15:15,5.7,6.05,6,-325275,-86.15,45525,-525,N,-84975,YES,0.18,28-04-2025 15:15,-8.3,-8.3,-8.3,102375,-59.7,53175,-52200,Y,-7275,Y,-0.31
28-04-2025 15:20,-10.1,-11.5,-10,545475,-635.9,31800,-57600,YES,-2175,N,1.21,24460,24449.9,28-04-2025 15:20,-10.6,-10.6,-10.6,-110250,-86.2,44925,-199125,YES,-36825,YES,0.14,28-04-2025 15:20,5.15,5.2,5.2,-185025,-62.7,54375,120750,YES,-247425,YES,-0.28
28-04-2025 15:25,5.1,2.2,2.5,478200,-862.9,38250,-103950,YES,-95325,Y,1.86,24448,24453.1,28-04-2025 15:25,3.7,3.1,3.65,-69975,-105.6,45675,-1232850,YES,-287700,Y,0.13,28-04-2025 15:25,-5.85,-6.25,-6.05,-22275,-76.05,47175,-993000,Y,-183675,Y,-0.43
