last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
29-04-2025 09:15,24522.3,256425,243525,91.95,4512450,408225,79.85,1532400,160425
29-04-2025 09:15,24526.4,267750,286125,96.6,4569900,417750,78.8,1527675,164100
29-04-2025 09:15,24530.1,275475,288075,99.35,4642050,375225,76.05,1527300,168450
29-04-2025 09:16,24523.5,271575,305175,90.25,5582025,416100,82.75,3661800,153225
29-04-2025 09:16,24525.5,269025,311700,93.1,5396400,453375,80.15,3785700,168375
29-04-2025 09:16,24527.8,274650,310500,90.85,5478600,518850,80.8,3822675,191250
29-04-2025 09:16,24525.2,277275,319125,90.95,5480700,580425,79.5,3845625,210750
29-04-2025 09:16,24531.9,282975,350700,91.6,5536050,636750,77.25,3841425,218700
29-04-2025 09:16,24527,286425,387825,92.05,5614200,654825,78.2,3860100,241650
29-04-2025 09:17,24530.7,287625,409275,91.2,5597700,704850,78.7,3916050,229125
29-04-2025 09:17,24530,285675,424350,92.55,5632500,732600,77.75,3931650,281700
29-04-2025 09:17,24525,284700,426600,91.55,5678925,749400,76.85,3933225,261075
29-04-2025 09:17,24529.5,285525,426000,92.9,5738775,769800,75.4,3941775,283200
29-04-2025 09:17,24528.9,290775,430350,93.3,5770575,783150,75.8,3905400,290775
29-04-2025 09:17,24530.7,294225,430650,93.9,5808600,800175,73.75,3922425,307200
29-04-2025 09:18,24530.7,294975,436500,92.45,5812575,855150,75.9,3984600,320700
29-04-2025 09:18,24535,298800,438150,92.9,5792550,875625,75.1,4030275,324450
29-04-2025 09:18,24531.4,301800,438600,93.1,6492600,889200,73.95,4420875,342075
29-04-2025 09:18,24535,301875,434475,95.9,6516450,900000,72.85,4436175,357675
29-04-2025 09:18,24545.5,303750,431625,102.1,6544350,749100,71.2,4413825,354600
29-04-2025 09:18,24544,306150,433800,99.6,6577650,579375,71.75,4441950,376200
29-04-2025 09:19,24545,309225,438300,99.55,6575325,637050,71.9,4444575,393300
29-04-2025 09:19,24545.5,313575,432750,101.15,6557400,659775,71.4,4488900,400725
29-04-2025 09:19,24546.7,314250,434325,100.35,6577200,689475,70.25,4466700,413625
29-04-2025 09:19,24549,318000,433050,104.05,6653400,686250,68.45,4390275,419175
29-04-2025 09:19,24547.3,315600,423225,105.35,6699000,594375,67.8,4365450,445275
29-04-2025 09:19,24550,310125,419475,103.35,6694275,669825,66.7,4376325,466275
29-04-2025 09:20,24553.2,315000,423075,104.5,2829075,736950,68.2,4307475,477300
29-04-2025 09:20,24550,318375,430200,102,2875200,751125,68.95,3825000,496800
