last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
21-04-2025 09:15,10.2,11,9.2,-5325,-1223.5,38100,64650,N,10875,N,25.97,23925.8,23936.8,5.75,5.65,5.25,15675,-164.25,36150,2441475,N,155175,N,9.43,-8.45,-8.8,-8.95,-57675,-126.15,38550,2700675,N,88350,N,-19.44
21-04-2025 09:20,13.2,11.9,13.4,-25200,-1208.9,38325,14550,N,-2400,Y,-10.02,23936.8,23950,7.75,8.3,8.1,-7500,-151.45,41325,118425,N,-16200,Y,-5.52,-0.6,-0.4,-0.2,-15450,-134.55,38025,-30675,Y,34950,N,13.29
21-04-2025 09:25,-8.7,-13,-9.2,143925,-1024.1,36150,11025,N,21225,YES,-1.28,23948.4,23939.7,-8.05,-7.65,-7.7,-104625,-147.45,40275,53625,N,163425,YES,-0.27,1.55,1.2,1.15,-7200,-134.5,37875,69675,YES,102000,Y,0.38
21-04-2025 09:30,20.9,27.9,22.4,3375,-955.8,34575,20025,N,-5250,Y,0.86,23939.1,23961.9,10.55,10.35,10.25,-67575,-153,42675,70425,N,29550,N,0.03,-14.4,-14.6,-14.9,14175,-126.6,39375,-300,Y,98550,N,-1.8
21-04-2025 09:35,40.2,39.9,39,-127500,-928.1,36600,18750,N,-15225,Y,8.58,23959.9,24001,24.4,24.65,24.7,29100,-176.95,38700,-15450,YES,-186375,Y,5.22,-15.45,-14.95,-15,-3900,-104.6,46200,-53400,Y,37950,N,-4.35
21-04-2025 09:40,21,16.3,21.8,-14100,-990.6,34800,-1500,YES,6000,YES,5.92,24000.3,24021.3,5.25,5.5,5.5,-89700,-166.95,35850,-56025,YES,7500,YES,3.18,-8.75,-9,-9.05,-20100,-90.6,40275,32175,YES,57750,N,-3.86
21-04-2025 09:45,-44.2,-38.2,-39.9,22275,-1119.6,33975,12825,N,20925,N,3.8,24021.3,23977.1,-19.85,-20.55,-20.8,-11400,-172.3,39075,15000,Y,54825,YES,1.25,14.75,15.6,15.6,-29700,-101.25,41250,97950,YES,37950,N,-3.01
21-04-2025 09:50,32.6,31.2,28.6,-34050,-921.5,31725,25950,N,22050,N,1.99,23976.4,24011,15.35,15.25,15.25,-10650,-171.85,38925,2550,YES,3375,N,0.97,-14.2,-14.35,-14.35,183750,-106.2,41775,-36525,Y,45750,N,-2.24
21-04-2025 09:55,20.6,23,20.6,-85800,-932.3,25125,23700,N,-13725,Y,5.74,24011,24031.7,11,11.25,11.35,-16275,-164.25,32925,-51225,YES,-47550,Y,2.52,-11.95,-12,-11.95,33300,-71.45,34650,-11625,YES,25725,N,-3.16
21-04-2025 10:00,26.1,22.5,19.2,-14025,-1134.9,28575,-3000,YES,-8625,N,3.91,24031.7,24057.8,13.75,12.75,12.85,-13575,-189.9,37500,7050,Y,-67125,Y,1.98,-8.9,-8.4,-8.4,28200,-74.45,38700,-58500,Y,58650,Y,-3.01
