last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
25-04-2025 10:10,43.8,44,43.2,-16950,-1505,39600,27075,N,5325,N,-11.15,24115,24158.8,25-04-2025 10:10,2.5,2.2,2.25,-199425,-51.55,44700,263100,Y,99525,YES,-1.86,25-04-2025 10:10,-47.7,-45.7,-45.6,-13350,-443.95,35625,32175,YES,1725,YES,5.27
25-04-2025 10:15,5,9.4,11.5,29775,-1457.7,40350,25050,N,-17775,Y,-6.67,24160,24171.2,25-04-2025 10:15,-0.65,-0.6,-0.6,-149325,-49.65,48675,-78750,YES,90900,N,-1.12,25-04-2025 10:15,-6.55,-9.2,-9.7,-10275,-429.2,45375,-25650,Y,12450,N,4.09
25-04-2025 10:20,-11.4,-8.3,-6.2,16200,-2455.8,64950,18450,N,16125,YES,-3.5,24168.4,24150,25-04-2025 10:20,-3.8,-3.55,-3.55,160350,-49.5,47700,-62400,N,55800,N,-1.02,25-04-2025 10:20,6.95,9.6,9.6,5700,-390.6,32325,-30150,Y,750,YES,3.22
25-04-2025 10:25,-46.8,-51.5,-48.8,111825,-1411.7,41175,-76050,YES,2025,Y,-9.5,24150,24070.4,25-04-2025 10:25,-36.5,-36.3,-36.4,-11625,-96.05,32550,-96375,N,21375,N,-5.3,25-04-2025 10:25,40.45,43.25,43.65,4575,-179.2,32400,-13275,N,-93750,N,3.36
25-04-2025 10:30,4.4,6.1,3.6,-17175,-1656.7,37875,51900,Y,-66675,Y,-11.41,24065.9,24070.3,25-04-2025 10:30,0.5,0.7,0.8,-19725,-106.05,37125,59625,Y,53400,YES,-4.83,25-04-2025 10:30,-1,-1.6,-1.75,-15750,-216.35,35475,-22425,Y,16500,Y,2.77
25-04-2025 10:35,30.5,24.1,23.5,33000,-1407,31725,53925,N,24975,YES,-3.27,24069.7,24098.7,25-04-2025 10:35,7.8,8,7.9,4875,-104.9,37875,41625,N,15375,N,-2.56,25-04-2025 10:35,-15.8,-15.2,-15.2,5700,-206.6,35400,5775,YES,20775,N,0.9
25-04-2025 10:40,-3.5,-3.5,-2.8,18375,-1166.4,34125,-3375,YES,-3075,Y,-2.51,24098.7,24097.2,25-04-2025 10:40,-1.8,-2.05,-2.15,-12450,-116.2,42150,-15375,YES,11700,N,-2.48,25-04-2025 10:40,1.4,2.1,2.2,6075,-203.55,45225,-8775,Y,-1650,YES,1.23
25-04-2025 10:45,15,15,11.8,64050,-1100.7,31050,2100,N,900,N,-1.64,24090,24102,25-04-2025 10:45,5.3,4.55,4.45,23925,-106.25,41550,16500,Y,-11025,Y,-1.5,25-04-2025 10:45,-8.8,-8,-8.15,-14925,-187.6,33750,9975,N,9825,N,0.76
25-04-2025 10:50,-24,-27,-29.3,86850,-1470.6,32100,-2400,YES,6075,N,-3.22,24102,24076.9,25-04-2025 10:50,-9.95,-9.25,-9.4,70350,-105.45,39675,-14625,YES,57150,YES,-1.72,25-04-2025 10:50,17.8,16.9,16.95,-11925,-215.6,38925,4050,N,-7875,YES,1.05
25-04-2025 10:55,-3,-3,-3.4,72600,-966,29850,28125,Y,23850,N,-3.02,24076.9,24072,25-04-2025 10:55,-5.65,-5.55,-5.6,-8175,-98.25,43200,32775,Y,2250,Y,-2.36,25-04-2025 10:55,-0.55,0.05,0.1,-12600,-216.55,36750,-11925,Y,6825,N,1.33
25-04-2025 11:00,-40.8,-39.4,-38.3,64275,-1054.5,32100,-45975,YES,-13425,Y,-5.2,24073.7,24032.9,25-04-2025 11:00,-14.15,-14.2,-14.2,-19350,-87.35,45750,-32475,YES,20625,N,-2.81,25-04-2025 11:00,23,23.45,23.7,-17475,-201.75,36750,20775,YES,-49500,YES,1.23
25-04-2025 11:05,26.6,22.1,25.6,24225,-1513.3,34425,6075,Y,106125,YES,-3.06,24033.9,24060.5,25-04-2025 11:05,8.2,7.85,7.85,22725,-89.25,40275,24450,Y,15450,N,-2.28,25-04-2025 11:05,-18.6,-18.9,-18.9,-7800,-215.6,36675,-900,Y,23400,Y,0.76
25-04-2025 11:10,-3,-3.2,-4.4,975,-1155.9,30000,23925,N,-26325,Y,-2.01,24058.2,24056,25-04-2025 11:10,-3.7,-3.45,-3.4,-43650,-91.9,43725,32850,N,21000,N,-2.03,25-04-2025 11:10,0.55,0.3,0.2,4650,-214.45,43125,4200,N,-10125,YES,0.68
25-04-2025 11:15,-29.3,-29.6,-30.5,87975,-934,30600,-13575,YES,-675,YES,-4.84,24060,24026,25-04-2025 11:15,-13.4,-14,-14,-27000,-89.3,43725,-4575,YES,20325,N,-3.06,25-04-2025 11:15,19.75,19.35,19.5,-16575,-229.45,38250,-27825,Y,-24000,YES,1.13
25-04-2025 11:20,4,0.4,0.3,25200,-982.5,35775,25200,Y,18375,N,-4.14,24026,24026.6,25-04-2025 11:20,-2.95,-2.95,-2.9,41700,-84.2,43050,49425,Y,-31200,Y,-2.96,25-04-2025 11:20,-5.4,-5.75,-5.7,-38475,-228.05,39675,-19500,N,11325,Y,1.15
25-04-2025 11:25,10.5,14.5,11.4,30525,-888.7,34275,11400,N,-1800,Y,-2.57,24029.5,24040,25-04-2025 11:25,3,3.2,3.3,-38700,-78.25,38550,16875,N,20025,YES,-1.71,25-04-2025 11:25,-6.75,-7.05,-7,-1875,-219.6,39525,3675,YES,14550,N,0.51
25-04-2025 11:30,-25,-27.9,-27.7,18525,-730.9,30225,-2475,YES,10575,N,-1.51,24040,24015,25-04-2025 11:30,-8.9,-9,-8.9,-14100,-78.45,42750,-37350,YES,46425,YES,-1.43,25-04-2025 11:30,18.5,18.45,18.45,19575,-195.75,46875,1050,Y,-27525,YES,0.58
25-04-2025 11:35,31,26.2,28.8,58725,-779.4,30450,10500,N,70800,YES,-2.02,24015.5,24046.5,25-04-2025 11:35,10.85,10.85,10.9,-10950,-70.3,36825,18675,Y,13575,N,-1.69,25-04-2025 11:35,-14.85,-13.95,-14,9750,-202.8,47250,-18675,Y,17850,Y,0.52
25-04-2025 11:40,-17.4,-21.2,-17,-24000,-996.2,31650,1425,YES,-4275,Y,-1.75,24047,24027.2,25-04-2025 11:40,-6.1,-6.3,-6.3,-54150,-87.2,40050,-750,YES,53325,YES,-1.21,25-04-2025 11:40,12.65,11.95,12.05,-18825,-199.9,41175,12075,YES,-12150,YES,0.47
25-04-2025 11:45,-36.2,-34,-36.3,212475,-1082.2,35250,-48900,YES,13425,N,-5.22,24027.6,23990,25-04-2025 11:45,-9.6,-9.75,-9.6,-42225,-79.3,45450,12375,N,21375,N,-2.45,25-04-2025 11:45,32,32.05,32.15,-11025,-232.15,38850,23325,N,-62175,YES,1.43
25-04-2025 11:50,7.3,3.6,6.6,312225,-975.1,40800,30525,Y,5175,N,-5.58,23990,23998,25-04-2025 11:50,2.15,2.25,2.15,-12675,-71.3,41400,-6750,YES,-16800,Y,-1.62,25-04-2025 11:50,-7.45,-6.35,-6.65,-10650,-245.05,36000,-33150,Y,17625,Y,1.08
25-04-2025 11:55,-5.5,-1.1,-1.2,20250,-1093.6,38175,12150,N,14175,N,-2.44,23998,23998.8,25-04-2025 11:55,0.05,-0.2,-0.15,10950,-74.6,45300,9450,N,22875,YES,-1.04,25-04-2025 11:55,-1.2,-2.2,-2.15,26400,-240.7,36825,-3900,YES,4725,N,0.47
25-04-2025 12:00,6.3,6.2,6.4,87900,-931.4,36900,-600,YES,-9525,Y,-2.32,23998.8,24006.4,25-04-2025 12:00,1,1.2,1.25,-87150,-75.15,51225,-14775,YES,-13050,Y,-1.21,25-04-2025 12:00,-9.35,-9.2,-9.15,-12525,-226,41100,-19950,Y,-825,YES,0.6
25-04-2025 12:05,10.9,10.9,14.9,-92850,-888.1,38325,-31575,YES,-19650,Y,-2.92,24006.4,24022.4,25-04-2025 12:05,4.4,4.15,4.15,-50100,-82.05,45375,-6750,N,-13575,Y,-1.26,25-04-2025 12:05,-10.1,-9.8,-9.75,-30900,-224.1,43875,-3375,N,3225,N,0.5
25-04-2025 12:10,42.2,38.6,39,-55875,-1200.9,38775,4875,Y,-12525,N,-3.5,24017.8,24060,25-04-2025 12:10,13.6,14,14.05,-104625,-84.3,37125,33450,Y,-63825,Y,-1.68,25-04-2025 12:10,-24.75,-24.35,-24.35,-4200,-213.6,44400,-1725,N,-225,YES,0.58
25-04-2025 12:15,9.2,8.5,8.2,-35925,-1344.7,37200,-9300,YES,31350,YES,-2.29,24058.8,24068,25-04-2025 12:15,3.45,3.25,3.3,-29700,-91.75,43350,-6825,YES,-48525,N,-1.3,25-04-2025 12:15,-4.95,-4.5,-4.5,-33450,-212.55,46950,6600,N,-750,YES,0.73
25-04-2025 12:20,-13,-10.7,-8.1,-3300,-1101.3,32550,1425,N,30075,N,-1.33,24068,24055,25-04-2025 12:20,-4.35,-3.9,-3.9,-7125,-91.8,38775,3225,N,45975,YES,-0.73,25-04-2025 12:20,6.3,6.45,6.4,-7800,-199.45,35775,7200,N,5625,N,0.35
25-04-2025 12:25,5,5.4,3.8,-169650,-876.4,30000,4275,N,19050,N,-1.05,24055,24059.2,25-04-2025 12:25,2.8,2.65,2.7,2100,-93.75,40725,12750,N,19275,N,-0.62,25-04-2025 12:25,-4.85,-5.45,-5.5,-14475,-207.9,35625,-1725,Y,1200,YES,0.35
25-04-2025 12:30,0.4,1.8,1.1,-93075,-955.3,29625,27225,Y,25275,N,-1.25,24060,24061.4,25-04-2025 12:30,-0.45,-0.4,-0.35,-33375,-92.85,40950,1200,YES,52950,YES,-0.54,25-04-2025 12:30,2,2.1,2.1,5025,-197.2,38775,10725,N,4575,N,0.29
25-04-2025 12:35,32.5,29.7,31.7,450,-877.6,28275,7500,N,-41100,Y,-1.55,24061.4,24090.5,25-04-2025 12:35,8.95,8.65,8.7,-34950,-103.2,39675,3975,N,-64200,Y,-0.57,25-04-2025 12:35,-24.35,-23.9,-23.95,11400,-188.95,34425,-26325,Y,9300,N,0.37
25-04-2025 12:40,-34.5,-34.5,-34.6,31275,-756.5,33450,-26475,YES,-26250,N,-1.97,24090.6,24059,25-04-2025 12:40,-13.05,-13.25,-13.25,-20625,-97.8,38250,-67200,YES,3150,YES,-0.82,25-04-2025 12:40,23.5,23,23.05,-7275,-190.6,34950,109275,YES,-32775,YES,0.71
25-04-2025 12:45,18.5,18.2,19,-38400,-739.1,31500,-4575,Y,-1950,YES,-0.64,24057.1,24072.8,25-04-2025 12:45,4.3,4.75,4.85,33225,-92.7,41475,12975,Y,48000,YES,-0.41,25-04-2025 12:45,-8.1,-8.25,-8.25,-25950,-191.8,39375,787950,YES,11625,Y,0.31
25-04-2025 12:50,23.7,22.2,20.4,-28200,-645.8,26550,7650,N,-4800,Y,-0.58,24072.8,24096.6,25-04-2025 12:50,5.9,5.75,5.75,-9000,-86.5,39300,25650,N,-40275,Y,-0.37,25-04-2025 12:50,-14.85,-15.95,-15.9,1950,-178.8,37350,327075,N,4050,N,0.25
25-04-2025 12:55,40.9,43.6,47.4,-132525,-1071.5,33450,5775,N,-115050,Y,-1.63,24096.6,24134.3,25-04-2025 12:55,22.55,23.45,23.5,-7275,-106.55,41925,-19050,YES,-195225,Y,-0.17,25-04-2025 12:55,-24.9,-23.7,-23.8,-31575,-177.35,44250,28500,N,27300,Y,0.37
25-04-2025 13:00,10.1,6.9,3,-91425,-1262.2,34050,10800,N,63450,YES,-0.76,24134.3,24142,25-04-2025 13:00,5.35,5.5,5.55,-22575,-108.5,43500,50100,Y,68700,YES,0.33,25-04-2025 13:00,-6.05,-6.35,-6.4,-14625,-144.9,36825,8475,N,44700,N,0.34
25-04-2025 13:05,9.2,9.5,12,-55725,-931.9,34950,13200,N,3375,N,-0.35,24141.9,24151.1,25-04-2025 13:05,4.9,4.25,4.3,-16725,-113.5,39675,18225,N,-18825,Y,0.59,25-04-2025 13:05,-4.5,-4.2,-4.35,-9150,-150.25,38700,26400,N,21825,N,0.14
25-04-2025 13:10,12.6,7.7,9.1,-10875,-882.2,32700,-6300,YES,37050,YES,-0.27,24151.2,24165,25-04-2025 13:10,6.1,7.35,7.3,-37275,-115.7,37650,50700,Y,-14250,N,0.24,25-04-2025 13:10,-3.2,-3,-3.2,975,-149.95,36600,-19200,Y,13125,N,0.2
25-04-2025 13:15,4.6,7.1,4.8,-87600,-942.3,36675,-10650,YES,-16575,Y,-0.12,24165,24169.9,25-04-2025 13:15,6.35,6.3,6.4,-28350,-131,41850,19425,N,24300,YES,0.82,25-04-2025 13:15,-3.15,-2.75,-3,-8550,-147.95,41475,22575,YES,18600,N,0.12
25-04-2025 13:20,-6.9,-6.9,-6,-28725,-983.6,32625,-27000,YES,23250,YES,-0.08,24170,24163,25-04-2025 13:20,-1.45,-1.4,-1.35,19950,-120.55,35625,43575,Y,50475,YES,0.69,25-04-2025 13:20,4.9,5.4,5.4,-6000,-126.9,38550,34950,N,3000,N,0.1
25-04-2025 13:25,-14.4,-14.3,-12.1,-25200,-1074,28950,3300,Y,-4200,Y,-0.22,24163,24150.6,25-04-2025 13:25,-7.6,-7.9,-7.95,-1575,-113.7,41925,-90975,YES,3375,N,0.44,25-04-2025 13:25,3.15,3.7,3.7,-55650,-126,35400,-90975,Y,-9675,YES,0.28
25-04-2025 13:30,42.8,39.3,39,-226275,-770,31125,33675,Y,-81000,Y,0.13,24151.2,24194,25-04-2025 13:30,20.2,19.9,19.9,48825,-131.8,42675,117150,Y,-124275,Y,0.91,25-04-2025 13:30,-17.55,-17.9,-18,-30150,-147.3,38175,-913275,Y,67125,Y,0.04
25-04-2025 13:35,-3.2,-5.2,-0.8,-1650,-891.3,31575,6300,N,5325,YES,0.33,24192.4,24189.2,25-04-2025 13:35,-4.85,-5.55,-5.45,-32700,-136.3,46500,-149250,YES,54750,YES,1.6,25-04-2025 13:35,-0.35,0.35,0.25,6300,-132.05,47925,27375,YES,34050,N,-0.18
25-04-2025 13:40,20.7,19.4,16,19725,-1039.5,39225,10800,N,8850,N,0.16,24189.2,24210,25-04-2025 13:40,9.1,9.15,9.15,-45225,-141.8,46650,112950,Y,7800,N,0.74,25-04-2025 13:40,-4,-2.7,-2.85,-14025,-135.3,45600,46650,N,44925,N,-0.06
25-04-2025 13:45,31.2,31.9,31.5,-43650,-776.5,40350,34050,Y,-54300,Y,0.56,24208.8,24237.9,25-04-2025 13:45,14.95,7.55,7.45,-19200,-140.4,39600,27825,N,-17850,Y,1.17,25-04-2025 13:45,-17.6,-10.9,-11.15,-18825,-121.25,45525,-4725,Y,47700,N,-0.22
25-04-2025 13:50,10.7,8.6,9.9,-158025,-1106.2,37575,92625,Y,-62775,Y,1.5,24238.8,24253.1,25-04-2025 13:50,7.85,6.45,6.4,24375,-146.45,41325,-38100,YES,62700,YES,2.6,25-04-2025 13:50,-2,-1.65,-1.65,-33750,-116.2,41100,42675,YES,23025,N,-0.83
25-04-2025 13:55,31.9,27.2,24.2,-59625,-893.6,35250,-4275,YES,-33525,YES,1.69,24246.5,24275.2,25-04-2025 13:55,11.55,11.65,11.55,-18975,-156.6,42000,-40575,YES,-61575,Y,2.23,25-04-2025 13:55,-11.45,-12,-12,6825,-106.55,41250,19950,N,28575,N,-0.85
25-04-2025 14:00,-27,-27.3,-27,108600,-894.7,34350,-6150,YES,34050,YES,1.37,24274.9,24247.9,25-04-2025 14:00,-12.25,-12.7,-12.75,-25200,-161.8,45225,-57525,YES,90000,YES,1.51,25-04-2025 14:00,7.95,8,8.05,-22725,-116.85,41550,18000,N,-45600,YES,-0.81
25-04-2025 14:05,-61,-59.3,-58.1,14100,-1206.8,35175,-22650,YES,109725,YES,0.7,24251.1,24190.1,25-04-2025 14:05,-40.75,-40.15,-40.15,-8025,-150.6,44325,-108675,YES,30300,N,0.98,25-04-2025 14:05,24.7,24.3,24.35,-83400,-139.35,39300,74175,YES,1650,Y,-0.73
25-04-2025 14:10,19.6,18.9,17.8,392100,-1414.8,34350,91125,Y,-15450,Y,0.06,24185,24204.6,25-04-2025 14:10,13,13.05,13.3,-20625,-129.15,42450,89400,Y,-7575,Y,0.38,25-04-2025 14:10,-6.75,-7.2,-7.15,-2475,-143.95,41775,-104550,Y,26400,Y,-0.09
25-04-2025 14:15,37.4,38.8,35.5,16200,-1069.2,33600,-15450,YES,29100,YES,0.47,24208.8,24244,25-04-2025 14:15,19.45,22.45,22.5,-41100,-162.95,39900,48450,N,14400,YES,1.25,25-04-2025 14:15,-16.1,-16.35,-16.55,-3600,-126.9,42300,18375,YES,-2325,YES,-0.57
25-04-2025 14:20,3.4,-1.9,1.8,-37275,-1037.8,31875,1200,N,300,Y,0.3,24244,24247.4,25-04-2025 14:20,-0.5,0.45,0.5,29925,-138.15,37425,-11550,YES,16500,N,0.63,25-04-2025 14:20,-2.5,-3,-3.1,-18525,-110.85,37725,-17250,Y,60375,Y,-0.41
25-04-2025 14:25,-10,-12.4,-12.9,-22800,-1031.7,29325,6900,N,1725,N,0.19,24245,24233.1,25-04-2025 14:25,-9.25,-10.1,-10.05,8700,-143.05,41025,-19050,YES,34725,N,0.5,25-04-2025 14:25,2.9,3.4,3.4,-32850,-115.05,38700,11850,YES,51975,N,-0.46
25-04-2025 14:30,-44.2,-46.1,-47,-75825,-1142.1,33900,-14475,YES,5850,N,0.05,24233.1,24185,25-04-2025 14:30,-27.1,-27,-27.1,-39525,-128.15,48225,-18225,N,63525,YES,0.16,25-04-2025 14:30,20.1,20.15,20.3,-93075,-137.5,41400,14625,N,-126075,YES,-0.26
25-04-2025 14:35,4.1,0,-1,28275,-1264.6,37125,-12600,N,-14625,Y,-0.1,24185,24185,25-04-2025 14:35,0.45,0.85,1,-9450,-118.85,41100,-4575,N,-17850,Y,-0.04,25-04-2025 14:35,1.8,0.55,0.6,-24900,-143.55,38475,1125,Y,27600,Y,0.03
25-04-2025 14:40,-6.7,-2,-4.2,135825,-904.7,35400,-4050,N,-19575,Y,-0.12,24185,24178.3,25-04-2025 14:40,-3.2,-3.2,-3.35,-38850,-122.1,40125,10500,N,29550,YES,-0.05,25-04-2025 14:40,-0.45,0.15,0.15,-42825,-139.85,38025,32325,YES,-44550,YES,0.04
25-04-2025 14:45,9,8.2,7.1,31725,-1306.8,42600,-9375,YES,-35625,Y,-0.28,24180,24189,25-04-2025 14:45,4.75,3.35,3.35,19950,-116.7,39375,-1725,YES,-74475,Y,-0.23,25-04-2025 14:45,-5.7,-4.1,-4.1,-42750,-142.6,36150,-81225,Y,-54450,YES,0.12
25-04-2025 14:50,9.1,11.7,9.9,3675,-1184.9,30750,-5475,N,16575,YES,0.05,24192.9,24202,25-04-2025 14:50,6.7,5.3,5.15,-55425,-130.9,39300,2775,N,55350,YES,0.13,25-04-2025 14:50,-6.4,-4.3,-4.3,525,-121.95,36525,57375,YES,7650,Y,-0.17
25-04-2025 14:55,-16.3,-13.6,-16.6,-40875,-1144.8,28500,24825,Y,-5925,Y,0.02,24201,24184.6,25-04-2025 14:55,-9.3,-9.3,-9.25,20700,-138.1,44100,-9750,YES,3225,N,0.07,25-04-2025 14:55,6.4,5.95,6,-14100,-130.05,45225,-7125,Y,10500,N,-0.13
25-04-2025 15:00,9,11.9,12.4,41100,-721.6,35100,-22650,YES,-32250,Y,-0.07,24186.5,24196.5,25-04-2025 15:00,5.45,5.45,5.3,47850,-123.35,42150,-2475,N,-21150,Y,-0.07,25-04-2025 15:00,-10.2,-9.6,-9.55,-24900,-128,39975,-72225,Y,35250,Y,-0.14
25-04-2025 15:05,-15.4,-13.5,-15.5,-160125,-1108.5,32175,-4800,N,6525,YES,-0.02,24195.4,24180,25-04-2025 15:05,-7.85,-7.6,-7.65,64125,-122.8,42375,-6750,YES,52725,YES,-0.04,25-04-2025 15:05,8.55,9.3,9.4,-20175,-129.55,38400,12300,YES,-29625,YES,-0.08
25-04-2025 15:10,-12.8,-12.5,-10,-99225,-999.5,37800,-16725,YES,32475,YES,-0.11,24180,24167.2,25-04-2025 15:10,-1.95,-1.7,-1.65,20100,-119.45,44475,8250,N,-33600,Y,-0.02,25-04-2025 15:10,6.95,6.55,6.6,750,-132.9,38925,10425,N,-55200,YES,-0.02
25-04-2025 15:15,-17.1,-18.7,-16.1,121950,-691.8,33900,-81600,YES,-35700,Y,-0.31,24169.1,24151.8,25-04-2025 15:15,-8.6,-8.85,-8.75,80250,-96.6,45825,-106200,YES,8700,YES,-0.08,25-04-2025 15:15,14,13.8,13.75,12750,-133.55,47850,-22800,Y,-102450,YES,0.12
25-04-2025 15:20,-37.4,-34,-35,26250,-936.6,40350,-13050,Y,-5475,YES,-1.23,24152.4,24115,25-04-2025 15:20,-16.05,-16.3,-16.3,-41175,-101.85,47400,-4425,Y,-66900,Y,-0.44,25-04-2025 15:20,16.15,16,16.05,36300,-167.15,43125,-51750,Y,-67125,Y,0.48
25-04-2025 15:25,5,-0.7,-2.9,117825,-1136.1,44550,-51900,YES,-83700,Y,-2.18,24115,24120,25-04-2025 15:25,-7.95,-9.3,-7.6,36750,-123.2,43650,-674400,YES,-124800,Y,-0.5,25-04-2025 15:25,-10.1,-9.75,-8.05,-17025,-192.4,43200,-1170300,Y,-76275,YES,0.34
