last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
24-04-2025 09:15,20,19.1,21,-24450,-953.4,26400,9450,N,28500,N,10.26,24265,24285,1.45,2.7,2.7,-13125,-41.3,42750,10103700,N,671100,N,3.6,-18.8,-18.85,-18.95,206475,-53.65,36225,11922600,N,669150,N,-12.36,154.4,154.8,146.8,-6840,-2778.6,11430,270,N,1320,N,48.84
24-04-2025 09:20,18.5,15.2,11.4,-69975,-1080.2,30225,8700,N,15675,N,10.75,24281.5,24300,2.4,2.35,2.35,-44775,-49.85,46125,1831125,N,695025,YES,1.21,-10.1,-10.3,-10.35,167025,-45.1,55500,867825,N,443100,N,-7.53,-10.8,-11.6,-9.8,-1650,-2719.6,12510,9690,N,10140,N,24.66
24-04-2025 09:25,-37,-32.7,-30.2,-52875,-1076.9,26850,-8850,YES,1725,Y,-3.15,24300,24263,-11.25,-11.3,-11.35,911025,-37.05,62475,257925,N,842550,YES,-2.36,19,19.15,19.1,-224100,-58.8,49800,-146100,Y,-306000,YES,1.63,85,75.8,78.4,19530,-2996.4,13350,2790,YES,-1260,Y,42.27
24-04-2025 09:30,59.2,61.2,59,-84150,-1163.9,29775,-15150,YES,-27750,Y,2.03,24269.7,24328.9,33.8,33.7,33.9,-343125,-40.1,58950,740025,Y,-1684125,Y,1.21,-27.55,-26.2,-26.25,104925,-52.9,43575,-327225,Y,459075,Y,-1.12,23.4,20.8,23.2,11760,-2752.4,13590,-510,YES,-150,N,21
24-04-2025 09:35,-20,-20.4,-20,58575,-1232.5,36075,2100,N,42225,YES,12.69,24328,24308,-14.05,-14.15,-14.15,165000,-64,46200,-284625,YES,670500,YES,6.51,8.2,8.55,8.5,-53475,-41.2,51675,1028700,YES,140625,N,-4.06,5,17,4.8,11580,-2966.6,13260,1170,N,8310,N,29.01
24-04-2025 09:40,-45,-45,-44,9225,-1000.1,29400,-12075,YES,3000,N,-3.41,24306,24261,-18.3,-18.7,-18.65,1312875,-38,54375,36225,Y,1228050,YES,-1.59,25.8,25.55,25.55,-2700,-57.9,44325,-362400,Y,-547050,YES,2.26,-159.2,-151,-158.6,-11820,-2664.2,13770,9060,N,6300,N,-3.02
24-04-2025 09:45,-10.2,-11.3,-12.3,19125,-1247.8,39750,3600,N,9825,N,-5.08,24261,24250.8,-2.6,-2.35,-2.35,48150,-33.9,77100,-19575,YES,853950,N,-1.5,12.8,12.3,12.3,-16050,-76.1,45450,-17550,YES,-263475,Y,2.71,-13.8,-18,-16.4,-30420,-2583.4,12510,8940,N,3960,N,-12.04
24-04-2025 09:50,35.3,36,37.4,-3075,-799.9,33900,27300,Y,1425,Y,-2.37,24250.7,24287,12.7,14.75,14.8,42525,-36.5,81150,378075,Y,-1045125,Y,-0.98,-23.05,-25.05,-25.1,-13725,-68.25,45675,-324300,Y,231600,Y,0.89,90,83,89.8,37830,-2627.6,13200,1650,YES,5100,N,-4.4
24-04-2025 09:55,-12.2,-12.8,-13,20850,-821.5,28800,4575,N,-10275,Y,-0.95,24283,24267.6,-8.05,-8,-8.05,66450,-39.15,63600,53550,N,1018725,YES,-0.7,6.05,6.05,6.05,23775,-63.25,48825,315525,YES,186000,N,0.51,-2.8,9,6.4,-15570,-2657.2,11250,270,YES,-180,Y,-0.81
24-04-2025 10:00,-13.6,-15,-13,48525,-804,28125,5850,N,7425,N,-1.51,24267.6,24252.6,-4.4,-4.15,-4.15,313200,-33.75,72600,85500,Y,754350,N,-0.6,11.75,11.45,11.5,-87075,-65.6,45375,37275,N,-205350,YES,0.6,-12,-16,-19.2,-24180,-2272.6,11610,5730,N,1350,N,0.97
24-04-2025 10:05,7.5,6.3,1.1,-11775,-675.2,25725,-7575,YES,23625,N,-0.94,24252.6,24259.5,-1.75,-1.4,-1.35,950625,-33.35,75300,-214275,YES,396450,N,-0.54,-1.45,-1.75,-1.75,75,-63.55,45675,109875,YES,109650,Y,0.4,14.8,18.8,24,-1170,-2498.2,10590,-960,YES,4770,N,0.1
24-04-2025 10:10,27.6,28.2,28.2,-72225,-548.8,29250,9150,N,-11700,Y,-0.42,24258,24282.2,9.55,9.1,9.1,-172575,-37.55,69600,221550,Y,-553950,Y,-0.42,-17.95,-17.05,-17.05,83925,-57.25,46425,-14025,Y,361875,Y,0.07,21,26.4,20,-16500,-2108.8,11340,1320,N,-4320,Y,1.86
24-04-2025 10:15,1.5,7,3.3,-115725,-481.8,22575,6000,N,-11250,N,0.11,24286.1,24289.2,1.85,1.6,1.65,241425,-41.75,69825,178575,N,278400,YES,-0.19,-4.65,-4.25,-4.3,30150,-54.2,58500,22200,YES,155475,N,-0.14,10,10.6,13.8,9300,-2199.4,8580,2040,N,2160,N,0.67
24-04-2025 10:20,4.5,4.9,3.4,-33825,-368.4,21450,11700,N,-13125,Y,-0.01,24289.2,24293.7,0.75,0.65,0.7,35250,-37.05,67500,488325,Y,-4350,Y,-0.3,-4.45,-4.5,-4.45,-8700,-52.65,60000,-69600,Y,142050,N,-0.17,11.6,-1.8,11.2,-2160,-2216.2,15990,3210,N,-1530,Y,0.89
24-04-2025 10:25,-1.2,2.4,3.2,-82950,-523.2,25650,3075,N,-1875,N,0.53,24293.7,24292.5,-2.2,-2,-2,-57300,-39.25,62775,-24150,YES,93375,YES,-0.12,-4.5,-4.9,-4.85,222450,-44.2,56475,224850,YES,203325,Y,-0.59,-37,-21.4,-31,13890,-2730.4,10170,-4080,YES,-6810,Y,1.88
24-04-2025 10:30,-11.2,-11.2,-12.4,-44025,-852.4,24675,3000,N,7650,N,0.05,24291.3,24281.7,-6.3,-6.05,-6.05,664800,-34.05,65400,-277425,YES,592350,YES,-0.46,5.65,5.45,5.4,50325,-46.05,59100,283050,YES,-39075,YES,-0.43,19.8,15.2,18.8,5970,-2468.8,10890,4230,N,3960,N,0.01
24-04-2025 10:35,-4.7,-3.1,-5.8,2325,-447.6,23400,-675,YES,-7575,Y,-0.26,24281.7,24277,-1.3,-1.3,-1.3,660075,-31.4,82575,198750,Y,372600,N,-0.44,2.45,2.5,2.55,-219750,-50.95,55500,-51525,Y,-51300,YES,-0.2,-1,2.4,-1.8,3090,-947.6,9120,-5610,YES,-8040,Y,0.36
24-04-2025 10:40,-5,-7,-5,38850,-565.3,22500,5775,N,-6300,N,-0.31,24277.2,24270,-3.6,-3.6,-3.6,526275,-28.9,74325,-701850,YES,502050,YES,-0.45,2.15,1.95,1.9,87150,-53.05,59850,50325,YES,48750,Y,-0.07,-40.8,-37,-40.4,-60510,-1417.6,12900,4740,N,4140,N,0.09
24-04-2025 10:45,-0.3,-1.7,-3.6,-24000,-610.5,20250,-12600,YES,7350,N,-0.38,24270,24269.7,-1.6,-1.4,-1.45,558975,-28,78675,-116250,Y,120900,N,-0.56,1.95,1.55,1.55,16200,-53.4,55125,17625,N,-204825,YES,-0.06,14.6,1.8,13.6,-14850,-2556.6,10230,5400,N,1410,Y,-0.01
24-04-2025 10:50,2.9,-1.1,-2.4,-4575,-411,23100,-3525,N,-975,Y,-0.36,24268.4,24267.5,-0.3,-0.2,-0.2,576900,-24.85,78675,197025,Y,64425,N,-0.41,-0.3,-0.3,-0.25,-54000,-55.9,61650,-14475,Y,97050,Y,-0.03,13.6,30.4,19,10170,-2203.8,11610,-5040,YES,-60,Y,0.3
24-04-2025 10:55,10.1,10,10.5,-10275,-672,19875,10275,N,3225,N,-0.44,24267.5,24276.2,1.5,1.7,1.65,434175,-24.9,74250,529575,Y,-186075,Y,-0.3,-4.15,-4.3,-4.35,51900,-49.75,52500,-130500,Y,113700,N,-0.04,-18.8,-9.8,-11.6,-2580,-1610.2,10740,5010,N,2070,N,0.03
24-04-2025 11:00,-5.8,-0.3,-5.8,-35100,-791.9,22350,825,YES,-1275,Y,-0.24,24276.2,24270.4,-2.8,-2.8,-2.8,584100,-25.7,80700,-239325,YES,406350,YES,-0.48,2.3,2.35,2.3,-94350,-48.8,60750,381525,YES,-90075,YES,-0.09,10.6,3.8,-0.4,2430,-1854.6,10020,-1500,YES,2520,N,0.08
24-04-2025 11:05,4.8,6,5.5,-40725,-420.6,20250,-4725,YES,-12150,Y,-0.13,24270.3,24276.3,1.2,1.3,1.3,888525,-25,82875,312150,Y,-133350,Y,-0.36,-4.7,-4.95,-5,-106050,-51.75,65250,-254550,Y,155025,Y,-0.1,9.2,2.6,4.6,-4440,-2149.2,13680,-3600,YES,-6150,Y,0.07
24-04-2025 11:10,-2.2,-3,-1.5,-112200,-336.8,23100,3000,N,2925,N,-0.13,24276.3,24274.1,-1,-0.9,-0.85,991650,-26.2,85875,96900,N,178200,YES,-0.31,0.95,0.85,0.85,-176925,-49.65,69000,101025,YES,3300,N,-0.09,8,7.6,2.4,6930,-1889.6,10290,2580,N,3600,N,0.18
24-04-2025 11:15,-3,-2.2,-4,-48975,-254.7,21000,-675,YES,6675,N,-0.26,24273,24269.7,-2.55,-2.7,-2.7,275850,-25.4,87525,-515325,YES,203250,YES,-0.37,3.9,3.9,3.9,-141000,-47.85,68475,-2582175,Y,-95250,YES,-0.08,-17.2,-19.2,-17.4,6090,-1787,13200,1380,YES,-2580,Y,0.11
24-04-2025 11:20,-9.5,-9.2,-9.7,-3525,-322.6,22500,-5250,YES,-2400,Y,-0.38,24269.7,24260.2,-3,-3,-3,-328725,-23.65,75375,-228525,Y,-46275,Y,-0.53,4,3.5,3.5,232200,-51.2,57375,-68400,YES,-1800,Y,0,-19,-11.6,-10.6,1950,-1227.8,16410,-1530,YES,-990,N,-0.09
24-04-2025 11:25,-11.5,-11.7,-13,-97425,-885.7,26925,-975,N,-150,N,-1.43,24258.7,24245.8,-1.5,-1.3,-1.35,558225,-21.45,75075,120525,Y,-309225,Y,-0.68,9.65,9.25,9.3,42900,-57.55,54300,-233925,Y,-467175,YES,0.36,-38.4,-31.6,-28.8,-16050,-2353.8,14790,360,N,1320,N,-1.69
24-04-2025 11:30,5.9,6.2,6,6975,-384.9,21300,-9900,YES,7950,N,-0.59,24249,24254.9,0.15,0.15,0.2,452250,-19.35,90375,244650,Y,190050,YES,-0.4,-3.95,-3.95,-3.95,-40050,-58.25,54600,93825,YES,169125,Y,0.17,24.2,16.6,20.8,5670,-2136.4,9720,0,YES,180,Y,-0.53
24-04-2025 11:35,0.1,-0.1,0,40350,-209,31500,3525,N,-2850,Y,-0.53,24254.9,24255,0.95,0.95,0.95,856275,-19.95,91875,319425,Y,-143025,Y,-0.32,-3.05,-3.15,-3.15,-51750,-54.7,53700,-173700,Y,50175,N,0.11,7,-1,3.6,-1650,-1800.8,8460,-1680,YES,600,N,-0.27
24-04-2025 11:40,1.6,1.1,0.9,-165225,-230.7,24825,3825,N,-75,N,-0.37,24255.7,24256.3,-0.25,-0.3,-0.3,1150650,-20.05,105975,-372300,YES,273525,YES,-0.36,-0.1,-0.3,-0.3,98550,-52.05,51900,-351525,Y,66225,N,0.05,5.4,15.8,8,-88140,-1787.2,8400,480,N,-150,Y,-0.26
24-04-2025 11:45,2.3,2.3,2.4,-12825,-190.7,24600,1125,YES,10725,N,-0.34,24256.3,24258.6,0.05,0.05,0.05,749025,-20.7,118875,306150,Y,226200,N,-0.24,-0.9,-1.05,-1.05,-141675,-52.25,56400,32100,YES,108075,Y,0.03,-1,-3,1,-65100,-1813.2,8940,-570,YES,-150,N,-0.08
24-04-2025 11:50,-3.5,-3.5,-3.5,-2625,-335.4,22050,-1275,YES,-8550,Y,-0.3,24258.6,24255,-1.7,-1.7,-1.7,-625575,-19.25,99750,-568350,YES,347400,YES,-0.27,0.45,0.2,0.2,-6600,-49.35,48600,27450,N,-79425,YES,0.03,9,10,12.8,-5700,-2207,8490,570,N,1110,N,-0.01
24-04-2025 11:55,-0.1,-4.5,-0.5,10350,-511.5,19875,3525,N,-2025,N,-0.31,24255,24255,-1.15,-1.05,-1.05,-303525,-19.15,94350,684000,Y,-124725,Y,-0.4,0.5,0.45,0.4,-48075,-52.3,55200,20250,N,-5400,Y,0.04,-5,-13,-9.4,4470,-1822.2,10230,2160,N,120,Y,0.01
24-04-2025 12:00,-1.3,2.4,0.6,-25275,-438.2,18450,6000,N,-6375,Y,-0.31,24255,24253.7,-0.7,-0.75,-0.75,-1777350,-19.45,99825,71775,N,-91650,YES,-0.41,-3.55,-3.45,-3.35,-2700,-51.45,51525,5100,N,100425,Y,0.02,-13.2,-8,-2,-67710,-2465.8,8040,-1740,YES,2280,N,-0.05
24-04-2025 12:05,5,4.4,4.4,-15000,-583.5,21450,-1875,YES,150,N,-0.24,24253.7,24257.5,0.4,0.5,0.5,-2133300,-19.35,102150,-88725,YES,149925,YES,-0.42,-0.45,-0.85,-0.8,-32700,-49.25,69675,116100,YES,-119625,YES,-0.02,13,18,15,-24180,-3436.8,10170,1770,N,-1440,Y,0.16
24-04-2025 12:10,-6.9,-7.4,-7.1,-66825,-186.7,21300,-2100,YES,3150,N,-0.38,24257.5,24251,-1.05,-1.05,-1.05,-893625,-19,103200,102825,Y,9975,N,-0.36,3.1,3,2.95,-18600,-53.55,63900,22350,N,-56025,Y,0.03,-13.4,-8,-18,22560,-1492.8,8670,1770,N,-840,N,-0.01
24-04-2025 12:15,9,9,9,-72675,-274.7,21675,-825,N,-6900,Y,-0.38,24251,24260,1.6,1.6,1.6,3463200,-18.7,99525,577425,Y,-302475,Y,-0.24,-4.5,-4.4,-4.35,249525,-49.5,56400,-75225,Y,76350,Y,0,9.8,20.2,21.4,6300,-1813,15420,-1110,YES,1500,N,0.28
24-04-2025 12:20,-4.6,-4.3,-5,-51375,-194.3,26175,2175,N,-5025,N,-0.23,24260,24255.4,-1.5,-1.55,-1.55,1462500,-18.75,106875,-482175,YES,506475,YES,-0.38,2.95,2.8,2.75,-135375,-48.55,70425,89925,YES,-80175,YES,0,6.6,-1.2,-6.2,17880,-2113.2,10560,810,N,3750,N,0.07
