last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
24-04-2025 09:15,20,19.1,21,-24450,-953.4,26400,9450,N,28500,N,10.26,24265,24285,0.35,0.4,0.35,78000,-22.2,47850,6309375,N,234450,N,0.8,-20.15,-21.1,-21.3,-9600,-93.85,31425,6038025,N,109650,N,-14.66
24-04-2025 09:20,18.5,15.2,11.4,-69975,-1080.2,30225,8700,N,15675,N,10.75,24281.5,24300,0.15,0.4,0.35,237975,-28.75,65775,1770450,N,326175,YES,-0.15,-11.55,-11.8,-11.8,18000,-103.65,43500,420000,N,63000,N,-9.13
24-04-2025 09:25,-37,-32.7,-30.2,-52875,-1076.9,26850,-8850,YES,1725,Y,-3.15,24300,24263,-1.95,-1.9,-1.9,770550,-25.75,82200,366675,N,69075,N,-0.71,27.8,27.6,27.55,-34350,-120.25,39075,16575,N,-28275,YES,4.15
24-04-2025 09:30,59.2,61.2,59,-84150,-1163.9,29775,-15150,YES,-27750,Y,2.03,24269.7,24328.9,13.3,13.35,13.3,-3450,-28.2,77775,294675,N,-399675,Y,0.92,-47.3,-46.75,-46.85,15900,-122.35,42600,-237900,Y,53700,Y,-1.65
24-04-2025 09:35,-20,-20.4,-20,58575,-1232.5,36075,2100,N,42225,YES,12.69,24328,24308,-6.35,-6.3,-6.3,24900,-36.7,48075,162075,N,518550,YES,4.29,18.85,19.1,19.15,2700,-93.85,38775,174075,YES,5250,N,-8.93
24-04-2025 09:40,-45,-45,-44,9225,-1000.1,29400,-12075,YES,3000,N,-3.41,24306,24261,-7.05,-7.2,-7.25,83025,-27.45,72675,-339375,YES,330300,N,-0.5,36.25,37.45,37.55,13500,-125.35,38925,-5250,Y,-73200,YES,3.71
24-04-2025 09:45,-10.2,-11.3,-12.3,19125,-1247.8,39750,3600,N,9825,N,-5.08,24261,24250.8,-0.15,-0.1,-0.05,-256800,-24.65,75975,-40425,Y,66600,N,-0.43,16.75,16.5,16.5,25650,-134.85,40350,-59625,Y,-54300,N,3.71
24-04-2025 09:50,35.3,36,37.4,-3075,-799.9,33900,27300,Y,1425,Y,-2.37,24250.7,24287,6.05,6.4,6.45,110925,-27.35,78525,-30975,N,-53700,Y,-0.19,-32.2,-35.15,-35.15,47775,-131.3,37350,-50550,N,47550,Y,1.38
24-04-2025 09:55,-12.2,-12.8,-13,20850,-821.5,28800,4575,N,-10275,Y,-0.95,24283,24267.6,-4,-4.1,-4.05,-56475,-28.65,75825,-68325,YES,420750,YES,-0.2,9.5,9.7,9.65,-26400,-135.45,42975,-27225,YES,-6000,YES,0.85
24-04-2025 10:00,-13.6,-15,-13,48525,-804,28125,5850,N,7425,N,-1.51,24267.6,24252.6,-2,-2.05,-2.1,14700,-26.85,72075,-114000,YES,203325,N,-0.19,13.45,14.55,14.5,-14175,-133,39600,33450,YES,-14250,YES,0.73
24-04-2025 10:05,7.5,6.3,1.1,-11775,-675.2,25725,-7575,YES,23625,N,-0.94,24252.6,24259.5,-0.75,-1,-1.05,746400,-27.15,76425,-87300,Y,19650,N,-0.18,-0.25,-0.05,-0.1,-14625,-135.1,40200,5775,N,14700,Y,0.52
24-04-2025 10:10,27.6,28.2,28.2,-72225,-548.8,29250,9150,N,-11700,Y,-0.42,24258,24282.2,4.25,4.25,4.3,380850,-27.8,81900,71775,Y,-102525,Y,-0.12,-24.5,-23.2,-23.1,-9525,-127.55,39300,-33825,Y,44700,Y,0.3
24-04-2025 10:15,1.5,7,3.3,-115725,-481.8,22575,6000,N,-11250,N,0.11,24286.1,24289.2,-0.15,-0.2,-0.15,427950,-27.55,77025,63375,N,5325,YES,-0.08,-4.9,-4.65,-4.7,-15375,-116.95,41700,-12975,YES,25275,N,0.03
24-04-2025 10:20,4.5,4.9,3.4,-33825,-368.4,21450,11700,N,-13125,Y,-0.01,24289.2,24293.7,0.1,-0.05,-0.05,-175950,-27.6,82275,61500,N,22800,N,-0.14,-5.7,-4.9,-4.95,-29400,-122.85,41625,8100,YES,18000,N,0.04
24-04-2025 10:25,-1.2,2.4,3.2,-82950,-523.2,25650,3075,N,-1875,N,0.53,24293.7,24292.5,-2.4,-2.35,-2.4,-284475,-29.7,75525,-123750,YES,333450,YES,-0.12,-2.1,-2.5,-2.6,-27150,-112.3,43050,36375,YES,48150,Y,-0.36
24-04-2025 10:30,-11.2,-11.2,-12.4,-44025,-852.4,24675,3000,N,7650,N,0.05,24291.3,24281.7,-2.65,-2.6,-2.65,-110100,-24.5,84225,7725,Y,-61650,Y,-0.28,7.3,7.15,7.2,-2700,-111.9,41775,32175,N,-30825,YES,-0.1
24-04-2025 10:35,-4.7,-3.1,-5.8,2325,-447.6,23400,-675,YES,-7575,Y,-0.26,24281.7,24277,-0.6,-0.5,-0.55,-325500,-23.45,73650,61125,Y,45900,YES,-0.21,3,2.85,2.85,34725,-114.65,34725,1650,Y,12825,Y,0.07
24-04-2025 10:40,-5,-7,-5,38850,-565.3,22500,5775,N,-6300,N,-0.31,24277.2,24270,-1.55,-1.55,-1.55,619350,-24.25,89025,-109575,YES,40725,N,-0.24,4.1,4.35,4.25,-3225,-122.85,39450,1125,Y,-13800,YES,0.09
24-04-2025 10:45,-0.3,-1.7,-3.6,-24000,-610.5,20250,-12600,YES,7350,N,-0.38,24270,24269.7,-0.35,-0.4,-0.4,137100,-21.2,80025,137400,Y,-45450,Y,-0.2,3.4,3.05,3.05,-5775,-111.4,37200,-2100,Y,-35775,YES,0.18
24-04-2025 10:50,2.9,-1.1,-2.4,-4575,-411,23100,-3525,N,-975,Y,-0.36,24268.4,24267.5,-0.2,-0.25,-0.25,-427125,-21.95,93900,-69900,YES,55350,YES,-0.14,0.25,0.35,0.4,900,-118.9,41400,-5925,Y,19725,Y,0.15
24-04-2025 10:55,10.1,10,10.5,-10275,-672,19875,10275,N,3225,N,-0.44,24267.5,24276.2,0.15,0.15,0.2,1510950,-21.7,95700,209025,Y,-196050,Y,-0.12,-5.85,-6.2,-6.2,45825,-112.2,37650,-18525,Y,1800,YES,0.09
24-04-2025 11:00,-5.8,-0.3,-5.8,-35100,-791.9,22350,825,YES,-1275,Y,-0.24,24276.2,24270.4,-0.85,-0.85,-0.85,608025,-19.8,95775,-340950,YES,135750,YES,-0.17,4.25,4,4.05,-23625,-115.2,42075,5025,YES,5325,N,0.12
24-04-2025 11:05,4.8,6,5.5,-40725,-420.6,20250,-4725,YES,-12150,Y,-0.13,24270.3,24276.3,0.55,0.55,0.6,-773700,-20.05,87375,187050,Y,-171675,Y,-0.16,-5.55,-5.3,-5.3,-5100,-114.55,42075,-4425,Y,23175,N,0.05
24-04-2025 11:10,-2.2,-3,-1.5,-112200,-336.8,23100,3000,N,2925,N,-0.13,24276.3,24274.1,-1,-0.95,-0.95,-335250,-20.45,81375,-91800,YES,136500,YES,-0.12,0.45,0.7,0.7,-25125,-106.05,43650,1575,N,-6675,YES,0.03
24-04-2025 11:15,-3,-2.2,-4,-48975,-254.7,21000,-675,YES,6675,N,-0.26,24273,24269.7,-1,-1.05,-1.05,-675225,-21.3,97125,-746925,YES,134475,N,-0.16,5.3,5.5,5.65,81675,-109.2,47250,-1384200,Y,-17625,YES,0.04
24-04-2025 11:20,-9.5,-9.2,-9.7,-3525,-322.6,22500,-5250,YES,-2400,Y,-0.38,24269.7,24260.2,-1.25,-1.25,-1.25,-817950,-19.15,110400,-16575,Y,55500,N,-0.23,5.7,5.65,5.6,-43800,-119.3,46575,10125,YES,-11700,N,0.21
24-04-2025 11:25,-11.5,-11.7,-13,-97425,-885.7,26925,-975,N,-150,N,-1.43,24258.7,24245.8,-0.25,-0.2,-0.2,-66600,-18.15,97800,187350,Y,-334350,Y,-0.28,11.05,11,11.15,25800,-125.75,42150,12225,N,-65850,YES,0.6
24-04-2025 11:30,5.9,6.2,6,6975,-384.9,21300,-9900,YES,7950,N,-0.59,24249,24254.9,0.15,0.2,0.2,2434800,-18.6,90375,51525,N,-122025,YES,-0.15,-3.8,-4.05,-4.05,-9900,-124.15,41250,-53250,Y,8100,Y,0.32
24-04-2025 11:35,0.1,-0.1,0,40350,-209,31500,3525,N,-2850,Y,-0.53,24254.9,24255,1.15,1.15,1.15,-1745625,-18.45,93450,174225,Y,-198300,Y,-0.14,-2.75,-3.15,-3.15,1350,-109.95,45450,-23625,YES,-225,YES,0.24
24-04-2025 11:40,1.6,1.1,0.9,-165225,-230.7,24825,3825,N,-75,N,-0.37,24255.7,24256.3,-0.25,-0.2,-0.2,380325,-18.65,85650,-1040100,YES,133875,YES,-0.13,-0.05,-0.35,-0.35,-39075,-107.7,45150,-68325,Y,16950,N,0.15
24-04-2025 11:45,2.3,2.3,2.4,-12825,-190.7,24600,1125,YES,10725,N,-0.34,24256.3,24258.6,-0.5,-0.5,-0.5,-1667475,-17.85,79200,-115425,Y,123300,N,-0.09,-1.05,-1.1,-1.1,-5175,-112.35,44475,-182625,Y,-3750,YES,0.11
24-04-2025 11:50,-3.5,-3.5,-3.5,-2625,-335.4,22050,-1275,YES,-8550,Y,-0.3,24258.6,24255,-0.85,-0.85,-0.85,2067150,-19.05,93600,61425,Y,191625,YES,-0.1,1.2,0.7,0.75,15525,-104.85,45375,2025,YES,9525,N,0.1
24-04-2025 11:55,-0.1,-4.5,-0.5,10350,-511.5,19875,3525,N,-2025,N,-0.31,24255,24255,-0.7,-0.65,-0.65,3122100,-18.25,106200,-162000,YES,381900,YES,-0.16,0.45,0.25,0.25,-7950,-110.75,49725,4350,N,-9975,YES,0.13
24-04-2025 12:00,-1.3,2.4,0.6,-25275,-438.2,18450,6000,N,-6375,Y,-0.31,24255,24253.7,-0.5,-0.45,-0.45,313200,-18.5,102450,-7725,Y,59100,N,-0.17,-3.45,-3.25,-3.3,48000,-113.4,46800,-32025,Y,12375,Y,0.11
24-04-2025 12:05,5,4.4,4.4,-15000,-583.5,21450,-1875,YES,150,N,-0.24,24253.7,24257.5,0.2,0.2,0.2,-2280975,-17.6,91050,109500,Y,17325,N,-0.13,-0.8,-1.05,-1.05,10725,-99.9,43650,3750,YES,-6600,YES,0.1
24-04-2025 12:10,-6.9,-7.4,-7.1,-66825,-186.7,21300,-2100,YES,3150,N,-0.38,24257.5,24251,-0.25,-0.25,-0.25,742425,-18.6,98775,85275,N,-106200,Y,-0.12,3.9,3.7,3.9,16875,-106.6,49725,-9225,Y,2325,N,0.14
24-04-2025 12:15,9,9,9,-72675,-274.7,21675,-825,N,-6900,Y,-0.38,24251,24260,0.7,0.7,0.7,659100,-18.2,88425,533625,Y,-398250,Y,-0.1,-5.4,-5.2,-5.1,30150,-103.2,42750,-21600,Y,10275,N,0.09
24-04-2025 12:20,-4.6,-4.3,-5,-51375,-194.3,26175,2175,N,-5025,N,-0.23,24260,24255.4,-0.65,-0.65,-0.65,-5732925,-17.75,96150,-584175,YES,575850,YES,-0.1,4.25,3.65,3.6,28725,-106.85,47025,-1875,N,525,YES,0.1
24-04-2025 12:25,-6.1,-5.4,-5.1,-17850,-327,29175,-1725,YES,2250,N,-0.24,24256.1,24250,-0.35,-0.35,-0.35,-6481500,-18.25,102075,46650,Y,-6225,Y,-0.11,1.9,2.1,2.1,-75,-106.45,42075,-3450,Y,-4125,YES,0.09
24-04-2025 12:30,0,0,0.5,-21600,-343.3,24375,300,N,-3825,Y,-0.39,24250,24250,-0.4,-0.4,-0.4,-2864925,-17.7,104400,-64950,YES,225825,YES,-0.07,-0.2,-0.45,-0.4,-750,-104.1,43575,11625,N,4425,N,0.13
