last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2024-10-22 09:25:00,-3.0,55650.0,100.0,400.0,-2.0,-2.0,3450,2325.0,N,225.0,N,-0.18000000000000682
2024-10-22 09:30:00,11.900000000000006,493225.0,-400.0,400.0,11.099999999999994,11.349999999999994,22100,1500.0,Y,-250.0,YES,-0.9499999999999886
2024-10-22 09:35:00,-14.699999999999989,533100.0,25.0,750.0,-15.099999999999994,-15.0,27150,4550.0,N,34250.0,Y,-1.6200000000000045
2024-10-22 09:40:00,-22.150000000000006,621575.0,-25.0,-125.0,-23.0,-23.05000000000001,26350,-38425.0,Y,700.0,YES,-2.170000000000016
2024-10-22 09:45:00,2.3500000000000227,1288725.0,550.0,250.0,2.75,2.8000000000000114,26775,65900.0,YES,24175.0,Y,-7.949999999999989
2024-10-22 09:50:00,-3.1500000000000057,945225.0,-500.0,1050.0,-2.75,-2.75,27475,-6100.0,Y,35350.0,N,-2.819999999999993
2024-10-22 09:55:00,-5.6499999999999915,729500.0,0.0,600.0,-6.599999999999994,-6.6499999999999915,25550,10500.0,N,17175.0,N,-2.1599999999999966
2024-10-22 10:00:00,4.200000000000003,1731825.0,125.0,-825.0,3.6999999999999886,3.6499999999999915,26150,32775.0,YES,5650.0,N,-5.889999999999986
2024-10-22 10:05:00,24.349999999999994,1633175.0,350.0,-275.0,23.19999999999999,23.44999999999999,24925,-35150.0,Y,-54950.0,YES,-0.29000000000002046
2024-10-22 10:10:00,47.150000000000006,2209050.0,-125.0,50.0,44.69999999999999,44.95000000000002,24050,650.0,YES,-61725.0,YES,5.819999999999993
2024-10-22 10:15:00,26.950000000000017,1415500.0,150.0,0.0,25.19999999999999,25.5,22975,-7500.0,Y,-30575.0,Y,6.030000000000001
2024-10-22 10:20:00,8.100000000000023,611325.0,-125.0,-75.0,8.099999999999994,8.200000000000017,22925,179300.0,YES,18500.0,Y,2.799999999999983
2024-10-22 10:25:00,59.94999999999999,821775.0,50.0,75.0,61.35000000000002,61.5,23400,-4625.0,Y,-54925.0,YES,5.210000000000008
2024-10-22 10:30:00,-38.75,560850.0,-75.0,200.0,-37.45000000000002,-37.400000000000006,35325,-24525.0,Y,49050.0,Y,3.890000000000015
2024-10-22 10:35:00,-1.099999999999966,306175.0,-325.0,75.0,-1.849999999999966,-1.75,27700,-4050.0,YES,5975.0,N,1.6500000000000057
2024-10-22 10:40:00,10.800000000000011,285850.0,150.0,-125.0,12.75,12.699999999999989,26950,3775.0,N,6275.0,N,1.5
2024-10-22 10:45:00,-29.599999999999966,283925.0,100.0,400.0,-30.05000000000001,-30.149999999999977,25250,-1100.0,Y,-17250.0,YES,1.4000000000000057
2024-10-22 10:50:00,-0.29999999999998295,341150.0,-50.0,150.0,0.8499999999999943,0.700000000000017,26675,-1400.0,Y,5400.0,Y,1.1599999999999966
2024-10-22 10:55:00,-19.75,409925.0,25.0,-100.0,-20.649999999999977,-20.650000000000006,26500,9400.0,N,16875.0,N,1.0999999999999943
2024-10-22 11:00:00,-1.4499999999999886,230825.0,-300.0,-75.0,-1.5,-1.4499999999999886,25275,-2650.0,Y,6750.0,N,0.5800000000000125
2024-10-22 11:05:00,-4.0,238775.0,25.0,150.0,-1.8499999999999943,-1.9000000000000057,23450,-1075.0,N,14200.0,N,0.5999999999999943
2024-10-22 11:10:00,2.1500000000000057,221500.0,250.0,200.0,2.5,2.4499999999999886,24250,3050.0,N,-4250.0,YES,0.46999999999999886
2024-10-22 11:15:00,13.300000000000011,177425.0,-450.0,225.0,12.400000000000006,12.400000000000006,23450,-2625.0,Y,-9200.0,YES,0.4200000000000159
2024-10-22 11:20:00,19.349999999999994,444850.0,475.0,325.0,20.69999999999999,20.5,32200,3675.0,N,-8450.0,N,1.539999999999992
2024-10-22 11:25:00,-5.800000000000011,138475.0,225.0,-250.0,-6.900000000000006,-6.850000000000023,27050,-9950.0,Y,15900.0,Y,0.47999999999998977
2024-10-22 11:30:00,-14.349999999999994,188050.0,-150.0,-150.0,-14.899999999999977,-15.0,25300,1900.0,N,1025.0,YES,0.5200000000000102
2024-10-22 11:35:00,36.75,253675.0,125.0,150.0,34.04999999999998,34.20000000000002,25550,3200.0,N,-37700.0,YES,0.8299999999999841
2024-10-22 11:40:00,11.600000000000023,260150.0,225.0,-600.0,8.050000000000011,8.150000000000034,27975,-9750.0,Y,21950.0,Y,1.170000000000016
2024-10-22 11:45:00,2.6499999999999773,195400.0,-75.0,-25.0,3.3000000000000114,3.25,24625,700.0,N,6200.0,N,0.8499999999999943
2024-10-22 11:50:00,9.5,147025.0,-75.0,25.0,12.850000000000023,13.050000000000011,26350,-4200.0,Y,-13275.0,YES,0.6999999999999886
2024-10-22 11:55:00,-33.49999999999997,161650.0,325.0,0.0,-37.75,-37.900000000000034,28750,-4400.0,Y,7925.0,Y,0.6500000000000057
2024-10-22 12:00:00,10.849999999999994,121000.0,-25.0,150.0,8.650000000000006,8.699999999999989,21925,-300.0,N,500.0,YES,0.4099999999999966
2024-10-22 12:05:00,-2.1999999999999886,53250.0,-50.0,25.0,0.7000000000000455,0.6999999999999886,21050,600.0,N,-4075.0,YES,0.18999999999999773
2024-10-22 12:10:00,6.850000000000023,101125.0,75.0,0.0,5.399999999999977,5.449999999999989,26950,-4200.0,Y,-3050.0,N,0.36000000000001364
2024-10-22 12:15:00,-1.4499999999999886,96775.0,0.0,0.0,-0.39999999999997726,-0.44999999999998863,24100,-4625.0,Y,-9250.0,YES,0.4000000000000057
2024-10-22 12:20:00,-31.0,121075.0,-250.0,0.0,-32.10000000000002,-31.900000000000006,22625,-7750.0,Y,-3300.0,N,0.3599999999999852
2024-10-22 12:25:00,43.69999999999999,197675.0,-150.0,-250.0,44.349999999999966,44.44999999999999,28100,7275.0,N,-5950.0,YES,0.710000000000008
2024-10-22 12:30:00,-13.199999999999989,284450.0,625.0,25.0,-14.050000000000011,-14.199999999999989,29350,6125.0,N,26725.0,Y,1.2700000000000102
2024-10-22 12:35:00,16.30000000000001,133625.0,775.0,0.0,17.5,18.100000000000023,23625,-2875.0,Y,-21875.0,YES,0.6000000000000227
2024-10-22 12:40:00,-2.8000000000000114,87325.0,0.0,0.0,-5.75,-5.75,27125,6175.0,N,18675.0,Y,0.37999999999999545
2024-10-22 12:45:00,25.049999999999955,303900.0,0.0,100.0,25.69999999999999,25.649999999999977,26275,-575.0,Y,-32825.0,YES,1.539999999999992
2024-10-22 12:50:00,6.550000000000011,162850.0,350.0,-125.0,5.349999999999966,5.449999999999989,26450,3550.0,N,2300.0,Y,0.8499999999999943
2024-10-22 12:55:00,-9.949999999999989,97050.0,50.0,-75.0,-10.650000000000034,-10.600000000000023,22200,-2000.0,Y,-2975.0,YES,0.46999999999999886
2024-10-22 13:00:00,19.0,150425.0,150.0,0.0,16.150000000000034,16.099999999999966,29375,375.0,N,-10950.0,YES,0.8299999999999841
2024-10-22 13:05:00,3.3999999999999773,117550.0,-50.0,200.0,3.099999999999966,3.150000000000034,24475,-3475.0,Y,-4900.0,N,0.6100000000000136
2024-10-22 13:10:00,-20.849999999999966,105675.0,0.0,-450.0,-22.049999999999955,-22.099999999999966,26925,1025.0,N,375.0,N,0.5500000000000114
2024-10-22 13:15:00,37.05000000000001,141925.0,-150.0,200.0,37.150000000000034,37.35000000000002,34850,6275.0,N,-7900.0,YES,0.7800000000000011
2024-10-22 13:20:00,-6.199999999999989,119675.0,0.0,-150.0,-5.399999999999977,-5.550000000000011,23725,-4600.0,Y,9525.0,N,0.7199999999999989
2024-10-22 13:25:00,6.5,54575.0,225.0,-225.0,4.149999999999977,4.149999999999977,20275,-29550.0,Y,6425.0,N,0.3300000000000125
2024-10-22 13:30:00,-5.449999999999989,59900.0,200.0,-500.0,-4.850000000000023,-5.050000000000011,21800,1650.0,YES,2450.0,YES,0.3199999999999932
2024-10-22 13:35:00,-4.300000000000011,41175.0,-175.0,-325.0,-4.199999999999989,-4.25,20525,1875.0,N,-5175.0,YES,0.2400000000000091
2024-10-22 13:40:00,5.850000000000023,38000.0,0.0,200.0,4.7000000000000455,4.899999999999977,22250,4900.0,N,-5000.0,N,0.19999999999998863
2024-10-22 13:45:00,-19.600000000000023,50350.0,-125.0,150.0,-19.600000000000023,-19.849999999999966,19775,-9200.0,Y,3625.0,N,0.2599999999999909
2024-10-22 13:50:00,-2.5499999999999545,45650.0,0.0,200.0,-2.3000000000000114,-2.3000000000000114,20775,-3975.0,N,5225.0,N,0.21000000000000796
2024-10-22 13:55:00,7.0,46025.0,-125.0,-275.0,7.449999999999989,7.400000000000034,20375,1375.0,N,-2050.0,YES,0.22000000000002728
2024-10-22 14:00:00,21.599999999999966,60450.0,0.0,325.0,21.399999999999977,21.5,21125,-5575.0,Y,-3300.0,YES,0.3199999999999932
2024-10-22 14:05:00,-0.19999999999998863,49600.0,150.0,200.0,1.9499999999999886,2.0,18350,4925.0,N,-3225.0,N,0.28999999999999204
2024-10-22 14:10:00,-36.39999999999998,88325.0,25.0,-175.0,-34.5,-34.5,21325,-4925.0,Y,-3400.0,YES,0.4099999999999966
