last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2024-10-29 09:15:00,-2.1999999999999886,1960925.0,-875.0,675.0,-4.950000000000003,-5.0,11325,16600.0,N,52025.0,N,4.290000000000006
2024-10-29 09:20:00,5.949999999999989,4394400.0,-1075.0,350.0,6.8999999999999915,6.849999999999994,25775,26250.0,N,47850.0,N,5.3500000000000085
2024-10-29 09:25:00,14.299999999999997,4899925.0,100.0,50.0,12.550000000000011,12.649999999999991,24150,55600.0,YES,-33800.0,YES,3.8400000000000034
2024-10-29 09:30:00,6.050000000000011,4534200.0,150.0,225.0,6.450000000000017,6.550000000000011,22850,33200.0,N,59850.0,Y,4.200000000000003
2024-10-29 09:35:00,18.80000000000001,4508825.0,-125.0,-25.0,18.049999999999983,18.049999999999983,24075,-8675.0,Y,-14150.0,YES,5.700000000000003
2024-10-29 09:40:00,-2.8499999999999943,2780100.0,0.0,350.0,-2.549999999999983,-2.3000000000000114,22300,-27750.0,Y,1850.0,N,3.25
2024-10-29 09:45:00,13.0,2777775.0,0.0,725.0,13.200000000000017,13.299999999999983,24375,-4750.0,YES,-59000.0,YES,2.8100000000000023
2024-10-29 09:50:00,-7.699999999999989,1733850.0,25.0,-75.0,-7.150000000000006,-7.199999999999989,24100,-4375.0,N,23675.0,Y,1.2300000000000182
2024-10-29 09:55:00,-8.0,1365800.0,175.0,100.0,-9.149999999999977,-9.099999999999994,25825,-12625.0,Y,30000.0,N,1.1800000000000068
2024-10-29 10:00:00,2.3499999999999943,1313125.0,-50.0,-25.0,2.5500000000000114,2.549999999999983,26700,-11850.0,N,-225.0,YES,1.009999999999991
2024-10-29 10:05:00,22.650000000000006,2497175.0,-175.0,-25.0,22.5,22.450000000000017,22550,-22625.0,Y,-77275.0,YES,3.0800000000000125
2024-10-29 10:10:00,-33.400000000000006,1495250.0,525.0,-350.0,-34.0,-34.099999999999994,23075,-54850.0,Y,39950.0,Y,1.0300000000000011
2024-10-29 10:15:00,11.799999999999983,1131875.0,100.0,850.0,10.650000000000006,10.650000000000006,23500,43450.0,YES,12975.0,N,0.4300000000000068
2024-10-29 10:20:00,-16.650000000000006,905850.0,125.0,-225.0,-17.94999999999999,-17.94999999999999,26575,-47000.0,Y,20275.0,N,0.21000000000000796
2024-10-29 10:25:00,-4.550000000000011,1183375.0,-100.0,250.0,-4.549999999999983,-4.400000000000006,23850,22500.0,YES,5050.0,N,-0.14000000000001478
