last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2024-10-29 09:15:00,-4.8999999999999915,1827875.0,25.0,675.0,-1.9500000000000028,-1.9500000000000028,10500,48975.0,N,78225.0,N,-5.679999999999993
2024-10-29 09:20:00,-5.549999999999997,2961375.0,-100.0,-225.0,-5.450000000000003,-5.6499999999999915,25700,73175.0,Y,170050.0,YES,-4.8700000000000045
2024-10-29 09:25:00,-7.400000000000006,3791025.0,225.0,-625.0,-6.25,-6.200000000000003,24550,8375.0,N,51750.0,N,-2.3400000000000034
2024-10-29 09:30:00,-4.25,3354550.0,2900.0,-125.0,-3.950000000000003,-4.049999999999997,25450,6025.0,N,162825.0,YES,-3.030000000000001
2024-10-29 09:35:00,-9.5,3004475.0,-25.0,-100.0,-8.700000000000003,-8.75,26150,34875.0,Y,80450.0,N,-3.5600000000000023
2024-10-29 09:40:00,-0.4000000000000057,2466050.0,300.0,175.0,-0.6000000000000085,-0.6000000000000085,28450,10675.0,N,56475.0,N,-2.740000000000009
2024-10-29 09:45:00,-6.700000000000003,2856225.0,-175.0,75.0,-6.25,-6.400000000000006,23450,-41000.0,YES,50300.0,N,-2.6300000000000097
2024-10-29 09:50:00,2.299999999999997,2375200.0,6650.0,1350.0,2.0,2.049999999999997,24875,6000.0,Y,71500.0,YES,-1.5300000000000011
2024-10-29 09:55:00,4.950000000000003,1882300.0,-125.0,125.0,6.150000000000006,6.1000000000000085,24450,80875.0,Y,55350.0,N,-1.2800000000000011
2024-10-29 10:00:00,-1.5,1922700.0,850.0,200.0,-1.8500000000000085,-1.75,27075,16400.0,N,69300.0,N,-1.1099999999999994
2024-10-29 10:05:00,-10.349999999999994,2901825.0,-1300.0,750.0,-10.049999999999997,-10.100000000000009,27000,-34850.0,YES,35350.0,N,-2.3900000000000006
