last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
01-10-2025 09:15,0.6715609596896981,0.598873376771402,0.9047928682683417,0.2684394875911245,0.2888966278705436,0.8421084033844716,0.08295022742587592,-0.553146986464544,-0.14159232567247623,15.75,92800,61175,1.1500000000000057,343350,168375,-7.099999999999994,-17025,161925,48.359569590427526
01-10-2025 09:20,-0.390124492071758,-0.47333471999486565,0.7471079095262716,0.0950742376471627,-0.5311054147012316,0.7075179802419699,-0.07938408431520057,0.27592958087493547,0.4667293439487282,1.7999999999992724,16900,53475,1.8499999999999943,90900,234150,2.6999999999999886,507450,119400,41.84786403691248
01-10-2025 09:25,0.8688137138500576,-0.6021711394320557,-0.6447716636889579,0.8024274510672533,-0.9449412725798673,-0.7247268465676018,-0.00816497781647162,-0.7203075088125167,0.03943446984971558,-47.5,-39250,26550,-22.100000000000023,-128100,136350,26.80000000000001,24900,-102900,59.508433818494396
01-10-2025 09:30,0.9510675708176739,-0.5947888489057204,-0.5498108922384447,0.8792531550821555,-0.9035461817326172,-0.7079381887539646,-0.042981592538316016,-0.9282156137379052,0.05435665326983631,-52.650000000001455,-25175,6275,-15.400000000000006,-39000,86325,30.450000000000017,-30000,-50025,62.355096634184825
01-10-2025 09:35,-0.0710289134354501,-0.47873299740044883,0.14701447260676428,-0.2787998732068574,-0.6141476677272409,0.5933577796602664,0.4018897631435898,-0.5152907391805537,0.3111220083293231,-16.200000000000728,20275,117475,-5.349999999999994,46350,36600,15.450000000000017,-1350,-31425,37.904269052116604
01-10-2025 09:40,0.4901248960817316,0.39803542978486933,0.8749688773661017,0.5359603588960635,-0.1115385101853802,0.5989629979650654,-0.032949619510108524,-0.6356794528604375,0.27068426159620773,23.799999999999272,18300,458025,5.300000000000011,82800,42750,-13.149999999999977,-2100,45975,43.87671560273294
01-10-2025 09:45,-0.30110612400960396,-0.7627986348017297,0.37644594666902415,0.46166869566631863,-0.47463488850670893,0.12433781691530728,0.03708688807401478,-0.7235837566235771,0.138368583996594,-31.599999999998545,5175,26550,-10.199999999999989,-76050,25575,18.849999999999966,-4425,-37950,37.77812594736532
01-10-2025 09:50,0.520039999083701,-0.4555612294912303,0.32701242437732836,0.4387822663568019,-0.3140872083955749,0.47625290506485457,0.29671033875546676,-0.4707943678488269,0.1619125141503628,-1.0499999999992724,25175,15575,-1.5499999999999972,44250,51825,-1.25,4125,12075,38.457258372490536
01-10-2025 09:55,0.9693955176238073,-0.8399062692160171,-0.8802941884190717,0.8991868964689838,-0.8785813904439522,-0.6930184955360751,-0.17455531890880246,-0.9596000013524765,0.1856436494244126,-49.0,-49525,15150,-10.599999999999994,-42150,103050,33.05000000000001,-1650,-77175,72.0020191932622
01-10-2025 10:00,0.5047013723763587,-0.027050240768261225,0.3719821876963545,0.27057331955372477,-0.678219970981607,0.3688901963801258,0.06886138482566816,-0.3005650567892501,0.02448665247493299,-16.700000000000728,8325,3675,-2.5999999999999943,52425,70950,9.899999999999977,6075,-5925,29.05922646495871
01-10-2025 10:05,0.8703901975598585,0.5417133769421973,0.6087773323767633,0.7619244349028204,-0.6278362617115701,-0.2955697900063677,0.11402134388383182,-0.7995750471301724,-0.11166272460572527,32.900000000001455,23600,15300,6.8500000000000085,110625,-2250,-23.55000000000001,-15900,18825,52.57189454577008
01-10-2025 10:10,0.10430227897586573,-0.3870877697214133,0.3607271765966104,0.4266150643123594,-0.6881499264590503,-0.048973816325110185,0.1255490631245926,-0.1081275729977297,0.16389956841225187,5.900000000001455,16025,7800,2.3499999999999943,25950,-4725,-6.800000000000011,-6900,8700,26.815913743610924
01-10-2025 10:15,0.3383054521967383,-0.01748532671690053,0.15267075528201493,0.5589369151340272,-0.07269501634196654,0.05528249767068579,0.4982654576657919,-0.7592102914484434,-0.4622594383891014,19.549999999999272,22150,2000,3.9000000000000057,31725,-8025,-15.699999999999989,-22650,20700,32.390123898285225
01-10-2025 10:20,0.8127230786707849,-0.7623348465724055,-0.6123216667347954,-0.6151268417484957,-0.9192752113597222,0.7172642079042885,0.2538485307701833,-0.9142103458664849,-0.1493445039873007,27.0,11725,-7250,8.549999999999997,-37800,-120975,-21.599999999999966,-1500,13350,63.96054704016068
01-10-2025 10:25,0.44098268224675174,-0.682581971174842,-0.3831853188845487,0.811612156637785,-0.823230266664889,-0.664755405867972,-0.1718513450424827,-0.6169682155027443,0.12252249940174151,-34.29999999999927,-2775,13925,-9.200000000000003,-13350,60225,21.05000000000001,10125,-1950,52.418776238041744
01-10-2025 10:30,0.6333824032513221,-0.4978496072374066,-0.41363516215688567,0.9158273413150164,-0.8952494280043904,-0.8418408986995694,0.13400359549229465,-0.9250227602698606,0.020460226793028946,-11.0,-2075,4425,-4.599999999999994,-21300,47100,5.550000000000011,-5925,-13200,58.63634914688638
01-10-2025 10:35,0.02202788892892363,-0.7707306492619144,-0.18588926227533467,0.09834979858980016,-0.8049725068014764,0.40669774520349916,-0.04618339151852891,0.21689006382013146,-0.3859232486501274,4.400000000001455,9675,-3575,1.1000000000000085,105525,35400,-0.6999999999999886,-1425,16725,32.6407172783304
01-10-2025 10:40,0.6188434705500502,-0.8181258959720245,-0.4982116031082697,-0.7371360884254017,-0.8477687177117156,0.637700523566764,0.3104749221814617,-0.31505140025963685,-0.4174557767874984,41.150000000001455,9775,-7000,12.0,-71625,-69375,-28.700000000000017,-3375,3450,57.786315539586916
01-10-2025 10:45,0.693472016905791,-0.9668409380067112,-0.5999143237881207,0.6948849233036148,-0.8901141462977085,-0.5896719687879838,-0.07943441764493447,-0.09424382971367896,0.14004968125810785,17.450000000000728,3300,-17100,6.75,-11175,-135600,-16.600000000000023,-3375,3900,52.76251384118502
01-10-2025 10:50,0.5071104450727814,-0.6723602817564015,-0.39647614736768094,0.893772182387829,-0.647200700516115,-0.6452487084444808,-0.11747473051928253,-0.8404152237708028,0.2865984939526064,15.950000000000728,11450,-5075,5.6499999999999915,9675,23775,-9.950000000000017,-13950,10950,55.6295212643109
01-10-2025 10:55,0.4044932404054121,-0.48522461609417583,-0.06851103418492759,-0.0009514389957915701,-0.4464048559250951,0.4212652990949781,0.08163654160649608,-0.25884666888960484,-0.046402432628439086,-0.5999999999985448,10475,4825,-2.75,11175,13125,-1.3500000000000227,-3225,8925,24.597068086943562
01-10-2025 11:00,0.6942730315582017,-0.80722000973801,-0.5228427636835037,0.745851239892031,-0.7374685262618679,-0.3426140571872979,0.09170338595358415,-0.7170518327242,0.191765590735608,47.29999999999927,13675,-39125,22.75,70575,-271725,-29.099999999999994,225,20325,53.89767153038115
01-10-2025 11:05,0.18658882574873292,-0.5978440295175071,-0.3873754957776619,0.2001035507763094,0.09364311413805378,-0.3164189836690867,0.10210336044649476,-0.5005666825222237,0.12400809907695852,5.0,-6375,4275,3.3000000000000114,-37725,79500,-5.0,6000,36450,27.873912685255874
01-10-2025 11:10,0.5124907062725506,-0.6602908270249941,-0.3820255372200578,0.6655526202638697,-0.6328421434048854,-0.43359578965249473,0.45878847893496133,-0.6922997235036712,-0.20867953724684196,25.400000000001455,13425,-27900,10.5,-7275,-18375,-14.050000000000011,-70500,66825,51.62850403915918
01-10-2025 11:15,0.253800549133432,0.14755399177168474,0.43528996108183654,0.4870575676593463,-0.22138503742069174,-0.206059510903189,0.20660972948203002,-0.2193255522918304,-0.07390293004065822,22.950000000000728,550,7500,12.650000000000006,-12000,-15675,-4.099999999999994,18525,98775,25.010942553163325
01-10-2025 11:20,0.5038345076093206,-0.8756488696533864,-0.28430049752523007,0.8743965438140987,-0.769457585317935,-0.6473059034835638,-0.13067469856353126,-0.6370684725208847,0.29726197248792396,-45.29999999999927,-975,34175,-26.0,-99525,56325,18.94999999999999,11700,-49350,55.77721167750972
01-10-2025 11:25,0.17899511688765757,-0.3908871019688328,-0.39966560432303055,0.7681280856057395,-0.6131450560907997,-0.3014836006597067,0.3822032747936984,-0.7567654612236593,-0.12228414959396564,0.25,7300,2675,-2.1000000000000227,29400,40575,-3.4000000000000057,-14250,-6825,43.483971679412114
01-10-2025 11:30,0.322474223180646,-0.420809795653096,0.18218722674992663,0.6196226409430153,-0.47517540726402246,-0.8359644817810208,0.003405350620745315,-0.07634971309455046,-0.0014194323693234316,21.799999999999272,15800,16500,10.050000000000011,-24525,63300,-10.149999999999977,27600,71475,32.63786968507051
01-10-2025 11:35,-0.4238669955143041,-0.7740682982044753,0.34144744912156644,-0.03663148953487076,-0.7335080881116394,-0.16629676715072556,-0.08536255553719653,0.12993561305761742,-0.3331614415305204,-26.049999999999272,26025,10800,-14.0,-5850,55725,9.849999999999994,8025,14475,33.603096641810176
01-10-2025 11:40,0.9177710101688275,0.5415813138677631,0.44729437631139984,0.7638477821731681,-0.4580124228412728,-0.04608203908053509,-0.3726795389230953,-0.8458695051536435,0.5245442939177669,-54.10000000000218,-16400,-8375,-28.899999999999977,-26625,18600,29.0,9375,-47925,54.64091424930524
01-10-2025 11:45,0.6780000853143135,0.2650537763025129,0.7143530065328513,0.8275721815141687,-0.1618533981018803,0.16572597404295242,-0.006445512845157762,-0.29744722833936943,0.1508413057414609,22.700000000000728,12450,20825,9.400000000000006,78825,26550,-11.400000000000006,7650,20775,36.30324965260741
01-10-2025 11:50,-0.03583011076862621,-0.5923639605877221,0.025317850108826864,0.7961582146832824,-0.701620820620409,-0.31638300774443695,-0.0017661580658732286,-0.4472639053507206,0.16667475527131076,-17.450000000000728,7050,11225,-8.950000000000017,-40500,86025,2.75,4575,14175,34.259764257791204
01-10-2025 11:55,0.6777822320206336,-0.4892073752428738,-0.19801169719164455,0.9244572497507705,-0.8524555003319809,-0.755992735868314,-0.04177113670701573,-0.8661478207894427,0.11631604909991246,27.599999999998545,8100,4425,11.449999999999989,79425,-61200,-12.199999999999989,3525,18900,54.69046441113987
